text,label
text,0
pizza con cavalieriy german,0
Bean city,0
"""The boys one all the awards at the KCA'S""
""5sos won an award at the KCA'S""

EVERYONE IS HAPPY.",0
"word of the day : clamidia 
 @jaclynn99",0
RT @RichhhT_: butt naked na$ty or nah?  https://t.co/WQleNWBL98,0
RT @AustinMahone: Watch my full #KCA performance at http://t.co/XEKLqd6jsq  #MMMYEAH,0
At the #ShrimpBasket with the family 👫👫🍱🍣,0
@halybabyy damn you bae fr. Can you sit on my face?,1
RT @halesbliss: I miss my best friend @CHANN_15,0
RT @ayenarael: Jual followers !! http://t.co/kJ5AwMECqz,0
RT @GirlDictionary: do you ever like randomly wake up in the middle of the night check your social networks then go back to sleep,0
RT @iDickSlapThots: Drake gonna drop the coldest album of the year after she break up with him http://t.co/HIp1inSdxk,0
"I've gathered 4 Scrolls! Can you do better? Download to find it out! http://t.co/dFSkG0Q6dT #ipad, #ipadgames, #gameinsight",0
Living in Vegas I'm suspicious of .. Everyone. Because CSI Las Vegas,0
2% I'm Finna die 😩,0
RT @boyspIusgirls: step 1: make girl laugh ⁰step 2: make girl moan,0
EAT SLEEP RAVE REPEAT w/ @arminvanbuuren @ultra,0
@Classygirl2014 thanks for the follow save the seas💙🐬💙#mermaids,0
RT @Laughbook: Don't take any chances 😁 http://t.co/VpJ0wfVuCp,0
@jonathans_3 well I have to get a job this summer😭,0
Can I just get that everyday ?,0
If I move to Atlanta I call dibs on Justin's bed 😊,0
Just spent 10 minutes fiddling with my iPod trying to get music to play aaaand my volume wasn't up.... 😑,0
@seagulls_rep not minions its me :),0
"RT @RobUsry: Darlington Nagbe fouled for the 7,537th time this season. #stats",0
RT @SophiasReality: oh how I just love feeling depressed outta no where..,0
"Disney's Hercules: Zeus is a faithful, loving husband. Historical: Zeus is everything but. Gods do as they please.⚡️☁️🗻☁️⚡️⬅️(Olympus)!",0
I'm tweeting a load of crap,1
"RT @ShaikhhAziz: “@FactJournal: Some of the best times in my life happened in my head. http://t.co/BoAlGIayvu” I am a night worker, I am a …",0
"i feel you
or at least i want to",0
@missnatalienunn  and @prettygrl_rocky is going to be in the LOU and Imma miss it!! Hope Yall have fun tho. Get some Imos Pizza!,0
Love country living! Had two nice deer on my driveway when I got home and the stars are out for the walk with the pooch,0
RT @BassStyleMusic: EAT SLEEP RAVE REPEAT #ULTRALIVE,0
RT @SneakerPics23: Fire Red 5's http://t.co/u6YhHOeIEY,0
RT @mxhdfxdlx: fucking hell need to buy a new earpiece alr,1
RT @M_AubScates97: You worried about me having niggahs when you have hoes all over you and shit. Smh.,1
And to think if I still lived in Mayer I would have just made my dad put in my new stereo.,0
“@GreaterThn: If my parents followed me on twitter... http://t.co/kmQ0bWEf6i”😂,0
"Having seen hw serious our high school #athletics program is, why then would the world be doubtful when we dominate international events?",0
RT @HeelPornx: That color! ?~ . http://t.co/L2tPqojPml,0
RT @MLB: Glasses sold separately. #BaseballsBack http://t.co/DrN4lYDgSJ,0
@chriskenn311y @TR3YDANIEL you suck:(,1
that all are you can this on but do up at was to all we with to to all up rt at they you we I are that you my they to,0
I just would of NEVER thought ill be goin thru this again.,0
Closing in on 3000 hits on http://t.co/9FOY1nHRtl :-),0
"I've collected 1,928 gold coins! http://t.co/gaoTaz3EY6 #ipad, #ipadgames, #gameinsight",0
