text,label
text,0
Fuck this day already! Can I just sleep it away?!,1
"Your Healing Is Part Of The Deal....

He who did not spare His own Son, but delivered Him up for us all, how... http://t.co/Pn21f4QuIK",0
#kors #auction New Michael Kors Espadrilles - Juniper - White Gold - Size 10 http://t.co/u3KAgj36wf,0
RT @itskofi: Lookin at my GPA like http://t.co/1WDHBCqBNp,0
"guys I am shocked, shocked I tell you that Jack Wilshere is injured.",0
RT @SmartShopping4: Drive Traffic To Your #Website #Blog - http://t.co/JHnhqVXCqf - #Marketing Tools - #Software - Promote #Google High Ran…,0
"RT @FourestGump: But you ain't got no legs, Lieutenant Dan.",1
RT @WoodkirkPol: Danielle Stephenson is the best student in the school!!! from Mr Zwalf and Mr Hillier @danielleeeeeess @theYMH @oh_heychar…,0
Baby baby baby baby babyyyyy 😻,0
RT @justinbieber: now that i got that out. LEGGO! #TogetherNoOneCanSTOPUS,0
RT @SoTrueWordz: That awkward moment when you notice  the PENIS on the cover of The Little Mermaid http://t.co/zcnFzfBbGF,0
@monicaputa11 burn?,0
Your feelings may be tied up in knots as you face an annoying ... More for Taurus http://t.co/zNH5wEl8rT,0
Its crazy how you see the whole hood at the DMV ctfu,1
"""@enamvictor: This bio course ain't chilled at all."" At all!!!",0
"@Harry_Styles hi! i love you my cupcake, please follow me, it's my dream! xx #702",0
At first I didn't like the Jordan futures but they smooth af when I seen Shaun Livingston wearing them,0
I was reminded of the gospel last night. I'm still blown away every time I hear it. #CrazyLove,0
"RT @diego_hypegod: Ever glades is an A school ? 
 
*laughs* 

Go home ms darbar your drunk",0
Wow no bat anywhere near with Chaturanga out .. horrible umpiring @ICC #BanvSL,0
"RT @AustinKeller: I be in class like ""when tf we learn this"" http://t.co/hHCZASYI2t",0
"@PigSpotter Roadblock on Republic Rd and Judges Ave, towards the Fruit n Veg. So inconvenient at this hour.",0
RT @reynoldsy: Good therapy @RecordsDebut Barnsley #fb http://t.co/xt3XQe9DmY,0
@PaulKuharskyNFL lose to colts again. Not exactly breaking news,0
@xillyrabbit thought you were in the perfect relationship :-) !?,0
Goats in sweaters http://t.co/wVz2OKK5iF  via @popbitch,0
@JoeyHolm I know it is,0
"Learning is like rowing upstream, not to advance is to drop back.",0
"RT @NicelySpoken: @freshboinick thanks, you too.",0
RT @511Alberta: Visibility on the #QEII worsening as snow flurries move across the highway from #yeg to Didsbury. Drive to conds. #ABRoads …,0
@ItsMeMuff WHTS the name of the shop I'm FINNA head that way in like a hr,0
RT @horacepanterart: #StoneFoundation new album and cd out on 10th March! #SoulMusic @stonefoundation with cover #Art by HoracePanter http:…,0
RT @GB_FollowBack: ♡ Retweet if you Follow Back ♡,0
"RT @bilaltanweer: To celebrate World Book Day, I share with you this Nepali folk song I discovered in a book recently: https://t.co/YrD7V1p…",0
@a_crackenup95 shhhh I deleted it,0
Im free http://t.co/vesdhUKafB,0
On he other hand I used to think minzy wasn't that great but I change my mind! She can sing and dance and everything so well :O,0
Ruben really blew up my phone just to tell me he wants starbucks😒,0
@toydamashii neat I definitely want Star Platinum,0
"I'm extra appreciative of Shaq for his 24-11 &amp; 20-9.2 years in Miami, the latter in which he helped bring Miami its first NBA title",0
"RT @SexFactsOfLife: When a woman no longer gets frustrated and upset with you, you can almost guarantee that she doesn't care anymore.",0
RT @iPipeHoesDown: When ya girl try to get you to get you to go to the nail salon with her http://t.co/UlIDPOlA2C,0
"Nope, no going out.",0
"RT @deactivateharry: STOP SCROLLING

IF YOU SEE THIS ON YOUR TL OR SOMEONE ELSES ACC

JUST RT

LETS SEE HOW FAR MY DERP CAT CAN TRAVEL http…",0
I love how people think I be talking bout em.,1
Distance doesnt matter if you really love the person. What matters most is your honesty and trust for that relationship to work out.,0
"A huge selection #DenverBroncos #Denver #Broncos Tickets , Buy now! http://t.co/uOMVt5X9Be",0
@Wargaming_netEN Are you having issues with Support? Ticket is taking long to resolve. 48hrs and nothing yet. Gimme my gold.,0
Photoset: stronzadee: I CAN’T EVEN PUT MY HAIR IN A FUCKING BUN http://t.co/DAH8oyYkhB,0
Number crunching for the past day - 1 new unfollower. Stats via http://t.co/TxcnsXG1f9,0
80% of direct sellers say direct selling meets or exceeds their expectations.,0
WHERE IS PERRIES FABULOUS COVER YALL @LittleMixOffic,0
@CameronDallas #CamsPhoto you don't have to ship it but Zam http://t.co/KWzk5hZllh,0
@15HARLEM_BOSKI happy birthday 🎉,0
I'm crushing my ways,0
"@yagurlmonica the one day I straighten my hair ("":",0
"RT @MachoPeas: ""@danimchaffie: When ur tryna swear at someone but your mom is around http://t.co/H5rZoMF60F""

LOOOOOOOOL 😂",0
Definitely throw in checking the market in there.,0
Thats The Way Love Goes!!!,0
Bus driver really started driving when I was seated and almost bit it 😒,0
I am nOT OKAY WHEN I SEE CAMS FEOTUS PICTURES,0
RT @420thBlunt: 3rd graders were caught smoking pot today.,0
@Annie_94 WILL DO!!!!,0
@OBEY_meech watch boy if we do get him top 10 defense if we can sign back Davis,0
mentally stabbing myself because found a skirt on taobao that looks exactly like the one I bought from H&amp;M for RM 70…… but now RM12 wtf,0
http://t.co/lffb1u7zff #Adviser #Law #Examination #Innovative The Solomon Exam Prep Practice Exams for the Nasaa Series 65,0
RT @CameronDallas: When I have to wake up this early http://t.co/qUrruuLRu8,0
@BMS_Wifey why what happen,0
"Really starting to hate this year, wish I could just end my life",1
I need someone to text,0
RT @GirlNotes: I cant deal 😂 http://t.co/SGIo04DiTR,0
11pm in 2 mins :),0
RT @WithTSBAPBY: [PREVIEW] 140306 Yongguk @ KBS Yoo Hee Yeol's sketchbook (©EternityB) #สงสารออบ 55555 http://t.co/X1ZWkK2JZx,0
"@selenagomez    Sel you is so beautiful, I love you very much",0
"RT @FactsOfSchool: i hate school bathrooms...
i hate public bathrooms....
i hate any bathroom that isn't my own.",0
"If theres only one person you like/want to be with, why would you try get onto many other heads? #itsfucked",1
Everyone complaining just stfu.,1
Me | FUCKING BRICK WALL| Shakira,1
RT @troyesivan: *furiously cuddles pillow*,0
RT @chloeonvine: when someone makes a joke about something you’re insecure about http://t.co/IHKgV2MiJm,0
I really don't need that stress lol,0
RT @keyoemi: yo theres a toheart-related private video on SM,0
RT @jefflangley_: “@JimmyLaRiche: Indonesia 2012 @jefflangley_ @AdamErrington1 @marcrossiter http://t.co/sS7LbN51dH” Quite the trip fellas.…,0
@RaidersReporter @RickyReturnsLOL he is.. if no rookie qb..who do u want starting week  1 ?,0
RT @Krushkrush3: like In any other planets I know it sounds little vi but I think that really good experience for life time,0
"RT @ItsTheWeeeknd: Don't talk, act. Don't say, show. Don't promise, prove.",0
"Apple exploring cars, medical devices to reignite growth - SFGate http://t.co/iE2u9GL2L2",0
"@rezaaslan presumably the Romans entered to find no survivors, since the plan was hatched after they were surrounded, who told the tale?",0
RT @BestofLibra: #Libra females tend to look younger than their age.,0
@douglaslwangaug @ntvthebeat welcome to Uganda @nyandabnl,0
#tbt New York Film Festival where I met @staceyhuhammad @shadowflack #cantforgetamazingpeople http://t.co/hbDRHrkB99,0
"""to showing off at parties"" relax brooklyn. (via @OffermanM) http://t.co/iVSuNJPdZg",0
2 more classes then spring break.,0
Ughhhh,0
#JustinMeetAnita,0
@OSalman Khan is ruling India and Worldwide's Boxoffice !! http://t.co/jDteZCtZg0,0
Vision without action is a daydream. Action without vision is a nightmare. ~ Japanese Proverb,0
RT @STLCards_Nation: Adam Wainwright is making his first start of #SpringTraining today! #ace http://t.co/Ocuq9Pyurc,0
RT @childreninwar: Today is the launch of #CHILDRENnotsoldiers. Show the world you are against child recruitment and use because they are #…,0
Go to class already so I have a seat in study hall,0
RT @jorddd8: Some people are way to happy in the morning.,0
"@MrLifdoff I almost considered downloading it, but I'd rather not start that habit",0
RT @SBCinfo: @LadsNags Be good if you would take more than £2 on a Gold Cup bet? Care to comment? https://t.co/lQIIi5nohk,0
"RT @CloydRivers: I've learned that pleasin' everyone is impossible. But pissin' everyone off is easy, and fun as hell. Merica.",1
"RT @megan_mesick: @iHoop_EVERYDAY1 thanks, appreciate it.",0
"RT @TheseDamnQuote: The less I care, the happier I am.",0
"Now, off to slumber kasi... =) =) =) Goodnight... =) =) =)",0
RT @thereal__kj: I ain't seen MaKayla In my messages in ah while wtf is up,0
"RT @burlingtonpd: #TBT Remember this? Officers are headed to RI for Tyler. Follow #cards4tyler #TylersTroops
http://t.co/6nqLj26fPk http://…",0
RT @JacobWhitesides: Oh wasn't aware this hotel would be using a jack hammer on the floor above us for the next 3 hours. I can't hear anyth…,0
"RT @Pontifex: Let us pray for Christians who are victims of persecution, so that they may know how to respond to evil with good.",0
Ultimate Strength and Conditioning Workouts – Strength Conditioning Coach http://t.co/BY9nuwhXa8,0
"RT @FakePeer: GAYS&gt;&gt;&gt; Boys who write ""OMG"" while tweeting.",0
RT @Tom_That_Guyy: School boy Q is so good 😏,0
#redhead #porn #nude #xxx #pictures #sex http://t.co/R1m6D5yN6O http://t.co/Iyd6xiDZTs,0
"RT @EddieHearn: #FrochGroves2 tickets available Monday from 12 from http://t.co/sk32tkKh1d or call 0871 2310838 priced £30,£40,£60,£80,£100…",0
Just one more day keeping me from spring break😬,0
They don't know. “@_CARTERminator: Why y'all wanted boosie free so bad? I been askin this for ages lol”,0
Nuclear submarine to get new core http://t.co/Umyd9j16ds People getting their knickers in a twist over a non-issue they dont understand,0
"""I don't care about our friendship""",0
"Considering Emily Kinney's actual age, maybe Beth and Daryl then? Haha",0
RT @_shelbomb: I need a vacation by myself 🌺🌴☀️🌊,0
"You are psyched to accomplish a lot today, but circumstances c... More for Aries http://t.co/hcdZDScu2E",0
RT @JustinTWJ: worrying too much is an actual problem,0
"@adamsena1 come back, theres some proper weirdo's in this class",0
"@GertieTheDino89 No problems with any of those. IE gave me the misalignment, though. Thanks for the heads up, though! I'll keep an eye on it",0
@dianigiri the boss got a boss though lmao I want to think they have some rules set for them too,0
"Reason to Cycle 8: Nothing looks cooler than when slowing to a stop, swinging your leg round and standing on one pedal before stepping off.",0
2 people followed me // automatically checked by http://t.co/As7hQLWjbF,0
RT @TimetoChange: It's #WorldBookDay. Tell us which books you'd recommend to help people understand what it's like living with a mental hea…,0
"@LukeLPearson @helenperris Me too.. to make a difference to attitudes, stimulate confidence and self worth.",0
RT @thawra611: awwwwww cute fan encounter from last night!! http://t.co/9aX34LHDTT,0
Happy Birthday to my sister!  My day one since day one.  #pisces &amp; #sheboojie. The reason why i chose… http://t.co/3frt4xFsaZ,0
Why can't all the University's have spring break at the same time !!!,0
RT @TheDrugTribe: I need a blunt..or 80,0
@Rawlinsview where is the definition of fascism you accept detailed?,0
RT @smackutwice: Funky view! RT“@coraspear: @katyperry meeting the Australian wildlife on @sunriseon7 http://t.co/eMyhgb480I”,0
When u shit on me I cum thrw with sumthin harder 👌 dats right,1
I gotta go to the hospital 😩,0
now watching 'escape from planet earth',0
It's so cowardly to mumble something under your breath at someone......... SAYITWITHYACHEST,0
Make the best out of everything,0
RT @UberFacts: Chocolate contains a small amount of a marijuana-like chemical called anandamide - This directly affects the brain’s pleasur…,0
@ingrande_purple Is this you from a couple years ago?  http://t.co/xcyzxeiT6K,0
RT @StillLovedYou: I'm still waiting to tell you how i really love you :'),0
"RT @MyBigFuture: A part-time job can help you develop important skills, save money, and more. Use these tips to find a good gig: http://t.c…",0
@Harry_Styles I LOVE YOU PLEASE FOLLOW ME!?!?! x15,0
Everyone Follow @ekul_friendie ♥,0
"@missy_sitompul me too, you're welcome ^^",0
@WindriFeehily We'd have nothing to talk about,0
RT @elishafrancis: How would you like to #WIN this Cleopatra Headdress worth £65 in our #WINCLEOPATRA #Competition http://t.co/0lXiT1vlMf F…,0
"RT @nurulrozynadia: if i get a little prettier, can i be ur baby???",0
@kevinbacon @82MarkyMark OMG that is classic! LOL,0
After the doctors I just wanna go lay down 🙌,0
@erukims oh myg od,0
@jasonkroeger you can have mine,0
"RT @Paiva210: #comiczeroes ☯Gain followers!
☯RT This
☯MUST FOLLOW ME I FOLLOW BACK
☯Follow everyone who rts
☯Gain
  #BELIEBER #aries 597",0
My biggest fear is loosing my mother.,0
"RT @cecejones803: I let some good ones get away from me in my past, cause I wanted to run the streets 😩",0
I empanada YOU,0
NO PUEDOOO NO. I CAN'T BITCHES :(,1
"RT @collegefession: ""My girl is 600 miles away and no other girl is worth thinking about until I'm finally home with her... #3moredays"" - P…",0
@bestdressd @angelatodesca I get out at 12:35,0
RT @Dina_Alagha: If you're ever sad... http://t.co/PiRHBOIdog,0
#funny #football #news Car memes http://t.co/9yvEBLu58T,0
"Hasselblad Makes the CMOS Sensor H5D-50C Official, Available Now for $27.5K http://t.co/IU9EVDLrrU #photography #arts",0
Yay only 15 more to go http://t.co/lyGRe79XPR,0
MT @jeffmatthews Call now! 907-KIDS Live with Megan Bernard and her sweet girls at the #achradiothon2014 http://t.co/vUXXfoWQUj,0
RT @LaurenGilford: My stomach is eating itself,0
@OliviaSwagg shut your face hoe,1
@Conor_Renaghan2 yeah well we're heading to Palace for Shauna's birthday 😃,0
"My daily stats: 1 new followers, 4 new unfollowers via http://t.co/8g15PBAn2X",0
Timber is stuck in my head,0
Cant be arsed chasing,0
Printer spaced m,0
#northside #workflow #breakflow #jstreet #DaVille #LuvMyCity @ Paul's Market http://t.co/HDcmbpfbqW,0
@ForeverSheilaxO yes ik. I'm not getting it,0
RT @MILFpics2: RT if you wanna fuck her! http://t.co/IKcht0A202,0
RT @Change: Ikumi's campaign to end abuse in Japan http://t.co/ygC1a1r8mC RT @ikumiyoshimatsu: Never give up! Stand up for women. http://t.…,1
"It's often impossible for others to argue with your authority,... More for Capricorn http://t.co/wkWnu74S9N",0
@kurtorov I'm done with you,1
RT @Wells_Fargo32: When you help someone dont mention it...let em give you the credit they think you deserve,0
This is too funny!! Does anyone else feed their dog ice cream? http://t.co/6Ot3n8NLob,0
@madisonpettis Madison please FOLLOW ME. Our birthday is the same day:3. ilysm x29,0
@SexyChanyonce u shld too some ppl are jealous and wish they had bigger boobs like how we want smaller ones!!,1
#lilboosie home all day this what I'm playing. #badazz http://t.co/VSDDdFV0QK,0
