text,label
text,0
"@WildWatcher_Eve  it was a female, haven't seen a male this winter but haven't been there much really",1
RT @cardiffuniball: #YESPimpMySummerBall Cardiff + 10103,0
"Produk Testimonial ""Even Out Day &amp; Night Cream"" http://t.co/P5LNUIAn4i",0
This is why I don't like getting my fucking hopes up,1
"RT @iRealFrankOcean: Once I get you, I don't plan on losing you.",0
RT @TimeIsMoney_: Shut da furh up 😂😂😂  https://t.co/jQDjcghmAa,0
I'm not a flake... I'm just forgetful....,0
Recently I been loving to wear black,0
My summer is gonna be fuckin great,1
@NICKIMINAJ twerk on me like u did tunechi im no groupie im jus the fuckin man I got lots of #fans ask ur side hoe who I am,1
I'm like 89% sure I have a concussion,0
You could be the adult who transforms the lives of 27 students in middle or high school #TeachatPCS http://t.co/F8RPnQuABR,0
If you think this has a happy ending you haven't been paying attention,0
RT @DjStude: @DJToofine playin #ImGone http://t.co/7CA6LYXds5 live on @ChopShop2point0 @RadioSupa,0
"RT @JuvensJules: Drake is a side hoe, she only with him cause her man locked up. http://t.co/PgjX4fLM7Q",1
"RT @screwyouharry: Silence and sound 
Did they ever hold each other tight like us
Did they ever fight like us 

#Vote1DUK #KCA",0
No dream is to big &amp; no dreamer to small..☺️💭💎,0
No dream is to big &amp; no dreamer to small..☺️💭💎,0
"RT @screwyouharry: Silence and sound 
Did they ever hold each other tight like us
Did they ever fight like us 

#Vote1DUK #KCA",0
RT @GB_FollowBack: &lt;--Retweet if you Follow Back --&gt;,0
Hell yeah it is nigga,1
No one talk to me for a very long time,0
Why it has to rain today😒 fucked my plans up.,1
@beeperezz I miss you roomy love❤️,0
Never getting out of bed.,0
"RT @GayGeekCock: This - @bowtiedbowie Dirty fingernails is a huge turn off. If you don't wash your hands, God knows what else you don't was…",0
@gomezclub please help me and give me a shoutout. i am an acct raising awareness of abuse and bullying.,0
Nouveau favori : Full Frequency de Sean Paul http://t.co/TQ9PQB2Xvk #deezer,0
"CRYSTAL REED, DO NOT.",0
Think he mad at me,0
RT @TheWantedChiile: Where I belong #KCA #VoteTheWantedUK,0
If in doubt pout! #nudelip #nightout  😗😇💕 http://t.co/Ysh6esIt69,0
"Today stats: No new followers, 2 unfollowers via http://t.co/qaGg9ddcx2",0
The one who always falls in love too fast..the one who thinks that this time love will last..,0
RT @Alongcame_Ron: These Noter Dame Girls Basketball Team Is Cold Af 😳,0
Breathless,0
@FandiAcosta Im laughing so much right now at this http://t.co/zTWGbNeGu4,0
"RT @UnusuaIfactpage: The ""Pinky Promise"" originally indicated that the person who breaks the promise must cut off their pinky finger",0
RT @SheswantstheD: There's 2 types of guys... http://t.co/vzDh9LDDDJ,0
@piersmorgan please don't let Liverpool in the back door!,0
@SamYang96 wrangler?! ❤️,0
RT @Drrrake_YMCMB: RT within 5 seconds or this will crawl into your bed while you sleep. http://t.co/67zkqVqa8R,0
"RT @ONTARIOSWXED: ""@cryaoticbieber: ""@ONTARIOSWXED: '@/cryaoticbieber: CRY CHANGED HIS TWITTER.'#VoteAriana #KCA"" No.""yes #VoteAriana #KCA",0
"RT @pbobcoy: Jesus replied, “What is impossible with man is possible with God.” - Luke 18:27",0
RT @ForIadies: Nike Roshes http://t.co/6xzO6c8Hva,0
Tell me why,0
