text,label
text,0
31gvrghbdf #VoteJennette #KCA,0
31gvrghbdf #VoteJennette #KCA,0
All I see on my IG is good!! And I'm hungry haven't ate the whole day 😖,0
Some people can be so stupid.,1
I promise every time I do laundry I forget to wash the one shirt I reeeeally wanted to wear,0
I'm so tired of watching the wings lose in the last minute,0
RT @MoonEmojiis: bless this child he will go far in life http://t.co/A7mLVumZyV,0
"RIDDIM' da Bu Gece R&amp;B HIPHOP Parti Kacmaz !
 #tolgaeray112",0
RT @brooklynann_: a beautiful woman is nothing without a beautiful soul.,0
@jasonmendezhoe please get a fuckkng life,1
Otp with princess Jayana destini destiny Trent Cory chapo and they calling kenken it's going😂😂😂🙊 they so funnyyyyy,0
"RT @RelatableQuote: ""why dont u have a boyfriend?"" http://t.co/I31MHpKj47",0
@Adam__13 @Masn3y lmao pre ordered for the big guy!!,0
j #KCA #VoteTheWantedUK,0
RT @MeganParent10: I sneezed so hard I lost my balance and fell off the edge of my bed...Did that really just happen?😳 #currentlytweetingon…,0
RT @_LDNTIPTON: if hes not calling or texting you its because youre not on his mind. simple,0
@DooGatti89 yes I did I watch lebron miss open shots and foul troubl Lenord did a good job but I wouldnt say shut down but idk,0
@maddieheaton I love you 😘,0
@Based_Devane yeahh..Los Carol,0
"if my people, who are called by my name, will humble themselves and pray and seek my face and turn from their wicked… http://t.co/vMDZW0XfkB",0
Had a learning experience last night,0
RT @BMO_Shelby: I'm a bad kid lol we all are ;) @__Princesstiff,0
"""@shelbyhardison_: I'm addicted.""To eating junk food",0
RT @fuccyoudis2o9: A simple retweet could get him home 😞😞 http://t.co/FS1nKPga5M,0
RT @Blackpplrules: Experience this at least once. http://t.co/10XHeKCOq7,0
Fuck it. I'm not going to school tomorrow. ✋🙅,1
RT @ISlapedYoMomsB: I have got to stop spending money on food man 😡😓,0
RT @RealJarekCrump: Miss having someone to talk to constantly,0
"@_NevaTell I don't get gassy off Krystal's , no food gets me gassy ! 😄",0
"RT @_empressbritt: if a gyal doh like mi , mi nuh care",0
Razor burn to the max,0
"RT @AkosiNicoooo: I believe, I believe",0
RT @CameronDallas: RT if loner,0
I'll give it to you no interruption,0
Iowa down 15 with 5 to go,0
@azrilWaitForIt @hahsyax break the walls,0
"RT @TorieB_: RT @YooBitchHouse: 'Is oral sex still sex?'

If I unfollow you with my pinky instead of my thumb, did you still get unfollowed…",1
RT @NathanTheWanted: And it's funny cause you would of read that tweet and probably not even realised the significance,0
RT @ItsReginaG: None of my yoga pants have actually ever been to yoga,0
but then i want to go so i can see issues and letlive and possibly meet them ya know,0
Fight!!!!!  #IOWAvsMSU,0
@Westoospacely it was voted #1 album!!!,0
They get screwed somehow every single game..,0
RT @DJJOVE: Book a private event at my #loft in #Brooklyn @The2FL - Call 718.404.1537 for pricing #lounge #party #celebrate,0
"RT @soleselectah: Would you rock a ""Tiffany"" Air Yeezy 2? http://t.co/Z7jjCxK1VE",0
We're incompatible,1
I watch way too much Modern Family.,0
Puppies r cummin yay yay yay🐶🐶,0
@TatyanaChelsean  almost has 20 followers! !!!,0
"RT @Tayylorrrenee: “@KadeLikeCats: I have literally 800 selfies on my phone...
What is wrong with me.”",0
"RT @kinky: Yea I like sex, so what.",1
RT @TheEllenShow: If only Bradley's arm was longer. Best photo ever. #oscars http://t.co/C9U5NOtGap,0
