text,label
text,0
70% chance of rain ... Yeah I'm still going,0
w a couple lady friends counting Benjamin's 💵,0
#Vote1DUK #KCA little things,0
Shit Ain't Finna Snap Back How It Was Before 😐✋ 🚫It,1
Assignments coming out my ears...n'able!,0
RT @GWobler3: I'm clueless AF,0
@Mastercard If I won a #PricelessSurprises I would shout it from the roof,0
RT @BestProFitness: Don't drink your calories http://t.co/LAfvdE6RhS,0
@D_J_A_H 💁😘thank ya boooo Nooo,0
RT @BreRaquelle: I hate when people think I'm stuck up cause I'm quiet. I'm not in the mood to talk or I just don't wanna talk to you. Acce…,0
Love the fact that baseball tickets are so cheap!,0
RT @coloringariana: I can't wait to see Ariana's outfit tonight #VoteSamAndCat #KCA,0
You can't handle the Drakeness http://t.co/4ZaARhm67p,0
I'm honestly trying to get drunk tonight again!,0
"RT @PayneForNarry: I'm go climb a mountain right now with my dad 
It's windy and I have a dress 
Of great 
#vote1D #KCA",0
@_helloharriet @CatTeeMission yay!!! i'm so excited!!!,0
"RT @Oprah_World: The past cannot be changed, forgotten, edited or erased; it can only be accepted.",0
"RT @zaynness_: “@zaynmalik: @niallofficial check this diva out!!  asleep with his shades on  pfft ha !! :) x http://t.co/ViDP9QoI3T”🙌

#Vot…",0
More than ready for a new Demi documentary,0
That milf head gotta be excellent lls,1
@TanyaHeffo92 my friends got him for me!! 20 euro :),0
@callahan_ya right,1
@markbateman1964 absolutely boy. I haven't watched MOTD much this year. Still think we'll be alright though. Just.,0
Didn’t know the crankys  supported Arsenal,0
Everybody follow my IG I need to get my followers back to where they were on my old one!!! @reign_kelc,0
cadmarhuxtable's video http://t.co/qzmkj7l9kk,0
"@blurberize I am guessing that they first landed in Madagascar, that would fit the first bit of radar. Madagascar has been a haven for AQ...",0
#VoteUKDirectioners #KCA 142,0
"RT @FemaIeNotes: I'm tired of fighting, I want to be fought for. I'm tired of caring, I want to be cared for. I'm tired of being just me, I…",0
Tanner English is ghetto lol,0
RT @Kali_Kid18: You can sit here nd say how u wanna be a Better person or better yourself everyday but if u dnt take the steps to do it it …,0
"RT @mahonespizzaa_: Austin, I love youu😘

#KCA #VoteUKMahomies",0
Palace Releases New Family Photo of Prince George: Prince William and Duchess Kate have released a new family ... http://t.co/zHMNVAUapF,0
Fortune cookie says ; http://t.co/H5NDOdHjoz,0
@lspeterson01 here she is http://t.co/kamO43qFoa,0
@UMFTV nickeyyyy here we gooooooo,0
Nicky Romero always smashing the house! #ULTRALIVE,0
Omg kris no stop. Glasses so cut no no no no. And that puzzle no stop,0
"RT @hushire: HARRY PUT HIMSELF THROUGH THIS COLD
JUST FOR US

HE CLEARLY DESERVES THIS AWARD 

#VoteHarryStylesOz #KCA http://t.co/aFMFEFkd…",0
Today has been slick. more than smooth,0
RT @OMGFunniest_: Impossible Structure Illusion http://t.co/Kh6dBEDP5T,0
"#live #striptease
http://t.co/Wqy38ZDQCR",0
"No matter how strong or how weak our faith is, we get the same Savior.",0
"Band: Dayshell
First Song: Share with Me
Favorite Song: Avatar
Fan: You know me!
Seen Live: 3
Following: All yes!",0
RT @aguerosergiokun: Another brilliant effort by @MCFC in a tough turf facing a great team. One point up and on with the race,0
"Good morning all, hopefully today added cheerful and spirit !",0
