text,label
text,0
How long have we waited,0
let me mind fuck you,1
"When You're Happy , You Enjoy The Music , But When You're Sad , You Understand The Lyrics .^__^",0
"Hopefully I feel better tomorrow, goodnight 😘😴",0
RT @GirlsGeneration: Don't forget to watch the comeback stage of @GirlsGeneration #MrMr on M Countdown! http://t.co/vVOXAOeIoH,0
RT @AlohaTomas: Retweet this,0
My Stroke of Insight: A Brain Scientists Personal Journey: My Stroke of Insight: A Brain Scientists Personal J... http://t.co/BxnZsdtwLc,0
#thedrum Branding schmanding. Gobbledegook!! It's the politics of a 2 party preferred system! Outmoded.,0
RT @GirlfriendNotes: iPhones need some new Emojis already,0
And a hug. A hug would be nice.,0
RT @SriSri: Dream big. Keep your intentions intact. Don't worry about any setbacks and keep moving ahead!,0
“@BKFUniversity: Everytime I get a pyramid scheme phone call http://t.co/GiCKTI1D69” every thing in the states is a pyramid scheme,0
THE DAILY 5: Pastel textile designs from @Angelcakedesig1 Visit http://t.co/eVhgb1ARLb for lovely #MothersDay ideas http://t.co/d86X5Ib5B7,0
LOOOOOL,0
"@auubreyy guh shut up, dont try and blame me",0
RT @MLB: The sun sets over Goodyear Ballpark. #SpringTraining http://t.co/bgXeM6AUU5,0
@jordan_tyler4 http://t.co/jT8bNNVCU3 #Qvk7vk,0
"EMEGED VP :""""""&gt; #JessJugs #JugsSy @JessyMendiola @jugsjugsjugs",0
RT @ChrisPalmerNBA: NBA's Best: 1. LeBron 2. KD 3. Paul 4. Love. 5. Griffin 6. Curry 7. Melo 8. George. 9. Kyrie...,0
Photo: chiuyixing: 140213 Incheon Airport  cr.Silentese   do not edit. http://t.co/kJSor9L8yR,0
Please follow me back :( @greysonchance,0
http://t.co/qaiEiV1Upr ♀ 2356 #sasami #pussy #dripping #wet #dirty #incest #porn,1
@La5ers so how are you? :),0
RT @msleamichele: What a great time at @KellyandMichael! Be sure to tune on Friday! #LOUDERReleaseWeek http://t.co/Tf5fHyHlrT,0
Landing page design 101: What the helvetica? http://t.co/lQsc9ndbp8 #landingpage,0
RT @GCM_mag: Sky Sports: McGinley to name deputies http://t.co/0nFwDKsDMf,0
Baby Ruth! 🍫,0
and we so me u and u u me you me rt,0
Nobody on twitter but Jordan &amp; Gaston,0
"#California #Jobs $ Legacy Staff (FTL English ELL/ESLL) at California State University (Stanislaus, CA)  http://t.co/kRIslwsKeY",0
Woman Fights for Sovereignty After Judge Declares Living Off Grid Illegal http://t.co/sk9epVj76a,0
RT @_kwhitley: Is my auntie and uncle really betting on whether or I go to school tomorrow or not. Wut. #lol,0
"@andrewbiskupiak 😊 yes I do hope to become one someday. thanks &amp; likewiseeee (well, only if you feel the same way).",0
Everyday you meet people who admire you and appreciate what u do. A shout out to these ladies.… http://t.co/KGgHSE5DAx,0
