text,label
text,0
I'm on titans+3.5 against the sharks paying 1.91 Mon night 10/3 #betclubbets,0
@EBGamesCanada is it really a dollar?,0
"Did some of my roommates just hear me sing Enrique Iglesias's ""Tonight"" in the shower?...Yes, do I care?...no, not really it's a great song",0
RT @LlindseyIM: Annoyed 😒,0
Big Pokey/Hardest Pit In The Litter ',0
@Guapo_cachondo you look hideous.... http://t.co/S4ipPzM0x9,0
Hiring a Mechanical Engineers in Marinette. http://t.co/npLnCusAqU,0
"RT @JimsTweetings: You're a cheeky monkey, @TanyaBurr 🐵",0
Longest class of my life,0
RT @LeonAndJune: Just 24 hrs and it's on. What's on? GOGGLEBOX of course!,0
@wilde_violets I assume you were playing them at some point,0
4 people followed me // automatically checked by http://t.co/0KQh1EiCW9,0
BE MY FRIEND FRIENDZONE ON ME FIEST ON MY BLOOD,0
@WilhelmineTrahm m bitting ur neck n ear http://t.co/xF1dbLlUMe,0
lol new dew inspired by my sister &lt;333 ;-)))) http://t.co/mIhqDVcXbm,0
Hey Y'all .. I'm Bored 😫 http://t.co/gjGXwJ5NLD,0
Jack Wilshere = Classic International Friendly. #AFC #ThreeLions #Needless,0
so much frustration right now,0
Is Increasing the Minimum Wage a Good Way to Alleviate Poverty? http://t.co/rGYpcIbuFn,0
RT @XSTROLOGY: #Pisces are silently intelligent people.,0
Ratchet city,0
Dick yeah I was getting dick. Fuck off.,1
"""@StealHisHeart: ""I'm fine"" never actually means ""I'm fine"".""",0
“@_tEiRA_3: Ima be single till I'm 30”,0
RT @HugoBoss2340: Spoil😘😍👠💍💎🏡 your girlfriend. Starve😲 these hoes!,1
FOLLOW ME!! I ALWAYS FOLLOW BACK!,0
RT @DuckDynastyAE Robertson Kids Say the Darndest Things! #DuckDynasty @DuckDynastyAE @AETV  - http://t.co/mruNIffeeK,0
Truthyness. RT @Uptown_Ro: If ur family cookouts don’t have 1 fist fight or at least an attempted stabbing yo family charmin soft…,0
In need of new friendsssss,0
Taking a one day hiatus from dieting before starting the next 14 days. Not even taking full advantage #gimmepizza #cookiesplease,0
Wish I would've kept you in my life.,0
