text,label
text,0
I have to cuddle with McKenna bc oomf didn't come thru😫,0
RT @dakotawint: i like you so much that i will let you eat me if we are ever in any sort of apocalyptic situation babe,0
@babygabsss because you can!,1
on the road too much today😴,0
RT @plasticdale: Me right now: http://t.co/5rX0VVTVo6,0
RT @Jay_Guwap: I Got a big head.,1
"RT @ehhfiela: tbh 
1)Cute 
@FaraDotCom_",0
RT @NiallOfficial: Got home from the party and made instant curry noodles!,0
"RT @GoyangiSica: Jessica didn't dance a lot during the first take, don't know if she was bothered by smthg or just lazy to do it fully for …",0
"[ #COMEBACKHOME ATTACK] 
How to SLAY like #2NE1 ?

YOU NEED PASSION AND DEDICATION 

http://t.co/k8NZjZdODb",0
..killing my every nerve.and still I keep spilling word right after word without curse or swear I swear that I'm first second &amp;even third...,0
"RT @BossClaw: @kingsheri @TRUCKER4AMERICA @SpeakerBoehner well, that's one for him and one for the horse he rode in on! (which I believe is…",0
"You call me up again just to break my like a promise, so casually cruel in the name of being honest 🎶",0
RT @jennxpenn: NEW VIDEO! 25 QUESTIONS NOBODY ASKS &gt;&gt;&gt; https://t.co/etrTbwY3Zy Go check it out! Remember to THUMBS UP &amp; LEAVE A COMMENT :) …,0
“@queeenkaylaaa: @_urbanBARBIEE  follow back”Okay Boo 😘😘,0
Thx @iHeartRadio for the live show. The bar was set high &amp; well performed #iHeartCountry,0
"""Will you read us a bedtime story?""
""No.""
""Pretty please?""
""The physical appearance of the please makes no difference.""",0
"RT @LulTank: ""@thuggerrbby: I ain't text nobody back all night 🙌👌💁 , proud of myself""expect for Tank",0
@feelslikeafire With his perfect curly hair 👌💕 imma go cry now brb,0
@PinbalWizard it's worse than when I was in college...,0
HALF-BLOOD PRINCE IS ON AT 10:30!!!!! FAVORITE HARRY POTTER. OMG. BEST NIGHT EVER.,0
Most people get their first view of an elephant at the circus or the zoo and never get a true glimpse… http://t.co/xRKSJ9AGJ0,0
RT @emkwan: @fidachaaban @amad my experiences living with #GoogleGlass #video http://t.co/kjqkeRHSeX weird seems #google took down last vid…,0
“@justcatchmedemi: The picture of Demi and Jman is from Skyzone in Toronto.”mWAHA,0
He doesnt? RT @Durags4Eva RT @BigBlurr: Terio living life to the fullest like he only got 5 years left to live http://t.co/mCWkONGMv7,0
RT @LifeProAdvices: my love http://t.co/Uo1xRxdGqk,0
Nicky Jam – Salgamos (Remix) (Preview):  http://t.co/78vX7lYC0z,0
@bhvmble haha oops. I'll pretend I never saw that 🙈,0
My phone is still dead because I didn't plug it in all the way. Fml &gt;.&lt;,0
When the convo gets shorter with you it's getting longer with someone else 👀🔎,0
I'm glad they think it's funnnnnnyyy,0
@CChistian16 @JordanDager not yet but I'm leaning towards it right now!,0
#bored #saturdaynight http://t.co/rwHly5CYCd,0
RT @ReasonsCory: More pictures of Lea from my TV screen for you all! http://t.co/xCSyJGKT10,0
RT @VivoAmoRio: “@Jazsmin__: He called him the worst pervert tho 😂😂😂 https://t.co/SlnNyxZw1K”😂😩,1
"Home From Church :) &lt;3
#BleesedSunday #ootd #Keds #TaySwift #TaylorSwift #Purple #Shades #White http://t.co/aXgb2KK4LF",0
RT @ShandaMahone: IM SO TIRED I JUST WANNA KNOW IF VOTING IS OVER OR NOT #KCA #VoteUKMahomies,0
RT @tiffsj99: I don't care anymore,0
