text,label
text,0
"#EpicMobClothing ☯Gain Followers
☯RT This
☯MUST FOLLOW ME I FOLLOW BACK
☯Follow everyone who rts
☯Gain
  #DATING #BACK -5918",0
My LIFE😎🙏🏀 http://t.co/NM1wyiwd2W,0
@Mahil_Jas you better reachhh,0
@allie_beth14 ....sweetheart you have no idea how much I love you 😘😊,0
@_danielleelaine @AlxJames10 @nickbentley_3 that was soo funny! 😂,0
I feel like bull riders deserve cheer leaders. #randomthought,0
Super Bowl 48 Champs #Seahwaks photomints http://t.co/iUb2eceD9A,0
@Wahoohoran that costume has me feeling some type of way,0
But then again I just wanna cuddle ...watch movies and be all cute,0
Just a chance.. That's all I've ever wanted!,0
"NFL, NHL, MLB Jerseys http://t.co/52BaB3tOZV, 85.025% off, B025-Classic.",0
i should start getting different flavors instead of just cake batter or chocolate cake lmao,0
Late (@ The Shops at La Cantera - @lacoste) http://t.co/7r5JUm2TPw,0
RT @AutzenStudents: .@ZonaZooOfficial You need some ice for those bean bag bruises? RT @dailywildcat: Students rebel against TPD officers h…,0
"RT @kaaaaylaxo_: RT if you love him 💕
#kca #voteukmahomies http://t.co/C14eVk05oW",0
RT @ladygaga: Thank you so much for all my beautiful birthday wishes. I feel like luckiest girl in the world this birthday.🎂 http://t.co/3b…,0
RT @PIeaseStop: Who's kid is this... #YouNeedToStop http://t.co/8xXV7sEeWv,0
RT @SamanthaCartel: #RETWEET THIS! FOLLOW ME (@nitatogorgeous) &amp; EVERYONE ELSE THAT RETWEETS THIS FOR 50+ FOLLOWERS FAST! #TeamFollowBack #…,0
My goddaughter came to visit from Vegas! Oh how I love her so! 💖💖💋😍😍😍😍 http://t.co/HVdNOJTlrT,0
Toga party! http://t.co/z9UhjsLBnz,0
"Today stats: One follower, No unfollowers and followed 2 people via http://t.co/UxhwFcjrTO",0
@ysadelle Whelp... Twitter is apparently all knowing,0
if it wasn't about me you wouldn't have taken it down....,0
"Girls be in relationships but be on here flirting,I be like...wtf,definitely couldn't be my bitch lol",1
RT @ChiIIVlbes: When people do this &gt; http://t.co/BjH2tbyNzf,0
RT @zainmelody: we're like na na na then we're like yeah yeah yeah,0
@Like_a_Bloss31 its awesome I can get whatever games I want im gonna play so much in school,0
"RT @BestofVirgo: #Virgo's are kind, loyal and very devoted.",0
"RT @PHUCKYOTWEETZX: ATTENTION 😃

WANT TO GAIN 100+ FOLLOWERS INSTANTLY? 😊

FOLLOW me &amp;&amp; @SamanthaCartel 😘

RT The #TityFolllowTrain💨

Follo…",0
"RT @Gabriele_Corno: ""The Quarry"", Bombo Quarry, Kiama, Australia by Shane Arrold #wave #rock #blue http://t.co/uQ0ppYwXax",0
I just want to cuddle,0
WHY ARE THE PEOPLE IM BABYSITTING FOR NOT HOME YET PLEASE COME RELEASE ME,0
Yup it kicked in.,0
"RT @gmcdowell90: ""Someone needs to get the girl who is flashing cars"" #madisonpolicescanner",0
RT @NotWorldStar: I'm bringing Tupac back... http://t.co/yGnJo12TwB,0
All I want is you,0
Dead Sea Products: http://t.co/843YFWmpng #skincare #beautyproducts #florida #georgia #texas #california,0
"RT @N0UISLAUGH: im so thirsty

wE NEED TO GET EVERYONES GOAL

RT IF U HAVE A GOAL

FOLLOW EVERYONE BACK

THIS THE PARTY

#OneDirectionAnd5S…",0
