text,label
text,0
"#RED , #WHITE , #GRAY &amp; #BLACK #BURBERRY #BOYS SHORT SLEEVE BUTTON COLLAR #SHIRT ""SIZES… http://t.co/RV0I5jaeVk",0
That was very unpleasant.,0
I'll prbbly drink and then I can sleep,0
The sign I made for the #remembrancefestival #icepalace #wmc #wmc2014 #bingoplayers #fuckcancer &lt;333 http://t.co/AGNQ6LaBGF,0
Got to swallow the whistle there #Zebras,0
RT @nileskypearl: #Imamexican #youramexican  #wereallmexicans #rumpromp #beepboop,0
The badgers are just to G,0
RT @_DIJDOLLAS: He was crucified thru his wrists  “@SiNGLEMAN98: #Retweet if you're grateful 🙏 http://t.co/4x77gMmvBg”,0
Reality sucks.,0
RT @__YouLoveTati: My grades this quarter suck 😓,0
RT @NotJerryTipton: Stop. Collaborate. Listen: This is the next-to-last weekend without college sports for the next 5+ months. Enjoy it.,0
"RT @TweetLikeAGirI: Let's get something straight, I didn't open up your snapchat story because I care, I opened it to get rid of the notifi…",0
RT @scenegirl114: My feet have literally never been this sore in my life... This is what volunteering does to you.,0
@hiimkyy I was at Hollywood studios... Nothing to do there even if all the lines were cleared,0
"The Internet is down at the job so we're just wandering the streets trying to find cats, boobs &amp; free music.",1
@nyctophelia_ would she take you to my house,0
@AshleyHundred May have to go home for a quick change before the show so I can show it off. :),0
RT @mobzzzx_: At the end of the day it's all about making yourself happy,0
RT @LifeNotes: wow! This is too deep 😭😫 http://t.co/QLNK7BrsrQ,0
Ummmmm.........that's a no call!! Poor officiating once again in this tourney!!,0
Obvious offensive foul on #arizona there. #NCAATournament,0
#LupeFiasco See 2Min GA Supreme Ct Conclusion VIDEO http://t.co/xsV6Q69Obn for PresObama Enforce the Constitution http://t.co/4oZ5MlZHRK,0
My baby girl has a hurt foot so she's gonna sleep with mama tonight 😔🐶 http://t.co/9GsdB6v7Ma,0
@_Drizzleeehomie @annaabanana_ @Amanduh_Ann @queenbrookiiee you mean mine.,0
Bullshit call thoooo...,1
the person taylor asks out is gonna be spoiled,0
RT @PeytonsHead: THERE IT IS! Arizona getting the Tennessee treatment.,0
"@d2gbeard So does that mean the letter ""T"" will be banned because it looks like a cross? Gonna be hard _o Spell cer_ain words.",0
RT @AsksCameron: FOLLOWING + DM SPREE! Retweet if you want one :),0
RT @AthIeteProdigy: Reasons I go to school: Sports.,0
#TurnUp #PurpleCloudz #Loud #Vodka #SippyTime yea letz paaartay! http://t.co/asFNazc21N,0
"I've collected 596 gold coins! http://t.co/dqvZphjbLv #ipad, #ipadgames, #gameinsight",0
"RT @NUDESHlRE: Wow they really ruined the song 

#Vote1D #KCA",0
love this. http://t.co/hQ0Q3NThHN,0
RT @SoDamnReaI: Every girls worst fear http://t.co/rpSkJE4VaO,0
Awww🙈🙊 well thanks! 😍 http://t.co/gIMmgWXGFi,0
You can have all those damn calls! We will take that one!!!,1
You'll be back again .,0
Guess folks won't be talking about 'the charge' anymore. Wow.,0
Wish My Messages Would Send,0
That ref just ruined the game for Arizona.,0
vintage Chanel purse! I love her!!! #KCAs2014 (2/2),0
"RT @ThatTrillNiga: Bitches Always In Denial. You Could Fuck Her Nigga, Record It, &amp; Mail Her The Condom... And She'd Be Like, ""Nah, I Know …",1
RT @BKHoyle03: Is it just me or does flipping houses seem like an awesome profession? 🙊,0
people say its just a crush but,0
