text,label
text,0
Ima get a bucket hat 👷👀,0
Because I'm happy,0
@Sam_Wyman666 I like ur socks,0
"RT @varsityclifford: *runs a fan account*
*doesn't vote for her favorite band*

#Vote5SOS #Vote5SecondsOfSummer #Vote5SOSOz #KCAᅠ http://t.…",0
There comes a time when you need to stop breaking your back for the very ones who won't even bend their backs for you!,0
RT @FreddyAmazin: basically every weekend http://t.co/ihsYFVXpND,0
That can be fixed,0
"You make me feel so young... I need this ,like right now!!!",0
"I have completed the quest 'Flower Fragrance' in the #iPad game The Tribez. http://t.co/fAwQe4B8bL #ipadgames, #gameinsight",0
She gotta face like a old lady,1
RT @JLawrenceQuote: I laughed way too hard 😂😂 http://t.co/JtfeWE992J,0
@__theylovenae @____sha bitch Ion want you bitch but you worried over there so it's cute 😘,1
"I look placid, you see, that's why people think I'm fine. Inside I worry a lot. - Maeve Binchy",0
@JUST_HUGO_ oh nevermind,0
RT @JumbleNiall: The only time i wanna get slimed is by niall if you know what. I mean bye,0
"RT @yeolslife: #openfollow for kpopers. esp exostan, sone and SM stan. retweet/rt quote! thanks",0
RT @MavsOvaHoes: THESE HOES ARE NOT LOYAL! http://t.co/V29NsfosKL,0
RT @RelatableQuote: My funeral would be tomorrow if I walked in the house with that http://t.co/qbgCMLdnr6,0
@JToddVinson How about you just send your spotify running playlist to me?,0
"Bites&amp;Blues great night, great music. Thanks to all for their effort! #ncseafoodfest #bellagurlmarketing... http://t.co/ZUlnq8cF6l",0
RT @CauseWereGamerz: Flex your gamer muscles. http://t.co/pRXX3B4WA8,0
RT @AndreaM1969: #DWTSAmyMark #DWTSMerylDerek #DWTS Meryl Derek #DWTS Amy Mark #DWTSNeneMaksim #DWTSNeneMaks #DWTS Nene Maksim #DWTS Nene M…,0
Mike Trout signs a 6-year extension with the Angels. http://t.co/DQovlO1YSr,0
xdkfgklbndjhyi omg guys dhrkgjflgkfgjh omg i went to a party today and omg All of me by john lengend was playing omg it reminded me of four,0
"Lol Moyes. Only reason we got into the game was because of Villa mistakes, Wayne free header, pen. Awful performance again. Long ball stuff.",0
RT @charlesfrith: “America does not at the moment have a functioning democracy.” -Former US President Jimmy Carter http://t.co/52JQZsONet,0
RT @_hiyatw4t: A FUCKING MASSIVE SPIDER JUST CRAWLED ACROSS MY BED HOLY SHIT I AM NOT SLEEPING TONIGHT NO WAY,1
"RT @JayBilas: NCAA was awfully fast getting officially licensed gear on the victorious ""amateurs."" And, t-shirts read ""Net Worthy""? Or, ""Ne…",0
Snow - Emiliana Torrini http://t.co/EPg1aJfzlU #nowplaying #listenlive,0
@Mengus22 Think Teddy Dupay is betting on the Gators?,0
