text,label
text,0
How to train your ferret.,0
RT @AcidixOfficial: There’s a difference between “lazy” and “i don’t wanna fucking do that shit”,1
@bakhyns my bad...  I clearly did not. It has to do more about lifestyle then music genre in my opinion.,0
"Average ancient Roman male height: 5'4"".",0
Character is much easier kept than recovered.,0
Seems exhausting to be in the business of tricking yourself about what you're eating.,0
"RT @JustReIatabIe: when someone tells me “no"" http://t.co/O99qC0Dt2P",0
@JackkMcCourt @Jade_AClare i heard pete tong,0
RT @HannahKDampierr: I feel skinnier when I'm tan,0
"RT @heyamberlynn: I just want to go to concerts, listen to amazing music, and stuff my face 24/7",0
@BootyfulBitches Nice. Really really nice.,0
RT @msuMikeB23: @GiLmo574 UC Santa Barb is 12-0 1H under  as a favorite this season,0
@voldemillie yes you are ok,0
@MattS_Piraci33 @GarretGlaviano #obviously,0
"Solavei CEO Ryan Wuerch Announces New Promotion for November 2012 http://t.co/u5pAHeyx9l #solavei, #mobile",0
“@PlanetPOB: There's something about a new pair of Vans...” @Katesta4321 thought of you haha,0
RT @TobyKeithMusic: Thanks to @BigJimLail for this Fan #tbt pic from the 2012 Live in Overdrive Tour in #Charlotte! http://t.co/G9uX8xBASO,0
@_sirenasummer 😂😂😂😭😭😭 im dieing that eyeball is out that blood trail tho😂😂😂,0
A Big Dick Ain't Nuthin' To Be Afraid Of -  Watch as sexy Casey Stone learns that a big dick isn't... http://t.co/C4zL7Kf23Q #BlondesPorn,0
Confirmed: Man shot dead in Alexandria http://t.co/so2CvHWIqk,0
I gave @DaBargainHunter +K about Antiques on @klout http://t.co/x1BPzjy2om,0
Some one come with me to get wings!❤️💕👼,0
There's too much Asians where I'm at right now I feel awkward,0
Certain ppl piss me tf off😤,1
@AustinMahone please follow me this is my biggest dream This is very important for me  Austin mahone x41,0
@michlgreen @tjoanos @jasonburns @EricFsu1141   Exactly two months ago we were in Pasadena doin' it big!!!!,0
RT @Coled_Marley: I delete peoples numbers so I won't be tempted to contact them,0
"RT @geminigod: C-onfederate 
P-olitical 
A-dvisory 
C-ommittee 

#CPAC2014 #CPACPanels http://t.co/TnaJR506dL",0
"RT @fangrlproblem: ""So what did you do all day?"" http://t.co/nomjF5B1Kp",0
RT @ibieberauhlls: @drxwsvocals it's so hard..,0
Get it? http://t.co/Tmi5OWeefo,0
@KatGaskell fine then if that's how you want it I thought we had a healthy friend to friend relationship x ;),0
@cydadams_ #yoloswag2k15,0
RT @fuckjauregay: I vote for #FifthHarmony #TheBuzz @radiodisney @FifthHarmony i,0
Tired for absolutely no reason,0
RT @Car_Porns: white and red 💢💢 ~. http://t.co/wT2oYX4V4O,0
us white ppl on spring break http://t.co/zI6YnuOYT9,0
"A huge circle. 
Adam Lambert Reveals He Discovered Queen Through ‘Wayne’s World’
https://t.co/Jkm7imJdNE",0
@Nashgrier rouuuuunds rounds rounnnds,0
RT @_rileymcgrath_: slsp makes my day more punk rock🌚,0
Good morning.,0
RT @CauseWereGuys: Asians are sneaky as hell these days http://t.co/pij2OkdyUF,0
@safamian your* lol.,1
"@gordontredgold hello Gordon, from where I can get your book?",0
I posted a new photo to Facebook http://t.co/GflwYTXyCs,0
"RT @StonerBby69_: ""@FreeMyBros2: Just Keep It Real Wit Me , That All I Asked . 💯👌""",0
"""Now I'm not acting black, because legally I am black""😂",1
"I've collected 10,098 gold coins! http://t.co/T4xYoMcr1K #ipad, #ipadgames, #gameinsight",0
@ButeraPhillips ❤️💋❤️💋❤️,0
@GHOSTBOXING Think Khan would be a great fight for you Robert?,0
"RT @camphalfblood: .@ashie12354 You wouldn't kill Percy...right? /I keep trying, but that kid is tough!",0
THE QUEEN OF POOLE JUST POTTED 5 AND WON WHAT U SAYINNNNNN 🎱,0
- — Behind my smile Is everything you'll never understand :/ http://t.co/bcnM5W4UFY,0
I'm so irritated . My head hurts I'm sad and I'm out in this cold .,0
If I could bottle the sweetness of JESUS not an once of it would I waste.I would save it all until the end of my time to sweeten his embrace,0
"RT @GirlMottos: Rt
If 
 you 
   hate 
      FAKE 
        ass
     people 
    Retweet
   This 
  With 
 Your
  Middle 
     Finger",0
