text,label
text,0
I posted a new photo to Facebook http://t.co/fTVukVCj3Z,0
"Ever felt completely worthless, and that everything would be the same, or even better if you weren't here?",0
RT @_shamarthompson: Kara body is a 10 lord 🙏,0
"RT @cressidaaaa_: twitter boring, im boring, y'all boring, everything boring.. this can't be LIFE!!",0
"RT @espn: The Badgers deliver an epic overtime win.   

Wisconsin is Final Four bound. http://t.co/kOElcsR3QO",0
@freshprincemomo better make a water bottle bowl. 😩😭,0
Some moments in Atlanta http://t.co/mAN7pJZoLm,0
Is D talkin to a soccer player or a lady player??,0
RT @rachelhart_: @Zostoyo_ @tayloracorbett3 @boone_brianna never laughed so hard in my lifeeee😂😂,0
#WSOF9 is on tsn 2 right now!!!!!,0
WHY AREN'T YOU WITH A LATINA GIRL IM SO PISSED OFF YOU'RE ACTUAL TRASH @zaynmalik,1
I'm a #possum,0
"RT @AthleteDestiny: Headphones in, worries out. 🎧",0
RT @Robb_inHood: She's just as cute as the light skin girls with the pretty eyes. Lets see if this will go viral. Prolly not. http://t.co/t…,0
@JustTruly_M @its_just_me_isa you're lucky I don't have emojis motherfuck3,1
RT @JackDail: RT for a DM 😏 http://t.co/lh45BFM2qG,0
Oh my lord Katy Perry you are one beautiful woman 😍😍😍😍😍 http://t.co/dbvV7yLsVC,0
RT @ShawnKetchens: That hug when you know she missed you http://t.co/h8JytbgZsg,0
RT @Rico__5: If you grew up on these you from the hood 😂😋😋💯 http://t.co/mL4L35sSiO,0
RT @SheCravesSex: Cuffed🔒 or not🔓' if I invested my time &amp; feelings into you.. It's just certain shit you don't do out of respect.,1
RT @Justaguyanon: Fuck you for making me feel like shit.,1
"RT @NapolunPls: am gunna eet sum totz, but furst lemme taek a selfie http://t.co/E1r9qvu0V5",0
@A3tweaks it was said by the start of this moneth that it will be released before the end of march and only a day left now still teasers : /,0
Good luck charm final picks for April Angling Expedition 2014 http://t.co/SabAVWhccI,0
Who got the car I got gas money ?,0
Birthday is over.,0
"RT @SportsCenter: The streak is over! Sixers ROUT Detroit 123-98 to snap a 26-game losing streak, tied for the longest in NBA history.",0
RT @Youmissfuad: Cashoo.,0
I fr can't wait till I become a chef 🍴,0
I'm kind of in love with Luke Hemmings 😳,0
RT @deadmau5: How bout them apples?,0
@OriginalTay this is not funny 😩,0
We golden 😏✨✨✨✨👑💜,0
Stats for the week have arrived. 5 new followers and NO unfollowers :) via http://t.co/wLyrc9ceC4.,0
"RT @FUCKlNG_PERFECT: Just because it's not happening right now, doesn't mean it never will.",0
He yawned 🙌,0
RT @SamanthaCartel: #RETWEET THIS! FOLLOW ME (@TIKO_AMG) &amp; EVERYONE ELSE THAT RETWEETS THIS FOR 50+ FOLLOWERS FAST! #TeamFollowBack #F4F #T…,0
RT @TopRetweetMax: 💟RETWEET💟ONLY💟IF💟YOU💟WANT💟NEW💟FOLLOWERS💟 ✴️ #Retweet ✴️#TeamFollowBack ✴️ #TeamRetweet ✴️ #RetweetNow ✴️ (Follow ➡️@TopR…,0
RT @MindBlowing: Every 5 to 7 years we subconsciously evaluate our friendships with others. It is at this time in which most friendships fa…,0
"“@VinesMemes: These NFL Look-alikes are hilarious: http://t.co/3dAVDIruK8

. http://t.co/XjsJccm023”",0
