text,label
text,0
Would I be fat for having a sandwich from dominoes delivered to my house right now?,0
"ok I MIGHT have internet when I get home
*crosses fingers* 
*crosses all extremities*
*crosses internal organs*
*CROSSES PLANE OF EXISTENCE*",0
Musings of a Homeschooling Dad (sort of) http://t.co/QHawANOqLk,0
"""Dreaming is the first step that you have to make. While, the act is the next step that you have to do."" #GNR_96",0
my writing is so sloppy omg,0
RT @NashToProm: i want to be that girl,0
"Adam Woodbury is proof that if you're 7ft tall, you will get a D1 basketball scholarship, regardless on your talent",0
@TheMericanBeard Nothin better,0
"Here I am, sulking about on a ship which used to be my slave.",0
RT @DJ_BallsD: 300: Rise of an Empire got me 💧💧💧💧💧💧💧,0
"Wow...sometimes, I do think I'm doing too much.",0
"@AJStyles5150 @WWENXT @WWEAdamRose lol I know, I was a Leo Kruger fan too. But adam Rose is way more charasmatic IMO",0
RT @fox13now: FOX 13 NEWS AT 9-- 3 stories you'll only see here! @GeneKennedyNews @BenWinslow @annie_cutler have the exclusives coming up!,0
"RT @BestTextMsgs: I’m not jealous, I’m just afraid of losing you.",0
@TreyShagwell prolly not. I have to work Saturdays &amp; Sundays.,0
@ulissamontes_  got shit to do,1
@parker94ttu @brentandbecca Cant go wrong with pre 70's. I just started a 1952 set... going be slow but worth it!,0
RT @dopexrain: Sweats &gt; jeans,0
RT @followback_707: Retweet this ☀ ALL ☀ WHO ☀ RETWEETS ☀ WANT ☀ NEW FOLLOWERS FAST ✔ ✔ #FollowPyramid ✔ #TeamFollowBack,0
RT @_Happy_Gilmore: #ThrowbackThursday http://t.co/smOz8Arz4b,0
@dezDIVA LOL I'm pretty sure I never closed my page and if I were to check my old email address it'd have those please come back messages 🙈,0
RT @trippyqueen_: A blunt would be so perfect right about now,0
I don't trust Jake at all.,0
Kingdom level 33! http://t.co/9uyo1xdV2g #Valkyrie Crusade,0
Several states introduce bills legalizing discrimination on religious grounds. http://t.co/q4DwJggKv5,1
The more I look at a picture of myself the uglier it gets lol,0
RT @CoachHodgesJU: 2010 10-1 ranked top 20 in the country. JU Pride never dies. Front 5 full of some sick and twisted dudes! Miss it! http:…,0
He should let me go bc I can't,0
"RT @Lifeis_baseball: Baseball isn't easy 

https://t.co/zCIbinFsLA",0
"Follower -1, Unfollowers - 0. I didn't know I was this awesome. Get your daily stats via http://t.co/98N3UzICQx.",0
"RT @calli1026: @SPitassi130 btw, I also bought a 'Family Size' box of CHEEZ-ITs😘",0
“@pGb_tae @_NuG_ I fucks wit it cuz.. You gotta send me a tape”,1
"@GBro542010 Oh ok, yeah I don't like when people come in there without a membership either.",0
"""I smoke Bitches, can't Nicotine Patch that"" Like bitch WHET?! Fuck 🙌🙌🙌",1
@bpj19 haha fixed him up good #thug,1
@JihaneRahimi @mathildz1 so excited guys🙊,0
My sister is developing feelings for her best guy friend &amp; she asked me for advice since I did the same thing.,0
"RT @juanheysuess: damn bro mikky plays guitar he must be 
A) rich
B) hot
or
C) Roy in a costume",0
RT @AlmightyEazy187: Chillin,0
@rcjr93 smh...,0
RT @littlefriendd: I'm literally going to be single forever.,0
@mikksizzle it's not that bad! My newsfeed fills me up haha,0
About me: I like strawberries... A lot.,0
Watch Escape from Planet Earth Full Movie Now =&gt; http://t.co/ub408nnGIc #Play #Full #Video,0
