text,label
text,0
"RT @urbandictionary: @dylanohbrosey Isaac: means ""One who makes me laugh"" or ""laughter"". The funniest guy who is sweet and ch... http://t.c…",0
RT @keywee__: ain do shit today,1
I got the beginning tho👌,0
@EveBrownn hhaa im just heading in now!,0
RT @Givememore_AC: Everybody always have that one ex that's never going to be forgotten,0
"RT @asenatitaylor: I've watched &amp; heard the news, about NZ First polling well. I know that the NZ First party is picking up a lot of suppor…",0
RT @ilovehockey07: I'm literally starving to death rn,0
"RT @weirdchildhood: things that keep me up at night:
-wanting things
-worrying
-anticipation
-expectations
-too hot
-too cold 
-planning 
-…",0
RT @Janetttttt_: ur a hypocrite honestly,0
"RT @lKeepItReaI: Nobody wants a job, we all just want money.",0
Don't feel like texting so I'm going to bed.,0
RT @JRayeArtt: Buzzcut Season - Lorde &gt;&gt;&gt;,0
"it doesn't matter, really. if i find you attractive, i find you attractive.",0
2 people followed me today and i know who they are thanks to http://t.co/IYNGrPI6lh,0
@JustJMo  You are the reason Michigan is where it is! Go blue! Go big10 make it 3 of 4 Big10 in final4!,0
It's so crazy how disrespectful people can be.,0
"RT @Buzz_E_Gran: That cellist is good, but she is no Stringfellow Hawke.",0
RT @camerondallas: Have to be careful with certain people,0
RT @Emperor_Hosea: #ihate when a nigga so musty! It smell contagious !😳,1
@ImRuger ur talking to her :),0
RT @skymoonstarsss: @IndiAnnikaJones I don't really get why u keep on ranting about anne curtis singing if u don't care then don't :) easy …,0
Wake up ! #NCAT18,0
I'm cold &amp; hungry😒,0
😩 Need some pleasure,0
"RT @UberFacts: There are more than 1,000 chemicals in a single cup of coffee. Of these, only 26 have been tested and half caused cancer in …",0
RT @MFIAgent1150: @LBC #BreakingNews HH @younusalgohar has disclosed Flight #MH370  are all alive &amp;  airplane (cont) http://t.co/Htm7eW6S31,0
"@Cudlitz MICHAEL, u know that brazil loves you? yeahhhh",0
IM GONNA SPAM JUSTIN AND IDC IF YALL UNFOLLOW ME OK I NEED HIM TO FOLLOW ME,0
@James_Hutchings @cagraham68 @Peacham21 @SugaryLove09 @Karry2004 yes take ur meds💊 and heal up😉,0
@justinbieber  follow me. I want to be a happy girl х18,0
RT @drewsfavegirl: ive been waiting for so long. please make my dreams come true and follow me. i love you @justinbieber 19,0
"I've been doing laundry since 10am. No, not just my clothes but my parents, brothers, brother in law, sister, niece &amp; nephew.😭😂",0
@SohebPunjani i win 😈,0
@jrahesh Ilysm,0
I'm always the only one trying,0
@Nashgrier maybe it's a diamond 💎 lol,0
"chocolate cake tomorrow or nah? more like freakin finally, been so busy with work, got tomorrow off ♥",0
@justinbieber JUSTIN PLEASE FOLLOW ME ILYSM ❤️3,0
@2016_we_in_here no. who is tevin,0
"“@MarilynMonroeID: Being with you, is the only place I want to be right now..”",0
RT @Turntup_Diq: Im Scared To Lose Alot Of Things😔😔,0
@justinbieber  yup your never gunna follow brb im gunna go drown in my tears 😭,0
This week on twitter: No new followers via http://t.co/z46w7lL4fy,0
"RT @damnitlstrue: After reading these facts, I'm never looking at FROZEN the same😳😱

👉 http://t.co/BtivDOJ2hE http://t.co/nhP4paonop",0
"You saved my life, You is my life. I love you. @justinbieber x19",0
Now You Can Have Better Data on all your Crowdfunding campaign targets and A Better Plan to Reach Them http://t.co/VD4g4FluGX,0
