text,label
text,0
lebron such a baby lol,0
"NON STOP 60 Squats! Jillian Michaels, you have trained me well! :D Day 3 #30DaySquatChallenge done!",0
"Come on, come on, till we lose control",0
#statebound,0
"I've collected 29,835 gold coins! http://t.co/7q1cRpxfJa #android, #androidgames, #gameinsight",0
4 left!! 2012-2013 TOPPS UFC FINEST MIXER 8 BOX REVERSE DRAFT #2 | A AND N SPORTS CARDS http://t.co/enRMCbpwtr,0
"Today stats: 9 followers, 3 unfollowers and followed 11 people via http://t.co/bTib1zuDth",0
I could get hypothermia in my room if I didn't have a fireplace,0
RT @SexualTurnOns: Why I'm team Edward http://t.co/ljLS2OKkOF,0
"RT @Sports_HQ: One man can be a crucial ingredient on a team, but one man cannot make a team. -Kareem Abdul-Jabbar",0
@OGICEY @twanooo_ terry is. he's 6'4,0
Is it normal to spend 5 hours on math homework...😫😤😖,0
Wait Whaaaat?,0
"Love hearing Tim say ""fun &amp; laughter!"" @lifetimetv #UnderTheGunn @BenefitBeauty",0
RT @SamanthaCartel: All done  http://t.co/gHw0ZqSqgV,0
RT @fgloriann00: Those squats were intense !,0
RT @DynamicSportsAU: @AustralianOpen Impressive! We're glad Melbourne Park will remain a world class sporting precinct. 2.1M patrons &amp; 200 …,0
could there be an off button for feelings and emotions?,0
Bitch do it look like I care!?! Lmao http://t.co/x5DEkBRqsD,0
My mom thinks I'm a princess and I'm okay with that 👸,0
@databank13 lol love youuuu,0
Tomorrow Friday @S_Majek23  #turnup http://t.co/CkB6R0HLq9,0
@nicholeworthy I know!,1
@eclectikchic @such_A_frknlady water is good! It keeps your skin looking great and your whole body...um...lubricated. Boys like that.,0
Happily :3 http://t.co/uKimv18tAj,0
you tripping over the same shit over and over....kindergarten is where your ass belongs,1
You deserve to be with someone who makes you happy. Someone who doesn't complicate your life. Someone who won't hurt you.,0
Scandal in 14 minutes is all that matters,0
RT @EzFullOfInk: When I'm straight? I'm straighttttt,0
"@patiomensch it is a noble one, this dream of the shoulder cat. #bikeschool",0
"Hampton 67, @NCATAGGIES 56; 9:57 2nd half #AGGIEPRIDE",0
"RT @Lastrap_son: ""@Waikikiiii: “@CreativeDons1: When a bitch ask me if I know how to cook  https://t.co/oRd0zkLxDq”""I can do this",1
RT @DirtyMfIndian: Who really gives a fuck anymore,1
"The Queen of Capilano has arrived at Snug Cove, Bowen Island at 6:46 pm.",0
@eyeGOTchuu tell Gunz hit me up,0
@TeaganJasmineh I only have one. In garage every night. RT :   Maybe  is secretly hoarding the cats.,0
"RT @GodPosts: For every struggle I endure I just have to thank God because, He is molding me to become the person I need to be.",0
RT @Just_Airey: @Prima_Beauty I just tweeted you this lol 😂😩,0
“@netashabagwell: “@CiaraDupuis_: #NaeNae day tomorrow 🙋💁🙋🙋””,0
@BrittanyEnciso theirs hella traffic too lol,1
If Ion Get The Attention Im Lookin Fa Ima Get It From Somebody Else .. Period,0
RT @blvck_gvldenn: tired of a lot.,0
Bill Nye the science guy!!,0
RT @Foxy_JH: Parece que el Hawthorne anda horny...just saying.,0
@Tori_Berisford 😂😂😂😭😭😭😂😂😂😂😂😂😂😭😂😂😭😂 So happy,0
