text,label
text,0
RT @ReaIKendrick: Be careful who you let into your life.,0
I just feel really sad,0
…because of course drunk people should be able to carry guns! 🔫,0
Just cancel it plz,0
RT @GlobalGrind: 15 reasons why u should stop everything &amp; follow internet sensation @IceJJFish on social media http://t.co/V8vUgQLpSX http…,0
Men do not think when they're talking to a lady sometimes,1
RT @jeffhalevy: Ooh baby I like it raw.... (507lb/230kg) https://t.co/JxlilOcMJX,0
[11] #Likebux Get paid to like Facebook pages and following Twitter accounts. Free signup! http://t.co/uua9uSgv8X http://t.co/egoCXnBUSu,0
does your cat do this @michelletalich http://t.co/JZnfB7x6Kc,0
RT @FallonTonight: Norman Reedus (@wwwbigbaldhead) reads romantic text messages (cc: @WalkingDead_AMC) http://t.co/LyxomUmaGQ,0
@ColeHitsThrees @CDW1_ cuz he aint as wet as the Ctrain23 obviously,1
"Today stats: 5 followers, No unfollowers and followed 3 people via http://t.co/ekqsZ1Cm38",0
RT @YungNxkka_: I really don't wanna talk to nobody right now...,0
RT @OfficialSeanB_: He said 30 minutes tho 😂😆 http://t.co/9wPaTPxpf6,0
All I've ever wanted to do was prove everyone wrong.,0
"Technically it's the fifteenth New York from the original, so it's New New New New New New New New New New New New New New New Y #doctorwho",0
RT @OuterSpacePorn: Mars and Orion over Monument Valley. http://t.co/bkX3vwIPBD,0
@ciera_361 idk how girls can do that. 😫,0
RT @dcaraviello: A shocker (not) as Kevin Harvick tops the board in the Las Vegas test. May see a lot of that this weekend.,0
"@DRUDGE_REPORT They need to drop the ""C"" from the front of CPAC #Clueless PAC!",0
#KnowYourAnon I really wanna go to University of Alabama for college❤️🌊,0
RT @Telea_Harden: If you don't get this....you don't do your chores 😂😂😂😂 http://t.co/y7gwPuCdSg,0
finally i got more 1000 followerzz after visit this website : http://t.co/AOh47Ywcup,0
RT @DuckDynastyAE Robertson Kids Say the Darndest Things! #DuckDynasty @DuckDynastyAE @AETV  - http://t.co/WXHMi3J74m,0
RT @TheWorldStories: The Only Disability In Life Is A Bad Attitude ! http://t.co/cszjPbNufA,0
this gum taste so bad atm,0
These Hoes Ain't Loyal 🙅🙅🙅,1
RT @TumblrFood: #Tumblr Food http://t.co/0tCMe3n2WR,0
"Hey @skiswm the #snow is just barely sticking, only a dusting at the moment.",0
Im getting mad dawg 😒,0
"My immune system is a little bitch, sick can't hang😒",1
Love this hot headed nigga http://t.co/WzYnPscDtl,0
RT @_NinjaMaster: Fuck this sickness,1
Employer's quick action bars racial harassment claim http://t.co/nfXYy2Rh3s | by @McAfeeTaft #HR,1
😂😂😂😂😂😂😂 I ion miles best nick Malcolm tyheem tyree stretch Ect be upset getting my tweets and mentions..Hey guys 👋👋👋,0
There's no dollar sign on a piece of mind,0
"RT @PrettyEyesAlexx: Niggas Be Saying ""On God"" And Still Be Lying 👏",1
@RileyJulianac  I would just die. I mean it seems like the only thing to do but I would just a;lksdjalkdf,0
RT @chloealicexo: Just want a snapchat friend who I can snapchat anything to😌,0
"RT @SportsCenter: Johnny Manziel agrees to multi-year contract with Nike, expected to be biggest endorsement deal among rookie class. http:…",0
RT @ianoland: I'm still not used to this http://t.co/3ZfXEaFSMX,0
"♡
@Louis_Tomlinson could you please follow my friend @gentlylouis it would mean the aboslute world to her she loves you so much 
♡",0
Smith played that first like a guy very happy to still be a Bruin.,0
