text,label
text,0
Beat my high score on flappy bird... So i guess you can say it was a pretty good day,0
It will be interesting to see who will make that #FreshmanCover hopefully next year they give ya boy @SunnyStacks a shot,0
👒👒 you're beautiful &amp; I hate when you tweet about being ugly or alone but recently it's different maybe you're getting attention you deserve,0
It's all about establishing healthy patterns today and stickin... More for Virgo http://t.co/tBa877PsNy,0
Tomorrow night Northside is hosting Micheal Franzese at 7:00 pm. This is a Youth For Christ event.  Everyone is... http://t.co/JL0Xv1owsA,0
I would give up anything and everything for you and that scares me,0
RT @SwaglessDillon: HUUAAAAAAAAH!!! http://t.co/yEKVQWENR8,0
"RT @hollafashions: Video: #tbt Good times with my brothers at @whatrudoinblog , #whatrudoin #throwback @whatrudoinmarley... http://t.co/LVh…",0
"Right person, wrong time. Right time, wrong person. New person, old lines, Old person, new lies.",0
"RT @Ashley_Fitz6: ""You dont deserve a point of view if the only thing you see is you.""",0
RT @DevotedButera: the way michelle rose from her seat after tattooed heart made me pee a little,0
"#DoItForTheVine this Friday @ #ClubLacura Hosted by @DCYOUNGFLY 1919 Metropolitan Pkwy. ATL, GA #ForDrinkersOnly http://t.co/AzouRcZKnX  x11",0
So proud of Ripon. #Happy,0
"RT @samrenee2010: Mash Will Prevail because Mary's happiest when she's with him, even if she's too blinded by He Who Shall Not Be Named.",0
RT @__bf1: Class of 2016 stand up 😂👏👏👏👏😁 http://t.co/PX9C5uYds7,0
"RT @CHlLDHOODRUINER: bitches be like ""messy bun"" http://t.co/ZNoWFDAK7u",1
RT @gomezjessicaaa: Oxymoron,0
lucas grabeel #VoteJennette #KCA,0
"New artwork for sale! - ""McCormick-Deering O-4"" - http://t.co/kK8Opspz9a @fineartamerica http://t.co/YvnttS3txV",0
RT @LegendSteveJobs: Sometimes it takes losing everything you have to finally grow and find yourself.,0
"RT @dovirstrgn: ""You prepare to rest and eat guacamole. Suddenly, A BRACE OF UNRIPE AVOCADOS appear! What do you do?"" D:",0
RT @BestLifeNotes: We're all a sucker for somebody.,1
RT @EspinosaOrNah: cameronswhoreo // 👑,0
RT @kerrywashington: That opening scene was awesome to shoot. @tonygoldwyn is an amazing sparring partner! #scandal,0
@Thick_Red15 Dont start,0
"RT @MyMindsAJoke: March 14, 2015 http://t.co/OcduzRQUJp",1
I'm full AF 😩,0
"RT @ItsLouisPromo: Who's online and want a new follower? Follow me, i'll follow you! :)",0
In Dallas. On layover to Houston. One hour. Hm!,0
@iffahuzma good luck pagi nie..#netball#smktj,0
RT @AvaaDaniellee: I really don't see how people fail classes,0
RT @iQuoteComedy: RT if your house has one http://t.co/dvEK9oO58f,0
RT @xx_Dopeey: @EasyOnDeck GoodNight Sleep Tightt Andd Followw Backkkk 😊🌚🌙⭐️😍,0
RT @Explicitly_RAW: @SlimDunkin41 she ass serious asf to lol,1
@JRN69TCK aww thank you! ❤😊,0
You lame is hell if you go to school tomorrow seniors.unless yo ass failing lmao,1
RT @rFlemng: @planbhayden32 @jared_grillo no don't say that then I'll only have 3 real followers,0
RT @crazyyellowfox: I almost just got beat down by an angry black woman who thought I was trying to steal her car...,0
What You Wanted by @OneRepublic #nowplaying,0
RT @FactsOfSchool: basically 😉 http://t.co/MoPV3S3EVh,0
If we watch the same shows I automatically love you,0
