text,label
text,0
If I don't kik you back obviously I don't wanna talk,0
I unlocked 3 Xbox Live achievements in Fable III! http://t.co/IGSSKXGnd6,0
Define closure wait a minute I just did,0
RT @Fact: High heels were originally worn by men.,0
I think you are absolutely amazing! It is wonderful how many people you have helped! God Bless!  #LongIslandMedium,0
"RT @CFL_News: Taman:""We're going to take the younger approach and see where it goes (vs. signing expensive vets)"" #CFL #Riders via @HomeOfT…",0
"RT @TheGodLight: You can push, drag &amp; force people to do what you want, or you can simply be a guiding light to all who see your beauty.",0
"blondes always say they do it better, but they're always dying their hair brown... makes perfect sense",0
Your welcome!!!!!! ☺ @angellecollins,0
at just I in a at at they of if get,0
Creep in your kitchen eat all your good,0
my anger lately is causing me to break everything ... where is a punching bag when u need it !!!,0
"I found Rapier in The Tribez &amp; Castlez for #iPhone. http://t.co/R1OxcVCNO7 #iphonegames,#gameinsight",0
RT @gucciokay: i hate teachers who dont let u go to the bathroom because “too many people went already” like yea but none of those people w…,0
#G2BBestTeleseryeEver #G2BLastMagicalNight #WeWillMissGotToBelieve #GotToBelieve #G2BBestEndingEver #KathNielBestLoveTeamEver #G2BTheFinale,0
@hugmejace please cheer up babe x,0
"RT @1000followrs100: ✔ [ #RETWEET  - THIS - TWEET ] ✔
✔ #FOLLOW EVERYONE WHO RETWEETS ✔
✔ FOR 100+ FOLLOWERS FAST ✔
✔ #FollowPyramid ✔79",0
RT @DuckDynastyAE Robertson Kids Say the Darndest Things! #DuckDynasty @DuckDynastyAE @AETV  - http://t.co/mTpo6e4pJ1,0
This taxi driver playing Jamiroquai is great.,0
RT @Tony_Travers: You mean nothing to me,0
RT @blaze_clothing: RT FOR @x_Vikky_x TO BE THE NEW FACE OF BLAZE. http://t.co/Of2xkuFds3 http://t.co/EBMI3sRxdc,0
RT @evanmarieydg: I wish I was hot.,0
@scott_riley @lurkmoophy it'd be good to get together. Will have a think on where/ when,0
"RT @FUCKtheBULLSHlT: I want a relationship where everyone is like ""damn, they're still together?""",0
“@Nickyy_d3: Crazy when you think about the past”,0
@Nashgrier follow me pwease;),0
RT @blyth33s: I want friends that always wanna go out to eat 😋,0
You got the right one 🎶🎶🎶,0
Plus i don't trust every lady i see any way.,0
@nicolemcw_x lmao I had a eerie feeling this is u http://t.co/QugyMR7sYR,0
Weevil's rant about property values! #SilenceoftheLamb #VeronicaMarsRewatch,0
@DavidVitter it sickens me we have 3rd generations on welfare in LA yet we can't help those that served our country &amp; CUT their benefits,0
Next week Friday thoo :$,0
3 new unfollowers in the last day. Via http://t.co/oySZz4SpWg,0
Morning kaay;) @ayumylsh,0
Boost your followers! http://t.co/gLDrZWGeLo   95.71,0
"I want to love you, PYT",0
I don't know why i keep listening to this music,0
"Perfect girls &lt;3 perfect smile :-* 
Love them so much &lt;3 &lt;3 &lt;3 &lt;3 http://t.co/nZi6BOhy9v",0
RT @killakaaay_: some girls should NOT draw on their eyebrows.,0
"RT @7anibadf: #comiczeroes EVERYBODY @HARD_AT_WERK SUPPORTING THE [MOVEMENT] #WERKAHOLIKZ !!!NOW OR NEVER!!! #WHYNOT2K14
#musicfans -346",0
Fuck off,1
@CJones_1 bc I didn't text him bc I don't have the right number lmao,0
"Yes, yes, yes!!! :) &lt;3 http://t.co/g5uhwVme0b",0
RT @_ricebaby: 😍😍 who you choosing http://t.co/1lt54drLM9,0
"@scole_23 lmao u got 2 see this, its funny http://t.co/5ny4urNDhp",0
RT @ddlovato: Werk can stay. 😝 RT @wearewarriorsx: @ddlovato you forgot WEEERK,0
Really dont want to go to this conjunction...,0
Will you be @OksanaBlonde's highest tipper in her #surprising #goldshow? #liveonstreamate @streamate http://t.co/bVBTlVyxHc,0
CQ: Weekend wet weather forecast for parts of CQ http://t.co/VRUVos9OR0 #qld http://t.co/Txgyd6NxMy,0
@TheKeeperHayley A good lesson for him to learn. Especially his later musings in your appearance. Arrogant a**hole.,1
"I think I might get into promoting music, bands, just about anything.. lol I could do it, after all I am a #socialbutterfly ! #followme",0
@natandalex omfg i miss u guys,0
RT @NAMinutemen: #final #winner #ladyminutemen advance! Credit to Mo Beard for a spirited effort in the second. Good game.,0
"RT @i_KeepiT2Real: Boosie gonna be on Myspace like ""where everyone at?"" 😐😂",0
"@Scandhi its raining and miserable here today, it should be better by saturday tho.",0
"RT @RealSexNotes: Wife her if: 
😠She gets jealous 
😍Loves you 
😜Is goofy 
😒 Puts up with your shit 
🔒Trust you 
👗Dresses well 
👂Listens to …",1
"RT @bigdaddybiscuit: We think this every year...LIKE if you feel the same way.
#bigdaddybiscuits #dogsareourchilren http://t.co/SUVbkYQcIH",0
RT @honaghreidy: Im 100% doing race for life this year🎀🎽👭🏆,0
SIDE B #TMCP on the official release which comes #MARCH23RDDD! #UCA http://t.co/14Bz0BP3JJ,0
Plane view #suitcaselife http://t.co/LThExKiWba,0
Sorry am not good looking lol,0
You know what today is? FIESTA FEED! Head on over to Alpha Xi Delta tonight from 9-2 for UNLIMITED NACHOS to support Austism Speaks!!💃😄🍴,0
"how come i always get on the security bad side at stores lol,",0
RT @awyn_emilin: morning . have a nice day :),0
I just feel asleep while typing a paper. How am I suppose to work until midnight? 😴😴,0
@MilitaryBrat13 lol I had a strange feeling this is u http://t.co/FUaQXQveX4,0
"Has your speaking business made you wealthy?  NO, then come and find out how with the NSA Philadelphia board... http://t.co/XAkg739oOe",0
22:22 blunts everywhere.,0
#1DnaMIX @radiomixfm 19h22-Midnight memories,0
@Harvey this is why I love you. Your beyond cute🙌✔️💖😔😍,0
