text,label
text,0
Need to talk to her,0
RT @TrxllPosts_: People who hide their feelings usually care the most.,0
@Niecey_TheNinja lol. I forgot that picture even existed til you said something about knees lol. LAWD,0
@allytx congrats on your new job Ally! Fancy new email address 😃,0
@GyozaStand plz wat. plz eyeliner,0
"😍🐧😍🐧😍🐧😍🐧😍🐧😍🐧🐧😍🐧😍🐧😍🐧😍🐧😍🐧😍

Do you know what would be amazing? If @Luke5SOS Luke Hemmings 5SOS followed me 

😍🐧😍🐧😍🐧😍🐧😍🐧😍🐧🐧😍🐧😍🐧😍🐧😍🐧😍🐧😍 56",0
RT @TrueSoccerProbz: Perfect date for soccer players 😍⚽️⛳️ http://t.co/ybUBNMMiNi,0
@bianca13_a  ugh I can't retweet you!  Awee thanks!!!  #Hesakeeper #ilovesyoutoo #missyou,0
I'd rather be witchuuu but you are not around,0
RT @jimmy_Turner22: I swear I hate our administration...they the reason Sterling where it is now,0
@patrycjaferenc awesome!!!!! Did you go to vanity ???,0
"RT @_BestRapz: Ate a hotdog on the yacht, call that Frank Ocean",0
I wish that acts we easier then to say something,0
@___tmacc lol well I didn't actually skip either I was sick 😂,0
you're on the white house's facebook page (@tyleroakley live on http://t.co/e1BLTSQYXo),1
@AdoptedDhampir **here,0
"RT @SelenaEmpire: My birthday gift from me. 
@selenagomez Love you aoooooooooo much http://t.co/rNX2hdUAy1",0
"RT @jscandalp: Oh look, #scandal is back on!",0
She's freakin weird @EastmanMadeline http://t.co/ss2AGaVDAj,0
RT @reIatabIe: If my parents had a Twitter... http://t.co/WUqcMbPtp2,0
Another day in the life of an MJ fan 😑 http://t.co/bPrWkeAB8S,0
I guess party of one,0
"Today stats: One follower, No unfollowers via http://t.co/YGvlfqhaVB",0
im wasting my time i got nothing to do~~~,0
@booga_1ou come talk to my boss we neee new people but you gotta be available,0
RT @AllyBrooke: To see the joy and love that those kids had for music was unbelievable....just unbelievable. The look in (cont) http://t.co…,0
"“@courtneystrong_: @reedmo30 omg that's too perf 😂😂😂👌”

I know 😎😂",0
@azrinasir__ @Ezaz117 @HarizAfif well said,0
everything is going to be okay,0
"World's richest women: 
    
 http://t.co/CvHmyAx5Op",0
Life really goes by so fast man 😳it's crazy,0
Gettin the bikes out of retirement and gonna ride at Winchester saturday!!! Gonna be an epic weekend,0
Soo stupid,1
"RT @PlNKY_PROMISES: I don't really have a type. If I like you, I like you.",0
My Thursday night tv viewing went to shit. More time on phone tonight than been on collectively in ages.,1
She just keeps eating shit.,1
This shit gone kill me but fuck I'm stingy,1
RT @ohteenposts: how I feel right now http://t.co/7HK3xUlghn,0
Got a called saying i need to come and  cuddled with her,0
“@GreaterThn: If I died today... http://t.co/556C7ba4Ps”,0
RT @DevotedButera: the fact ariana was on that stage with some major music legends is amazing http://t.co/77w4ZW24xl,0
"""@highbieber: I feel incomplete""same",0
RT @OrganicHeaIth: I love fruits. http://t.co/p71kcJMoem,0
"RT @Laudhi708: #comiczeroes All follow this account! he definately follows back! @comiczeroes
#kca #faceofmlb #FAST #GAIN #FOLLOWBACK -661",0
@darvinram lol you ain't do nothing 😗,0
Stay.,0
RT @BrianaMarie1213: @BigBootyYami_ @_itsjustelaine @x3JennyV @simply_darlyn @ALLABOUTHERS__ @NOtaC809 Is that ima stoner ima stoner  ima s…,0
