text,label
text,0
Well I can safely say I'm not watching the leafs until mid march next year cuz in not wasting a year of watching garbage again #TMLtalk,0
@ddaena_ Followback please? :),0
Real amateur sex #anal  #porn #freeporn http://t.co/vKdNkQXkHa,0
RT @santanaxrain: It's so crazy when you see so much of yourself in someone else🙈,0
"I've collected 11,810 gold coins! http://t.co/tdUErJYy0F #android, #androidgames, #gameinsight",0
Beautiful things happen when you distance yourself from the negative shit.,1
SEEDS WHICH ARE TO BE HE HAS WITHIN HIMSELF BECAUSE OF PROMISE WHICH BELONGED TO THAT,0
I WANNA GET DRUNK,0
RT @AdmireMyInspire: Success is not counted by how high you have climbed but by how many people you brought with you. - Wil Rose,0
Since literally no one is staying here to party I guess I'll just go home and hang out with my cat because he's the only one that likes me,0
RT @BR0chon: TJ's gonna lose his fingers,0
"RT @MikeAvilaC: What happens in Vegas stays in Vegas.

Except herpes.",0
RT @BabyAnimalPics: this would probably work on me tbh.. 😹 http://t.co/7cdi3SW9oF,0
RT @__Ayooooo: “@Williamsboi225: Retweet this in 15 seconds or you'll have this around your eyes http://t.co/RS8hyhezht” Shit im tryna spar…,1
AHHHHHHH ITS CODY!,0
RT @BabyAnimalPics: chase your dreams http://t.co/IxMIvZNl35,0
laugh every time I see this shit lmfao http://t.co/dxmMQMYaA4,0
RT @TheFunnyTeens: me if I was kidnapped http://t.co/uByZOiMNlu,0
"RT @MarquisePollard: Aye S/O to my girl ebony. She #Accomplished one goal, now let's #beat that #Caner. LebronMetEbony http://t.co/bNYhZulg…",0
Follow my instagram and I'll follow back okay http://t.co/wnofGI6hUv,0
Live . http://t.co/ScAIk7t4DS,0
There's some shooters on my squad,0
"#EpicMobClothing ☯Gain Followers
☯RT This
☯MUST FOLLOW ME I FOLLOW BACK
☯Follow everyone who rts
☯Gain
  #FOLLOWBACK 4073",0
@GSheffield Singing Comp £1k 18th April &amp; 16th May come on u starlets xx,0
Photo: thefirstagreement: B4.DA.$$ http://t.co/VahJp9jvtF,0
Bout to watch a movie a go to dream land the only place I'm not annoyed.,0
RT @JColeDC: It's so hard not talking to you.,0
"RT @Women_Of_Christ: Dear God, I wanna take a minute, not to ask for anything from you. But simply to say thank you, for all I have.",0
RT @timaas__: She always throwing opps 😩😂,0
When the radio plays my songgg ❤️❤️❤️🎶🎶🎶 #wakeupinit @MallyMall @Tyga @SeanKingston @PUSHA_T  #myjam,0
"@r5_rauralover @GottaLoveR5 we don't know yet, we only know they unfollowed each other",0
"RT @MoanForreal__: Today Really Sucked , Nothing Went How I Planned",0
RT @andrewschulz: Old married couples make me happy. They did it. They found a way to be happy with each other. Their lives are better bc o…,0
@alex_x0x aw alright😐,0
That's the way you drop a track #AVB #ULTRALIVE,0
@habsgirl4life beddy!,0
"r 1 cm taller in the morning The cailage between our bones gets compressed as the day goes on, making us shoer the end of the day",0
Bathroom trips at vbs are the worst!,0
RT @Flowerrchilldd: 37 followers until 1k😳🙈💕 #HelpABabyAnonOut,0
Jenna is ALWAYS trying to go out to eat... She is the main reason why I am broke and fat,0
This best kiss on TV @hallmarkchannel #WhenCallstheHeart #Hearties,0
RT @QuinnMacIsaac13: Crocs are my fav footwear,0
RT @awtonks: KCA DESNECECYRUS,0
RT @djdan1033: @craicwithirwin They are always 3 weeks behind us lol,0
