text,label
text,0
Just got today's #RipperStreet sticker. Get yours in the next 2h:46m. #tvtag http://t.co/5TJrtEwate #RipperStreet,0
You’re so cute and you don’t even have to try.,0
"RT @DaiIyWord: ""For I, the Lord your God, hold your right hand; it is I who say to you, 'fear not, I will help you.'"" -Isaiah 41:13",0
@j0_doll better be to me,0
Lol I was finna fight this lady in the elevator 😂,1
@jakpopsoc @samanthaakearns might have to make a group chat with is three,0
RT @TopRetweetMax: ✔ RETWEET ✔ ONLY ✔ IF ✔ YOU ✔ FOLLOW ✔ BACK ✔ #TeamRetweet (Follow @TopRetweetMax) 14.29,0
harden vs chris paul it doesnt get any better than this.,0
RT @Thegooglefactz: Four words to get free alcohol at a party: I've never been drunk.,0
"I guess so ! Lol one of favorite tracks of all time , always happy when I get to play it . http://t.co/NcO24vOkBp",0
@_Fso__ text my phone I aint gone do it to her,0
RT @ItakissLIT_INA: Post Blog @yuki_furukawaHP during visit to Indonesia &lt;3 -Date 24/02/2013- http://t.co/SPt7WV99bE,0
RT @EDM__everything: Group Therapy ❤️ #ULTRALIVE,0
RT @GotBackupJuice: One year and puberty hit him as hard as i pretend to hit him in bed http://t.co/Fv19YqC5VC,0
Safe Haven is such a cute movie!!💕,0
All of my friends are turning up... I can't find a single one to chill with,0
@Nishijima_Lover the atmosphere which seems to be pleasant is very transmitted!,0
"@Eliraaaaa ohmygod , finally ! Thank you Elira ❤️",0
Hate public transportation w/ black ppl... Fucking ppl too ratchet these days,1
Otc these are Kersten's little brother shoes. 😩 And we just got done playing basketball. 😁 http://t.co/NpqQ2OJhQv,0
"RT @Kvshton: BRUH IS THIS MCDONALDS EMPTY ? 

100 RETWEETS &amp; ILL HOP THE COUNTER &amp; CHECK WHAT THEY GOT http://t.co/ZFS4zf0Gxi",0
Holly shut did I just get a date?!?%??? Well this is gonna be cool!!! Sorts xDD,0
@AviaBensonCH Just about the same.. [I think of something to say] Want to do something?,0
"Oakley Sunglasses only $18, b28-Great Buy, 75.019% off,  http://t.co/bheeZzbssx !",0
Literally though im UNCONMFORTABLE ! Some on HELP ME,0
"That moment when you drive out of ur way,  because you miss some1 &amp; have only seen them for 2 hrs in 2 wks &amp; they chose 2 stay n another rm.",0
Ok. Clearly he has NOT mentioned to people that we're not together. Awesome -_-,0
what to tweet now?,0
"""@sarahmessi_: I need FOOD!!!!!!""",0
RT @appiiy_apriiL: Happy Sunday:)),0
"@nicoliiollii @juurmy @SavannahRuhl I wanna come , can I ,? 😛",0
"RT @CountyBoy300: Tired of niggas think they balling, you balling once you like in a big name city with a big ass house, with a nice ass ca…",1
I swear twitter bring problems because people be acting a whole new person on here and saying a whole different thing on here then in person,0
Standing here al awkwardly #Whatevs,0
"RT @ibrahemab: 💯Follow back 💯

@alshareef999vip

@al_shareef02

@mznah86

@waalaaah1

@babooo0286

@babooo02

@ibrahemab

@hloooooo14
.",0
RT @johnzapata59: Everybody hit the westside YMCA @4:30 tmw.. 🏀💯💯💯 retweet!!,0
@AviaBensonCH Just about the same.. [I think of something to say] Want to do something?,0
RT @Sexybliss100: Well I'm sick (what's new) but still in Vegas so I'm headed for the pool! http://t.co/yyxIALrtv5,0
So true! http://t.co/n1a0395R1I,0
@_DominickL I LOVE YOU MORE BABY,0
