text,label
text,0
"I've gathered 15 Scrolls! Can you do better? Download to find it out! http://t.co/LD7mZNAI9G #ipad, #ipadgames, #gameinsight",0
Ummm teach me what to write?,0
RT @JColeDC: You gotta be loyal if you want something real.,0
Needs some moves for today.,0
RT @TWisGolden: Chasing The Sun #KCA #VoteTheWantedUK,0
My thesis is due in 6 days. So naturally the #uwaterloo library website isn't working. References are overrated anyway. #uwaterlooprobs,0
RT @ohteenquotes: Sometimes there are things in life that aren't meant to stay. Sometimes change may not be what we want. Sometimes change …,0
"RT @buccithebodier: Why am I dying to live, if I'm just living to die?",0
@IUBaseballNews where are stranded IU fans hanging today with no game to watch in Columbus??,0
RT @shemarmoore: THE BOUNCE BACK MOVIE!!! A man has to realize that in order to find TRUE HAPPINESS he cannot achieve… http://t.co/ouOPghMd…,0
RT @FunnyQuotees: People Now a days http://t.co/oR0UJvofvf,0
@AlspaughNick rofl I had a eerie feeling this is you http://t.co/Ab1Rd9BnCL,0
Simming to final day of resign now. Plenty of RT for FA,0
"""@alvaradosalma1: I need a job bc all this gas $ is killing me.""",0
"RT @5SOS_Imagining: #imagine Whenever the boys are on tour, they send you Snapchats like this one. http://t.co/nTsuVEazqn",0
"Beautiful overcast day in #FL @ Quarterdeck Seafood Bar, Neighborhood Grill http://t.co/wmPbvnchC6",0
Easton's texting my sister and not me okk,0
FETISH FRIDAYS @ MOTIVO IS THE PLACE TO BE THIS FRIDAY AND EVERY SINGLE FRIDAY… http://t.co/iVIVmt99pP,0
Watch the Notre Dame Day 2014 official trailer! #NDday - http://t.co/EHB3Ax71zc,0
@daefuhyun omfg joey is this u,0
RT @ceoYangHyunSuck: THE RESEMBLANCE PROVES THAT THE GDYBTOP THREESOME SEX IN YG BUILDING INDEED HAPPENED. RESULT IS MINO. #HappyMINOday ht…,0
RT @EllyEll44553280: HANDMADE IDEAS ♥Your things that I admire♥ 7 by Elina http://t.co/LjW1SXgcLl   #Etsy #ShopEtsy #entrepreneurs #startups,0
I liked a @YouTube video http://t.co/SogCIMQfnq Green Day - Wake Me Up When September Ends Lyrics Video,0
RT @bizzleoreo: Jiley shippers rn http://t.co/UlQDTLSEkz,0
Tequila Makes Her Clothes Fall Off - Joe Nichols http://t.co/yPjlzJmpvN #nowplaying #listenlive,0
"@Caitlinchap_ it's fucking sick, found da tune for the day;)",1
"RT @NWSEureka: A storm spotter just reported a 24-hour rainfall total of 7.13 inches in Honeydew (Humboldt County)! 24.66"" total for March.…",0
RT @itshollieTW: RT for Jay's tongue 😂👅 #KCA #VoteTheWantedUK http://t.co/2E4smaYiUe,0
RT @BlackVines_: Every Kiss begins with KAYYYYYY https://t.co/NEJhpccctl,0
im just gonna go w kiwra on yt as long as my cousin doesnt find out abt kiwra everythings a ok,0
Rip me,0
I fux with fab👍,0
When you creeping and favorite a tweet by accident 😅😂,0
"RT @moonlitariana: this is a wasteland, my only retreat, with heaven above you, there's hell over me #votesamandcat #kca",0
@Manitazo i will be bcus being a bandwagoner is my thing,0
RT @Jca_xo: I know a girl at my school who wears ass pads,1
"RT @yungtimmy_: Sometimes u just gotta be like ""no""",0
RT @UN: Female peacekeepers inspire women &amp; girls to push for their own rights. @UNPeacekeeping info: http://t.co/ZkgjYYpsGU http://t.co/Dn…,0
"RT @ElegantBocaGirl: @bellathorne I agree, but you deserve to be treated like a goddess ♡ #VoteSamAndCat #KCA",0
"""@SayingsForGirls: I am jealous of everybody who is with you when I'm not with you.""",0
@AfaqHus : There you are.!,0
@wild_kids_yu I'm lol'n so hard right now at this http://t.co/PVnGSfLXiU,0
RT @angie_charles: Campus is poppin' #quals,0
#PHOTO: Hamdeen Sabbahi's Presidential campaign hits the streets http://t.co/06ltyLjfzb (via @maitelsadany) #Egypt,0
Us too! Section 108! RT @abbiswatsworth: @HuskersWBB We’ll be there! #Husker fans best in the nation. Welcome to #LNK Regional #ncaaw,0
RT @AustinMahone: Goodmorning everyone! :) big day today,0
Morning phone calls with my ugly&gt;&gt;&gt;,0
RT @FIirtationship: Please hug me really tight and tell me you love me. Tell me you're glad to be here with me.,0
"If you don't accept Evolution...you don't understand the science. Smart people do, or accept the word of all peer reviewed bio-scientists...",0
"MAMA TOLD ME LOOK RICH, ACT POOR N NEVA TRIP ON A BITCH DAT AIN'T YOURS #",1
"I said ""Johnson is starting"" and my mom goes ""WHAT HAPPENED TO HOLTBY?!"" Ughhhhhhhhhhhh 😞😭",0
Stats for the day have arrived. 1 new follower and 2 unfollowers via http://t.co/EjZ16nAgl1.,0
@jahooingjai I know you were stalking me lmao you accidentally favourited my tweet LOL,0
"RT @GAPPER_MElinna: Yes Jack, yes..... http://t.co/AQhY2oWXT0",0
Call me a nerd but I now have the PBS app on my Apple TV and I'm so excited!! ... Unlimited Antiques Roadshow episodes,0
"if you don't retweet

you need a high five

with a chair

in your face

#Vote1DUK #KCA",0
RT @ashJAY_: Jay supports Gay marriage 👌👌 #KCA #VoteTheWantedUK http://t.co/Ncd6IlyvWq,0
Amarillo is just one big shitshow seemingly smaller shitshows.,1
but lana del rey is a believer that's why i love her that much,0
"#RT if you are a true #Directioner 
#Vote1DUK #KCA xx 244",0
10 Useful Psychology Studies Worth Remembering: http://t.co/aI9Nv6x66q via @superheroyou,0
"RT @CutefaceLecy: @ChanieRenee @davonteholly lls, goin have to plan it!!!",0
"""@miilkkk: weekends http://t.co/LrZTj6zsJG"" @Emmm_Cecchini us",0
"@MaddyFizzer I knnoow, a couple of guys come out and we're like is that your bottle? and they went back in to get it! love them guys 😏",0
RT @monaabraham1: GIFT IDEAS FOR YOU http://t.co/hL526pbJlx  #retweet #cool #stuff  #twitter #gplus #fixit,0
@KeelyCastillo @karlisabrannan don't tell me to shhh! I started all of this with my tweet!!,0
@RJinVegas seeding is based on the entire season. And you clearly know lines have nothing to do results in '13 but how they are playing now,0
Only Casey O'Brien would have a picture of that😂😂😂,0
"RT @UnderneathNarry: Seventy two. 

#Vote1DUK #KCA",0
"“@TheMahoneFacts: The difference between Austin Mahone and a rock, is that Austin Mahone is not a rock.”LOLOLOL",0
“@JColeDC: You gotta be loyal if you want something real.”,0
RT @TornadoTeach: #MembersOnly event be here http://t.co/8WoltnFfSs,0
@jongmuffins fucking hell,1
RT @KeoKurrencia1: All of us have these dreams http://t.co/f1B00CuTsA,0
Photoset: themaidenofthetree: I want you to imagine a ten year old version of yourself sitting right there... http://t.co/4OMmOdKaL8,0
RT @BieberAnnual: Retweet if you want to gain just follow everyone who retweets this and follow back who ever follows you,0
I'm glad I keep a box of caprisuns on the side of my bed cause I do not like going to the kitchen to get drink at 3 in the morning,0
@5SOS I'd really appreciate it if you stop coming on my radio,0
"RT @jaismoan: ""jai's laugh in ariana's instagram video""

""ariana found leaving the janoskians' home""

""jariana back together""

me: http://t…",0
"""I have no idea..."" She looks down. (@SlyHalfBlood)",0
RT @Dan_Grinham: I want to disappear from society for a few months. I'm sure others want that to!,0
RT @tanyapriscilla: Saw Monninger at starbucks this morning! She still looks as good as ever lol,0
RT @SIIMPLYSIMONEE: Annoyed 😔,0
"Newly discovered John Coltrane photos found, from ""A Love Supreme"" sessions. @nprmusic #alovesupreme #coltrane...",0
RT @_nveal_: my day 1's 😂💯🙌😁 http://t.co/twGLDSHK4v,0
