text,label
text,0
Omg i saw that ghost picture @ bedok now idw to go bedok anymore :(,0
Let's fuckin go man.!!,1
If nextflix had full house in it i would be the happiest person alive,0
"@_darlinggdreaa Yes, but like especially like when you take like two or 3 players you just wanna keep going and it feels so good!lol #LoveIt",0
RT @DamnQuotation: I miss you. I need you.,0
@ketanamin01 counting down.... #ComingHome,0
RT @CraziestSex: A simple retweet could get her home to her family 😞😞 http://t.co/NRO56vYPVw,0
So excited to get my hair done Wednesday. Think I'm gonna change it upppp,0
"Today stats: One follower, One unfollower and followed one person via http://t.co/uukREzycsC",0
"NEON ART THAT SAYS ""BASIC""
CALL IT A SELF PORTRAIT !!!",0
They Should Not Be Creased If Its A Sample @PureDopeKicks,0
"RT @DingoBInog: #comiczeroes #NotHumanWorld Check out this website and use code “NotHuman” for 10% off any item!
http://t.co/gy1pc6yy9A
546",0
@jonrog1 What's your new show?,0
"RT @PepperTheDog: #AdoptDog #ND Kato***Adoption Pending***: Kato***Adoption Pending***'s Story:

... http://t.co/mFGn3DDMe8 Plz RT 2 Help",0
RT @511northernva: Cleared: Accident: NB on I-495 at MM52 in Fairfax Co.12:32AM,0
Can't stop listening to #RagingFire @Phillips http://t.co/ABPXj6yxgk,0
@TheBrwnGirl for you :) http://t.co/DFvf23n3IH,0
Maybe I'm wrong. Maybe I'm right ..,0
@TheKyleVanBuren guess I don't have to put a bible verse on my header now #relief,0
"RT @maliksmickey: Follow trick
Rt and follow everyone who RTS follow me and @JessieERN 
Gain 
Fav for a mention #FOLLOWBACK #FOLLOWTRICK #1…",0
RT @doniveson: I'm totally stress eating tonight. #ABbudget #saddoniveson #EatLocal http://t.co/S6oEVPeVDO,0
Lol not even in the mood RN .,0
RT @WorldStarFunny: a retweet might save her life http://t.co/gAvbw7PsOi,0
Please follow the link to read the full inspirational http://t.co/xsoVsuZwTR #TheBoost,0
My big brother for track seems really cool👌,0
@ArianaGrande Me too and pls follow me then I'll never forget today :) It's my bday last week &lt;3333333333,0
RT @CrazyHoeDeja: I'm the girlfriend that would rather for you to tell me something out of your mouth rather than someone else telling me o…,0
"I'm a lion baby, untamed",0
"#eastpoint 94 Patriots signed http://t.co/8WPSi7J78t. 2,791,345 Viewed it and 19,539,415 READ MORE at http://t.co/P9XszTh2mr. *Will You?",0
The Waterslide will make my business more successful and my tourists happier! http://t.co/sBCH2SqOxp #Gameinsight #Android #Androidgames,0
Childhood cigars http://t.co/mAfIX6VXjt,0
RT @OrelHershiser: Dr. Jobe may have touched more wins and saves than anyone in baseball!! Performed and trained countless surgeries and su…,0
whoops I'm being mean but I don't even care at this point,0
"@SuckingSarah not you, but....others 😒",0
"Louis Vuitton creative chief debuts with fresh, intelligent collection to ... - Irish Times http://t.co/oPtfCOkZU5 #Paris",0
@tyleracxsta I know I fucked up I meant to put 180-185,1
I hate seeing that,1
Super spellers are all set for overtime showdown: http://t.co/GkM7ewNX3C,0
RT @ArianaGrande: a night I'll never forget ❤️,0
"RT @ContrerasZ69: Man, why do 99% of the girls at my school have awful booties? 😭",0
"RT @ItsLifeFact: Sometimes you just need to distance yourself from people. If they care, they'll notice. If they don't, you know where you …",0
summer country roads http://t.co/oHbceBdu4f #summer #country #roads,0
@HELLASTUPlD uhh usually when u come back to twitter after deactivating it says you only have 3 followers or something but when you click on,0
