text,label
text,0
Who wanna chill for awhile?,0
sarah just trynna make mad 🙎,0
Throwback to when Sarah thought Urban Outfitters was the house of mirrors 😭😂😳,0
Ten-sct Passr 56801 started on 29/03/2014 Reached its destination SCT and was 25 Mins Before http://t.co/jEkYKtucRc,0
Khemlani Mart ads should be banned from television.,0
HARRY LOOKED SO BEAUTIFUL,0
Frozen is the reason I have trust issues,0
RT @smokingdrews: CAN WE GO BACK TO THE TIMES WHEN JUSTIN WASN'T HATED BY THE WHOLE WORLD,0
@GrumpieAngie I remember if you had a really big file (over 1.4 Mb lol) you had to create a multi-part ZIP file and span several diskettes,0
Cuz you're so comfortable. So secure.,0
"@JuliaLinn5sos I almost typed 14, y'all I just got 14 down pat",0
Good luck tonight @MissEbony13! Love you sis,0
Time for some Trance baby,0
RT @JudgmentalGay: I need to be somewhere at 8:00. It's 7:45 and I still need to shower.,0
RT @pizzaregui: abracamila hi I don't think we've ever talked but we should!!,0
I posted a new photo to Facebook http://t.co/KEeTOfZ8Cq,0
RT @QUISE_HB2: EVERYBODY retweet this until we find the link for the video .. http://t.co/fztIYBr5p0,0
RT @niallhockey: before and after cocaine http://t.co/CGD2JaCM3j,0
"RT @FarukuCostumes: Full photo for the Lols, this costume is the heaviest thing I've ever worn #Gloin #Cosplay #TheHobbit http://t.co/FcaVI…",0
I'm having a spa night by myself #ohyeah,0
RT @_queenlyss: really craving some mc Donald's fries rn,0
it's sunday morning and a perfect day to listen sooyeol mixtapes,0
RT @SmiIe: I want to be the one you miss..,0
Next stop Uptown... |LB,0
RT @abdashspic: She hit me first and it's self defense RT @DruglordZiggy: 17.) is there ever a reason to hit a woman?,0
"@JayzTwoCents well,i would get a 1440p monitor just because you can run it and i also think it would be helpful with your YT videos.",0
"‘March Madness’ – Obama and Russia, What is Next?
By Scott Winchell and Denise Simon, Editors at SUA

It is... http://t.co/M5h9GW51Ip",0
RT @lavalcarmel: iPhone be losing battery life quick as hell. Smh,1
RT @Maggie_Carroll: Anyone wanna buy a signed picture of BOB?? #perfectcondition http://t.co/H8SClo8BnU,0
Seventy three 💕 #NashAguasMatanglawinAdventure • NASH AGUAS WEEKEND,0
Okay? Awkward.,0
RT @FunnyVines: Somebody needs to hire her as a body guard! http://t.co/ab6eokcE8A,0
Riding threw the JUNGLE WYA BITCH,1
"@ArianaGrande It's nothing against you, but I think Jennette is more deserved that prize. :/",0
RT @ithoughtBieber: i hope Justin attends more award shows next year,0
@kriyestal and all yours ever gonna be is mean...~~~ *sing,0
RT @chylabyla: Drake took a sip of sprite and instantly had a better day,0
@FreeAgentGzuhs rofl this was posted by you? http://t.co/NXkLKqwwNd,0
RT @I_Really_am_Ce: Arianators go hard. ;),0
RT @Lexidanielle___: “@GirIFacts: Half you boys better pray your daughter never runs into a guy like you”,0
RT @flouorescents: im thinking quiff louis and fringe harry and some 2011 niall hair and shaved on the sides quiff for zayn and quiff liam …,0
"RT @Harry_Styles: Thank you @NickelodeonTV for the KCAs... They're siiiick. Thank you to everyone who voted for us, we love you .xx",0
I need a family Mexican party ASAP! Lowkey miss Spanish music in the mood to dance lol,0
How is email-until-sms all the world nigh about?: Vvpy,0
RT @kamariyrt: Longest winter of my life.,0
@Jamora_t just go!!! The experience is worth it!,0
RT @x_kash: Stephon fake.,0
