text,label
text,0
sketchhh,0
Just now getting to bed??,0
"I've collected 26,550 gold coins! http://t.co/hpYbH3mZNS #android, #androidgames, #gameinsight",0
RT @TopRetweetMax: ✔ RETWEET ✔ ONLY ✔ IF ✔ YOU ✔ FOLLOW ✔ BACK ✔ #TeamRetweet (Follow @TopRetweetMax) 21.3,0
"@sampottorff 

HEY I SUBSCRIBED TO THEM 

https://t.co/XD2Lb3veW6

PLEASE FOLLOW ME 

ILYSM 

5/6??

✖💕⛄

-
-
-
-
-

10",0
RT @urgorgeoussmile: when someone backs me up in an argument http://t.co/ffHITcDMDY,0
Wait.. She went on holiday and didn't tell me 😧😔,0
"me and mr.wrong get a long so good, even though he breaks my heart so bad😤",0
@DinaCerbone I'll bring the pizza and give you sex ;),1
@GraceAntich haha it really did!! I'm trying my eyes are closed right now,0
Calling #BoomBoomClap an album is like calling space shuttle a vehicle @Krysroman http://t.co/w6yCck93Rk,0
Happy birthdayyy @fadiamutiara,0
@DaddyLookGoodTM wasn't him. It was while y'all were in school.😳,1
Don't you hate when you tweet then discover the typo? #Hatewhenthathappens,0
Bazemore with a much needed three for the Lakers to cut the deficit back to 7.... The. Tony happened. Lakers trail by 9 again. 106-97,0
The Presentation Of This Food Better Be Cute 😂😂,0
Commencing the grind #finalfantasyx http://t.co/NgRWExbatA,0
RT @urgorgeoussmile: when someone backs me up in an argument http://t.co/ffHITcDMDY,0
The money is the motive,0
"Thank you for following ""@ClauHaDiDag"" :)) via http://t.co/cXjLADwXGS",0
RT @everyday_belieb: @katsoverkunts is a great friend tbh 😘,0
RT @MsLaurenLondon: Know better. Do better.,0
RT @eye_spyder: Is there already a joke about a singing boat made entirely of cows? I think I've herd this beef oar.,0
“@ColeMorrow1: These are insanely ugly http://t.co/CtpBvF5NPJ”,0
RT @nikanematollahi: My love for Pink Floyd is everlasting,0
@FreeOmelly_25 I'm not even there now. I will tomorrow though. You gay too I peep that shit you did in court lol,1
"RT @PassionPosts: Don't lead someone on. If you like someone, then tell them. If you just want to be friends, then don't make them think th…",0
"RT @nuteIla: okay so I made a shortcut on my moms phone so every time she types ""dirty clothes"" it says acid http://t.co/fiNNnF2Zyv",0
"Hello, who is dis ?",0
"Come on Justin, I know you can see me, don't just ignore my existence 💁 love you 💘 @justinbieber 81",0
"@SydneyRaeJ Courpus, August 4th. I was going to go to ATX, but that was Warped when I bought my ticket and then they moved Warped to June d:",0
RT @PhiIosophlical: I wonder how many retweets this hero can get http://t.co/8BCsVHCgCD,0
"RT @666wank: i want u to love me the way and as much as u love the moon, stare at me like i'm a lunar goddess",0
"@blangford95 @NClementi24 I'm not going to speak with an egg, no further questions.",0
DayOfInfamy: ... deliberately attacked by naval and air forces of the Empire of Japan.,0
@harrys_ig this shouldn't have made me laugh as hard as i did ops,0
My room is always so fucking hot😤,1
RT @Sports_HQ: Losers quit when they're tired.  Winners quit when they've won. -Unknown,0
RT @raspnarryxx: But it still would've been fun to see him and show off on what he missed out on when he decided to be a douche,0
RT @TEEMF0LL0W: tell me how you love it #teamfollowback,0
RT @jonathantavar18: I want a girlfriend,0
"Love love love the company I work with. So proud to be apart of Plexus. 2009: $280,000 2012: $32 mil 2013: $100 mil in sales #skyrocketing 🚀",0
RT @lm_bates: @destinylee78 have funnnnn. Be safe. 😘,0
