text,label
text,0
do you think it's honestly possible for justin to ever run out of money,0
RT @ThatNiggaOIaf: if my frozen obsession annoys u then maybe u should just let it go,0
Too much on my mind rn :/,0
RT @__deestinyy: I swear I can't trust anyone,0
"RT @liquid_force501: ""@BaseballQuotes1: A baseball manager is a necessary evil.
-Sparky Anderson"" @Dre_niggs",0
"@pipefitter34 @le__mi Oh god. Sista, you're all on your own there...",0
RT @skyloungamarelo: Ladies Tequila #FashionAndPhotography Tonite Wed 19 Mar 2014 FREE ENTRY all night long http://t.co/U13BrpzUtZ,0
RT @Medina43Gabriel: Sixflags in spring break hell yea,0
@cousinjah lmaoo that one bitch turned around with the quickness lol,1
I got thus far because all I've been doing is smoking but I'd like one last intentional night night blunt.,0
My fave part from bad boys 😂😂👍👌 http://t.co/O54tUys0XD,0
#NkandlaReport ANC is running a risk of having 2 lose power due to #JZ,0
RT @CraziestSex: I would sexually destroy #Oomf. 😏😉🙈🙊👅💋,1
http://t.co/KLT2l9b4X7 blog almost ready to launch.... Stay tuned!,0
RT @TapouTmusic: :: TapouTmusic | Music: YONG KESH (@yongKESH_WNG) - WHAT'S HAPPENING? http://t.co/PLlU5822pQ via @Tapoutmusic,0
RT @DestinyGarza15: People are always gonna talk down especially if they see you doing better then them or doing something that they can't …,0
@___BIG__EASY___ @owassaname Ayyeee I'm totally down,0
"RT @AmorerSchdorer: ☯Gain followers!
☯RT This
☯MUST FOLLOW ME I FOLLOW BACK
☯Follow everyone who rts
☯Gain
  #GAIN #FAST #FOLLOWBACK #BACK …",0
RT @etsyan04: Large painting 48x64 Enchanted Red forest tree by Ksavera http://t.co/sgScOi9gSF #81ks #doncaster,0
“@Xiaaaan: There's nothing like us there's nothing like you and me together”,0
Cigarette commercials are so disturbing.,0
"ive never done a complete hour of studying and actually memorized science, spanish, and algebra stuff",0
RT @x3palomita: If i don't fuck with you don't ask about me I'm good !,1
I'm using CallApp - Social Dialer &amp; Caller-ID that identifies a billion unknown callers world-wide. Try it for free! https://t.co/i9TX10ybP7,0
"LMFAO already cracking up, this show is so funny.",0
I will own a Subaru brz soon! Juss sayin!  Mhmmmmm,0
RT @_fournette: It's crazy ya best friend can turn to ya TOP hater,0
RT @Partyprobs: I literally say fuck so often I'm starting to think we need a new word that's more offensive than fuck.,1
@22BaileyFincher goldfish is way better,0
RT @Graham_coghlan: @r0rgasm but you just tweeted me so I'll take that 😉😘,0
RT @siva_diva: Love is in the air #KopiABCInstant @kopimantapABC http://t.co/Zg2tftEm6T,0
"RT @AStreet3: On some real shit, I just want someone to call my own. ✊",1
Their skin is jus so damn smooth .,1
"3.250.000
Manohotbrands hanya menjual good quality replica premium dan mirror quality. For order add… http://t.co/cdl5pVDhHO",0
shaveness http://t.co/I0lABt4cLZ,0
HOW TO DO F&amp;N LAST PAGE,0
@Jenkins_is_Here also Hindu didn't win the paintings so all is right with the world,0
You with it I'm with it . 💯,0
RT @mikepinedaaaa: John Legend is honestly the man,0
"RT @alphabetsuccess: I don't want to be a product of my environment, I want my environment to be a product of me. - The Departed #quote",0
RT @Torq_Price: I always wonder when im dead if ill wake up in my coffin underground and then not be able to get out and just die of starva…,0
"RT @itsBroStinson: If your mom can't find it, it's gone forever.",0
