text,label
text,0
Nobody will never know how I get when it comes to oomf's 🙈💖,0
"I found Iron Sphere in The Tribez &amp; Castlez for #iPad. http://t.co/ieJn4JRAui #ipadgames,#gameinsight",0
RT @TimmyJig: Atlantic 10 RT @MikeyT202: Most overrated conference this college basketball season is_____?,0
RT @Crissy__B: Why cheat? If you're not the faithful type a relationship should be the last thing on your mind. 😒,0
@TottsRUS I already know just by that brief summary 😒😒😒😒😂,0
"RT @_LightToMyDark: David listen to your instincts, don't trust that witch! #OUAT",0
RT @shxwdust: Need to go shopping,0
Lol Apollo just don't gaf,0
RT @TheRaceDraft: When she doesn't reply to your text but you see her tweeting... http://t.co/QE4Wja4mrm,0
"RT @DreamVillainous: Bae: play me 1 on 1 and if I beat you, tell me your passcode to your phone

Me: http://t.co/njcwkfC6g1",0
girls with curly hair with hats on look suffocated,0
@ultra is this the real life?,0
@julieflowers awesome movie,0
Lets just focus on getting #GUY #VevoCertified! I'm sure that more important to gaga anyway! http://t.co/PTeqK2bQMK,0
But Shit Ohh Well ..,1
RT @MollyHedrick: @ChaseMartin222 your like a sharpie...SUPER FINE😏👌,0
@taylorcaniff sleep? what is that???!,0
RT @GlowPaintRave: Want to be on the promo team?  What do you get?  #freetix and poss #cash.  DM us your school and email address.  Making …,0
"RT @FlirtyWords: You're kinda, sorta, basically, pretty much always on my mind.",0
Good Night ☆ http://t.co/6sIPazqr4D,0
#News The 'Icahn effect' hits Silicon Valley  http://t.co/Zc2lCcCcVP #DailyNews,0
let me go .,0
Yo twitter world I feel bad for making this and talking to these girls like they something special when I only want my bby Janis,0
RT @chase_stanford: Love Nyquist. Just love him.,0
VIDEO: Movies Comedy 2013 My Stepmother Is An Alien Full Movie   free movies | Watch: http://t.co/LpSb6AtHjR via Youtube,0
"RT @h0lyh0ran: do u ever just 

""what a carrot""

even if that ""fan"" isn't from the one direction fandom",0
That definitely described me perfectly. I wouldn't necessarily go that far to say I'm a bitch though.,1
Why didn't my mom call me a problem to everybody???,0
RT @justinbieber: #Leafs,0
RT @FilledUpDugout: Why wipe your butt you're just gonna poop again,1
@conorgugs2 can I come,0
RT @OliviaMossides2: last school week of being pale🙌,0
RT @JoshIwunze: My phone been dry lately 😒🌵,0
Where are you guys? #ProudOfYouBella,0
"RT @TSilentWatcher: In less than 24 hours on #HIMYM, Robin will met the mother, and Barney and Robin will get married. And then we will be …",0
@Sponsor_Drivers Awesome!,0
"@darkageis I have a friend who also cannot smell, you will both be left behind by the sniffing revolution",0
My dad cleaned the lil patio thing we have in front of the house and now I can grill and chill outside in comfort.,0
"RT @tbhImao: teacher: eyes on your own paper

me: bitch my eyes are always on da paper 

*throws cash everywhere* 

class: ayyyyyeeee",1
"I've collected 320,245 gold coins! http://t.co/3gdhiCl8ld #ipad, #ipadgames, #gameinsight",0
I don't know if I wanna go to school tomorrow....,0
@Ryan_Post3 told you they're cute,0
RT @SayNoToSuicide4: This deserves endless retweets. http://t.co/SMnx8xILUZ,0
RT @ChristianGiglia: Where did you go when I needed you most?,0
Rich Homie Quan ordering at McDonald's...vine.co/v/hVUtb9Vht5T,0
"RT @Sujin_Wassup: #openfollow for korean rp,no yadong plis~
JFB NYA YA!!
 LETS BE FRIEND!!",0
RT @ayeyoitsmegann: RT for a shoutout.,0
