text,label
text,0
Pool con Tomi,0
I posted a new photo to Facebook http://t.co/ubzlkJSAhU,0
Just posted a photo http://t.co/KGjH6cfXcZ,0
RT @BRose333: Having a touch screen phone when drunk leads to a lot of accidental favorites and likes #opps,0
Justin via IG- This is James Dean inspired. Don't ask me if I smoke ciggys cuz I don't ♛ http://t.co/8yfHKMDVvm,0
"I understand how ur mind works... and ik wat u try to say and how u mean to say it.... but by wat u say, I see where I truely stand",0
"Keep Count- srg- poe, bandino, tygaman weezy by Poe Planez via #soundcloud http://t.co/30qBUvnPtJ",0
RT @BieberTricked: Retweet if you want to gain just follow everyone who retweets this and follow back who ever follows you.,0
for find just in a your not at but out on it this for me my,0
Anchorman 2 Gag Reel: Does This Feel Like A... http://t.co/FMImccipcr #movie #movies,0
RT @_0FucksGiven__: @krvmsBM Give Her Kiss For Me 😘😘,0
"RT @ThisInspiresUs: You can't put a limit on anything. The more you dream, the farther you get. -Michael Phelps",0
"RT @dietsch: ""Bottomless brunch"" always makes me think you have to take your pants off. Which is pretty much an average Sunday here.",0
"RT @Stayin_Fit: Add strength, subtract weakness.",0
"Couple Make Gorgeous Time Lapse of Their Pregnancy http://t.co/nZiOEKsHDM This is sweet, a little cheesy, but very well done.",0
RT @TheWorldImages: Rock Pillows! http://t.co/DVQxne2mCj,0
Sitting down after work is a special moment,0
@Jackcullen96 Not a hope,0
"""Messy hair, I dont care. "" 
Solimar Lebron .",0
Perfect week end,0
RT @lanlanZibari: You're so beautiful ❤️ http://t.co/mgiS1WmigD,0
wanna play basketball,0
RT @nina_network: Watch The Vampire Diaries Paley Fest Panel! *VIDEO* If you missed the Panel Last night you can watch it now! http://t.co/…,0
University PRIDE!!!!! http://t.co/aYyyxxp8Fc #YESPimpMySummerBall Kent,0
@ds3m seriously i haven't eaten one of those in 15 years easily,0
"Lol but why?""@barracko8: http://t.co/U5IZ3DyamM""@hadecomebe: Pls I need a site to download movies... Anyone got any?""""",0
Now that thats done.........,0
RT @Chloe_West7: Frozen is literally the best movie no doubt.,0
“@HUGHAugustineMC: Who got a booth for me to fire on” I've been asking the same thing all day! 😜🎤,0
RT @JarppiDudeson: Among these guys janoskians I felt old :D @luke_brooks beaupeterbrooks jamesyammouniofficial… http://t.co/5WTPcIWKNJ,0
RT @EconBizFin: Are financial markets useful indicators of how an economy is about to perform? http://t.co/qIqabgTV4n,0
@YoBoyRodMac lmfao! Why u so silly,1
"Today stats: One follower, One unfollower via http://t.co/dQr4ltZWqK",0
RT @shh_victoria: Mac Miller kind of day 👌,0
"@thesilliesttbh listening to him, ya sun.",1
RT @OccupyWallSt: Everything we feared about communism. http://t.co/waudh69q5k,0
I just entered the @FaveCrafts #NationalCraftMonth Grand Prize #giveaway! http://t.co/efJrXggsTw,0
RT @Cheetahh_Prints: Woody throwing dat ass!! 😂😂😂😂😂😂😂 https://t.co/JvzNE6AErT,1
@jordanmgerman the look salon!!,0
"RT @marabout40: @3ChicsPolitico Shut up, Hillary. Just shut up ferchrissakes.",0
"How do you always look so perfect? 🙊

#5SOSonBT40",0
RT @DevillFlames: Ian and Nina doing the smolder. How adorable are they?! http://t.co/Jo8N14PqK8,0
like rlly. i shoul be sleeping rn,0
@kristie_eid perfection,0
