text,label
text,0
lol I give up. twitter hates me. I'm going to bed.,0
Can't sleep,0
Finally about to KO... 😩😴,0
Too bad my boo not on campus 😩😩😩,0
@longfenghuang kl liat cara Yifan ngeliatin Chanyeol. He doesn't even try to hide the adoration on his eyes. ah krisyeol bikin iri emang,0
RT @SelenaSooSweet: Chris is FAKE. @chris_juarez71 @chris_juarez71 @chris_juarez71 @chris_juarez71 @chris_juarez71,0
"http://t.co/8Po5WUY0Op
Welcome to browse
CNC custom machining parts http://t.co/MOTzKl27CD",0
RT @NiallOfficial: Fuck yeaahhhhhh! It's out! Go get it ! http://t.co/BrG8SsxF9Y,0
"""TILL DEATH DO US PART""

#Vote1DUK #KCA http://t.co/gjncAxVgBu",0
Sleepover with my girls,0
My friends are partying and I am busy solving frizzy hair.,0
C dat cash tune gt d better ov me,0
The height 7 gracious communication technology plugins in preference to wordpress: rZUVNl,0
RT Camila_Tavera: Pretty cool nigga!,1
RT @ItsLifeFact: I miss the old you. The one that cared about me.,0
i dont miss you anymore,0
"RT @RelatableQuote: going to school: late
going to a doctors appointment: late
going to a friends house: late
going to a concert: 8 hours e…",0
@ClarkKaykay6798 yea lol girl,1
Chittagong Day 3.5: All about #SportRelief2014 http://t.co/qk9rUDVgQo,0
What am I loosing?,0
Campers will do,0
RT @StruckBarel_: Everyone Must Die!,0
RT @SilviaSherr: The Daily Sherriff is out! http://t.co/XjxO8hTNwJ Stories via @MANDARINLEISURE @HazelRayfield,0
"“@SteezoGambino: @Chuck___Taylor me too lmao, out the enclave” smh , be safe Brodie",0
I'm fuckin tired,1
I miss my Jonathan.,0
"@Juicebc if shit don't go through you know I'm in there, gotta show my nigga love 💯",1
Bruhhhhh Twitter be acting up,0
@maricardaoang are you at the dorms? Im so lonely lul,0
@GeorgeUJWorld george plz snap chat  me  I love u soooo much xxxx #GeorgeSnapchatMe  xxxxxxxxx,0
"RT @HiFaez: Look how tired and fragile he looks. After all, he's only human. Be strong @NajibRazak, have faith in Allah. http://t.co/osVVnd…",0
"How are you every body.Research is what I'm doing when I don't know what I'm doing."" Learning is never ending..............",0
"25SD135 spotted by 161SD104/M on 27540.000. Comments: Tnx Aki,5/7 in my mobile.73s #11mCluster",0
But long as me or mines wasn't touched we gud😌👌,0
#Santurde #goodmoments #Sarai #instalike #instaguapas #instanight #instafollow http://t.co/kSyMdQH6Ot,0
RT @Awful_Sounds: @xLove_To_Lose @luistix almost as bad as me singing to the last breakdown of colder than ever and forgetting the words. T…,0
http://t.co/wN05zRZw8T Free 1000s followers in 1 day,0
"RT @BestTextMsgs: Someone who truly loves you, sees what a mess you can be, how moody you can get, and how hard you can be to handle, but s…",0
Craving for some smoothie king but it's all the way in town. It'll be stupid just to go there for a smoothie alone.,0
RT @AMENARTPOP: #GUYMusicVideoToday http://t.co/NJ7lzqjwRB,0
Twitter got me like 👀👀👀👀👀 right now 😂,0
@Desultory__ YOU LOOKED SUPER SUPER CUTE HOPE YOU HAD FUN TODAY ❤️,0
RT @nataxoic_: 'coolstory29' 😂 wtf,0
3 Reasons Why Men Struggle With Expressing Themselves --&gt; http://t.co/YctYWqyaeR,0
http://t.co/jeeNOKb9aO Free 1000s followers in 1 day,0
RT @SteveStfler: being the unattractive friend is not easy i don’t think we get enough credit,0
"RT @Gorgxous_: Spend today's weekend with your love ones, especially your parents. As you'll never know what is going to happen in the futu…",0
Real life problems http://t.co/wPW3mTgm4Y via @mariahammarblad,0
"RT @SBSNews: Manus Island inquiry all at sea as PNG court halts inquiry, before judge launches another http://t.co/XB6BWHJOXD",0
RT @NatePaulGrimes: I can't get enough of hooping man I'm really inlove with the game❤️🏀,0
watch out 👀 for them snakes in the grass 🌾🐍🌾,0
"Auditor - Electrical/Energy Sydney http://t.co/n9Ora8z2t0
 #ENGJobs",0
RT @bbcedessss: Can someone text me?,0
@Just4_Kickz what them eyes for brightskin ?,0
"RT @PVXGE: You have galaxies inside your head
Stop letting people dull your shine",0
What do world new tooly CD coming soon,0
#cipro: Tamsulosin Generic Flomax Tablets - Cipro With Out A Prescription! at http://t.co/broIwqKOfc,0
I just want to dance,0
I posted a new photo to Facebook http://t.co/BDvPzLwxGV,0
@FreeAppLife where and how do I redeem the code,0
This is my life,0
A Whole New World (Aladdin's Theme) [Soundtrack Version] by Peabo Bryson &amp; Regina Belle — https://t.co/CUqLdSJOYY,0
“@Ichaa_cho: woaahh RT @raichanxd: SWING TEASER FOR NEXT WEEK INKIGAYO http://t.co/nhvY5tqURy”,0
RT @NBCNews: Anti-austerity supporters crowded in Madrid Saturday waving banners and demanding reform http://t.co/POSdgfUMGZ http://t.co/sc…,0
#offdis,0
why is it impossible for me to have a lay in😐😐,0
RT @MBWmgt: @Venthevc CEO @FaunteeWrites limited charging up the stage with vote of thanks. #divasofcolour2014 @GayleNgozee http://t.co/WYm…,0
I want to have 'real' friends no 'fake' friends,0
"Subjects of the kingdom are delighted with the Paved Road! http://t.co/gcghYIM0Cp #pad,#ipadgames,#gameinsight",0
"I have successfully completed the Training Camp quest in The Tribez &amp; Castlez for #iPad. http://t.co/u71VAQCw9i #ipadgames, ...",0
I'm gonna ride,0
"RT @Muhd_Izzue: KUN FAYA KUN ' if Allah said its happen , nothing can't change. We can't blame the pilot. We can't blame the aircraft.",0
RT @aya2806kozu: I want to live in Korea.,0
"RT @RepublicOfAnne: Ilang likes para sa amin? :)
LIKE (y) → http://t.co/QmvIDkzXTx
LIKE (y) →... http://t.co/qNthrSU6st",0
thank you very much Got almost all my paperwork rounded up for it Just need to get a sheet from my investment guy tomorrow,0
Why do I expect text at 3:42,0
RT @VanossGaming: The real superhero in GTA 5! https://t.co/B05eGe8ocM,0
"RT @taxi_leaks: Taxi drivers denied temporary licences
But Uber, under a John Mason's watch
No trouble getting an operators licence

http:/…",0
@cassie_friedman it doesn't love you lol,0
"Shout out to #3 , ain't talkin Chris Paul",0
I was taught from the best 😌,0
#21MonthsWithoutWestlife are the hardest time I'm spending in my life. I know it sounds crazy but it's the truth. #Westlife is my happiness.,0
"@JoeTucker9 I don't know, I've fallen over an I've been up all night crying I can't walk at all",0
"16:41 J-Wave
HOT STUFF
JUJU
 
¥250
iTunes http://t.co/uBon3gYwDH
Amazon http://t.co/SlDiWIoG1G
 
#jwave #聴いてたらRT",0
My knees hurt,0
"@Luke5SOS 

LUKE HEMMINGS ⛄️
you make me very happy !
please FOLLOW me ?
{@teahouseniall} °˖✧
I LOVE YOU ♡27",0
"“@1DVoteAlert: RT for the KCAs: 

#Vote1DUK #KCA

QUOTE tweet for MYX:

#myxmusicawards Favorite International Video Best Song Ever”",0
"Happy happy birthday bru @rozenrocks :)
I miss you. Mwaaah. Love",0
"RT @_sighxmmo: Rt if you're a ashton girl

I'll add you to the list http://t.co/yRLQUiEFXS",0
RT @ledesmasamm: movie night it Is,0
9 days before ours birthday.,0
Tell me what chu down forrr,0
👯👯💕 (with Ina and Mamah at Swiss Butcher) — https://t.co/EPQBFVvBq5,0
RT @music_loverxox i love days where you can just read a good book all day &lt;3,0
Kicking back in the hot tub drinking with the homies. Doesnt get much better ,1
RT @WolyColy: Memories..,0
Crystallization/Water front https://t.co/2ZhxBw8ODR,0
