text,label
text,0
Rhyme book in my backpack shits heavy make ya back crack whole crew style smooth rap game's rat pack,1
not u do my when for can if I to get just this it and of on in you all of that we I we that,0
@alliacappella @Dunkman357 back your claims up.. How is it nonsense?,1
His phone is dead 😫,0
@espinoduhhh same girl . same .,0
@RenyaBoo143 @its_aramo lmfaoo u didnt have to throw urself ✋😂😂,0
@ClutchCullo idk. Lol,0
I'm On Question 7 I Skipped 6 AG Need To Chill W/ These Hard Ass Discussion Questions,1
@YourMomBot HOW THE FUCK DID YOU KNOW YOU FUCKING SHIT?!,1
RT @Meeggaann__: Wanna go for a run but don't wanna get kidnapped so,0
I CAN PLAY SAY SOMETHING AND I'M REAL PROUD OF MYSELF,0
"""@igibumagat: Advance happy, happy birthday! bernardokath. Got the invite na. Thank you. Excited ! bernardomin @… http://t.co/NlsQG9abd9 """,0
RT @Schmoodles: They don't make prequels to porn movies because they would just two hour montages of little girls not getting enough hugs f…,0
Reading is an excersize for imagination,0
"RT @RudeComedian: Me: How much is this poster of this sexy man?         

Sales Clerk: That's a mirror, sir.",0
Way to make me feel like shit dad.,1
RT @SkizzyMars: the cool kids always find each other,0
@tessamdavis well dang thanks😂 but so are you!!!!!😍,0
RT @inYourJreamz: I just want shit to fall in place for me. I want to realize my purpose... I just need to figure a lot of shit out. 🙇,1
"silence may not comfort me, but darkness sure does.",0
RT @sadierob: If the song Let It Go off frozen ever comes on while you're in the car with me I am sorry,0
"RT @RawlAlvarado: If you didn't like me then, you're going to hate me now 😏",1
@venenocuhh you're such a liar !  lol and yeah you should've ! But ohhhh welllllll.,0
"Lakers fans are saying that Miami is trying to get on their level of 16 championships, I don't care about your 16 championships.",0
RT @PerfectTeenFact: Scars from holding on for too long.,0
He who. 🎸 http://t.co/Cq0PA929WQ,0
I'm only 103 pounds 😭,0
"Where were you born? — Topeka, KS. http://t.co/dd2R6wJQb5",0
★ ★ ★ TOP 10 ★ ★ ★ #Retweet this #Tweet #FollowMe #FollowBack #Follow #everyone who RT's @Click2Retweet #Click2Retweet,0
I respect a grateful person because there are so many ungrateful people out here..,0
Use me,0
"RT @nikkidavisxo Join me?! :) Anywhere, any time 😉 @SexySelfPix @SexxiEyezz @sexy_girls1234 @SexyTwitPics http://t.co/ftS4zipryo",0
The reason I still cannot pick Duke to win my bracket.   http://t.co/PfKSgpWuSY via @youtube,0
RT @ArianaGrande: now you'll be getting my 1st single off my new album sooner. dbgtl will come out just a little later than expected thank …,0
lookin fresh http://t.co/nUfP5AO5Xr,0
Beautiful sensual lesbians babes in very sexy lesbian night http://t.co/XPnXFTquwd #pics #news #pussy #youtube #porn #teen,0
Can I like not go to school tomorrow,0
Customer Relationship Management (CRM) as a Management Tool for the CEO http://t.co/ijoYD1cgpv,0
"I don't care about your cot damn $3,000 couch you got from Living Spaces that dropped like a rock in value the next day.",1
RT @EXOffical_: Stop!! You're beyond cuteness! http://t.co/U4gijG6m92,0
RT @KennedyFinley: It's twitter you can't let the shit here offend you,1
hola me pasoo pasatee ;) we —  http://t.co/PGn1mv7aIP,0
RT @annalisemarra: @Gabieemejia was totally going to but then I was like nahhh bih that's creep af,0
@JordyMac52 You the man!!! Great Heart!!!,0
y'all niggas got no swank whatsoever.,1
Elton John! #sogood http://t.co/DinLJFMPhG,0
