text,label
text,0
Turn your body’s fat burn mode on  http://t.co/4L33BJYHGC,0
@RileyBullough have you seen this...? http://t.co/gCt342Rqt7,0
RT @alexandra_kaye: I wanna get a gym membership at planet fitness but I don't have anyone to go with.,0
If you command me to do something that I was already planning on doing the chances of me doing that thing automatically drop to zero.,0
Islam is founded on the principle of facilitating good and preventing harm! All of its laws revolve around this concept,0
RT @CameronDallas: Don't forget to smile 😊,0
RT @Rico_El_Tac0: All you gotta do is say no lol,0
"k, another mom in Birkenstock. thats more like it",1
just want a big piece of chocolate cake and some ice cream 😭😭,0
@CameronDallas so I won't forge,0
I'm using CallApp - Social Dialer &amp; Caller-ID that identifies a billion unknown callers world-wide. Try it for free! https://t.co/x7dbQSlfZD,0
@hammerovdovbt I appreciate it.,0
RT @Nashgrier: RT for a follow!,0
Abi my life,0
"RT @justinbieber: Everyone is asking me why am I in the studio if I'm on a break. Because music is what I love to do. This isn't work.
This…",0
RT @ISFMcats: Ancient Egyptian kitten skeletons hint at cat domestication ~2000yrs earlier than previously thought http://t.co/yz6YPxfopo v…,0
RT @easyartuk: Stephen Anthony Davids' 'Bonjour' canvas blowing kisses from the Easyart shelf. Bisous! #art #interiorstyling http://t.co/lN…,0
@1proudgrandad  FOLLOW ME PLEASE? #ILYSM x39,0
@lOl_KoReA_28 haha you're more than welcome to come,0
In that whatever kinda mood,0
There is no way Mike Woodson's goatee is real,0
@Nashgrier NASH CAN YOU PLEASE BE MY 1/9 ILYSM❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️ 1,0
"@jiezus_ well you know some ppl just don't believe in homosexuality, so it bothers them regardless",0
Woman crush everyday 😍🔥@JustineWatkins http://t.co/OC7JtEG4YK,0
@willhunter51 Oh but it did😏 #toofunny,0
"@protomelvin xbox on, xbox off, xbox make sandwich, xbox beer me....the possibilities are endless",0
Goodmorning :)),0
Strength does not come from winning. Your struggles develop your strengths.,0
My mom texts me and said if I wanted beer 😁,0
"Can't have a northerner winning, they'll expect the £50k in £10 notes in a duffle bag #YespimpMySummerBallKent",0
"""@megancarean: Turnt to tay swift. 😜🎶🎶""",0
i reckon many of us have the capacity to murder,0
The-Dream is bluffin with that album,0
RT @LifeCheates: Buying a car? Buy it at the end of the month. Salespeople have quotas to meet each month and will be more likely to cut yo…,0
all we have is this moment to put love into motion. http://t.co/RJPF4t7aoA,0
"i have 1000++ Followers now, I recommend you to get more followers using this website : http://t.co/3rzO4oNSvS",0
RT @CodyWheeler28: Wish I had a cuddle buddy for nights like this to sit back and watch Netflix ☺️👌,0
"Someone pls take tumblr away from 12/13 yr olds bc then they buy cameras &amp; think they can post gay pictures on ig &amp; become tumblr girls, no",0
missing middle school like crazy rn,0
Hold the phone it is THURSDAY TOMORROW,0
I feel like the weekend just ended...but really it's almost here,0
Mad as hell sad as hell,1
RT @Mental_Elf: Don't miss: Systematic review finds no good evidence to restrict the freedom of people with mental health problems http://t…,0
Today's stats: My Twitter account's value decreased by $0.72 to $262.80. Automatically checked by http://t.co/AGbjqDVFOj,0
@Lovehaileyy sorry im tweetin random shitt,1
RT @OfficialFinch: #finch #finally http://t.co/jkisJOvhk2,0
