text,label
text,0
shorty making me feel some type of way 😏💍,0
@BombAsx_Puxxy me to where at in upt,0
@fabskitty have a nice day yo'-' don't skip your breakfast,0
Gas station sounds goods,0
"RT @HannahRebekka11: Fool me once, shame on you. Fool me twice, shame on me.",1
Best not to try and stamp your authority on events if it's gona turn out you don't have any.,0
DAMN - MILF or naah?  https://t.co/YZbktNAmX1,0
RT @cairusso: Happy 20th @justinbieber :) hope you're having fun 🍓,0
"RT @AwesomityFun: Don't worry about those who talk behind your back. 

They're behind you for a reason.",0
@imaginationx_ @sunflower_ari i love this one too,0
I was so disappointed when my mom told me that I wasn't a mermaid.,0
my tummy hurt shit,1
"I don't consider the neighbourhood and the 1975 on the same level because in my opinion,

The neighbourhood are a very good band",0
RT @reIatable: parents need to understand this http://t.co/CU9UKA7r0y,0
RT @cairusso: Happy 20th @justinbieber :) hope you're having fun 🍓,0
Some people can't play ball and live their dream cuz of a disability or something...makes me feel more grateful,0
@Raidger4 @Anthem_Singer moves you to tears. Every time.,0
"RT @TVSecrets: In Family Guy, Meg's full name is Megatron Griffin http://t.co/PaZVxE2YK1",0
If she Tryna fuck I gotta roll one first,1
"@__Narcisse greed to me is still stupidity, because someday it all ends...so why gather up what you can't eat?",0
"“@NHL: The snow must go on! Stay tuned for social access to #StadiumSeries Chicago. http://t.co/oBBTXA9lke

Go #Blackhawks #Go #Chicago",0
@JacobWhitesides pleae I wont give up on us,0
"RT @nzxlls: : : RT FOR 66 FREE FOLLOWS

MBF ME I WILL CHECK

NEW FOLLOWERS ONLY",0
Been here since 3:00 http://t.co/rwr2SJr5y2,0
Those kids didn't understand how much they really meant to me #Blessed http://t.co/aBwVYAHkkc,0
Can't feel my head cause of how tight this bun is,0
Had moonshine for the first time tonight,0
My blunts be burnin slow as fuck 😤,1
Good thing I got a new battery for it lol,0
"Subjects of the kingdom are delighted with the Tavern! http://t.co/duBerOSbkr #pad,#ipadgames,#gameinsight",0
Salt and Steam For Sinus Health - News - Bubblews http://t.co/xqkE9TZMql #bubblews,0
She's so pretty I love this song cannon ball #TeenNickTop10 it's cetchy,0
half of the time my tweets aren't about you but ya know if the shoe fits.,0
waiting for tonite #ASOT650AR,0
RT @swiftpolaroid: @taylorswift13 go back to nashville ?????,0
RT @ESPNNBA: The @WashWizards' Trevor Ariza just dropped 24 points on the 76ers in the 1st qtr. His season high for a GAME is 32. http://t.…,0
Don't. http://t.co/691c4CNP82,0
She trying to go with strangers and shit😳😂 she on her own🙅,1
Really can't ask for a better situation with the snow. Penguins and Blackhawks. Outdoors. Snow. Should be a heck of a game.,0
CLEARED: Turnpike Traffic Alert on Pennsylvania Turnpike I-76 westbound between Exit 201 - PA 997 and Exit 189 - PA 75 affecting all lanes,0
@cooIiopoolio DISNEY AND PORN IS A NO IT'S LIKE MY LITTLE PONY PORN,0
Go Steelers!,0
"Me ha gustado un vídeo de @YouTube (http://t.co/4jj5GUFXJb - SHINee CONCERT ""SHINee WORLD III"" in SEOUL - ARTIST GREETING).",0
RT @dedubs96: Got to see my soul sista @msnativewarrior #allteeth #missyou #teasoon,0
RT @LaurenceOnDeck: U my homie now “@bettyiong: Betty bakery now selling http://t.co/PCCJk3FVWw”,0
#SexySaturday http://t.co/04ehh7pJ51,0
