text,label
text,0
"RT @gilatxx_: I know God is working, so I smile. ☺🙏",0
Happy One Month Hunter ❤️,0
RT @JoshUJWorld: @Jaymiujworld you have a fantastic arse. 😌 http://t.co/TiM7eLIaRV,0
RT @JaymiUJWorld: Currently witnessing something special!!!!! #thefuture,0
RT @VsAngelSpn: What if it's #Dean !!! http://t.co/AetqGhD0wm,0
Found my glassessss😎,0
RT @tbhyoureratchet: I think I might be the saddest happy person and the meanest nice person to ever exist,0
But I ain't even mad doe,0
@heykarizsa Well you should. Chop chop now,0
“@carreed7: I can honestly say Luke is the coolest guy I know.” Carrrrrl :),0
“@missalexmccoy: Hopefully I get to see @misssav0804 today😊” hell yes 🙌🙌🙌😘,0
@team_klaroline_ were can I watch #PaleyFest #TheVampireDiaries,0
Parma vs. Genoa: Final score 1-1; Parma unable to overcome solid Genoa side: It's seventeen in a row unbeaten ... http://t.co/yXYgUOkYDw,0
When someone insults your fave in front of you http://t.co/CGLrixMBSy,0
RT @jablahblahblahs: rt for an honest indirect🐨,0
@hellomarguerite Aaaaaaaah. Hahahahaha. Now I know. :D,0
Do you like green? http://t.co/rF6zYynWLG,0
Mah cravings are now satisfied. Vitamilk x country style donut♥ http://t.co/qnip2HNlHq,0
"RT @AeinShafiqa: @faridaahamimi @intanfazierah I will you till the end of time , I will wait a million years",0
RT @CuteEmergency: GOOD MORNING HOOMAN http://t.co/mUVCCi2hJI,0
"I've gathered 4 Scrolls! Can you do better? Download to find it out! http://t.co/EFYvxaXm19 #android,#androidgames,#gameinsight",0
@OverloadMusic HAPPY BIRTHDAY,0
"Fabulous start to a glittering charity lunch at Grand Central, Glasgow! #WOI2014 #moodflowers",0
#TheOnlyFatThingAboutLiamIsHisHeart is trending wow we work fast,0
"RT @AnyoneButUtd: United Fans: Rooney scores Goal Of The Century from own half

Reality: Rooney's optermistic punt beats out of position go…",0
#LFC Man of the Match: Luis Suarez http://t.co/Yji4jWFRXh,0
@______TheBEST goodmorning 😍,0
RT @MichaelaLynneee: Everybody's working out and losing weight and I'm just like http://t.co/8VYJUYkZ6b,0
RT @SalomeRamos1: RT for Nathan Sykes #KCA #VoteTheWantedUK,0
RT @Edridgee: “@TheFunnyVines: Me on Friday https://t.co/QfLKmQAqwK” Fuckk 😂😂,1
"New day, new tweets, new stats. 4 followers, 4 unfollowers. Via good old http://t.co/9jIPMbRD7s",0
RT @lescotics: I want some pancakes,0
