text,label
text,0
Messi is absolutely unreal so selfless,0
"being a translator suits me because im not especially creative or interesting, i just get to copy the creations and words of other people",0
Red Card #fuck and a penalty,1
RT @ElijahR_: Daughter of a chent ... Barca fan. Girlfriend of a chent ... Barca fan.,0
@xNatashaa21 girl whyyyyyy lol,1
RT @caughtoffside: An El Clasico wouldn't be complete without a Sergio Ramos red card...,0
Just realised me and @Dooldick's newly sparked #friendship4lifebbf was started cos we used to do the same dance in mega,0
He looks like shaggy from scooby do,0
He hit The Tim Duncan on Kentucky,0
"Own the gym w/Jack Honey Gym Bag &amp; Swag! Loads of prizes to win, enter daily &amp; up your odds #HoneyHysteria http://t.co/u1wLr9au50",0
Got to iron my clothes for work tomorrow and I'd honestly rather iron my face,0
Loudermilk has reopened.,0
"RT @callie_downs: Now everything is changing, but I still feel the same.",0
These left overs about to meet their end 😁,0
RT @KevinTex14: RED WTF,0
RT @ascotsmanabroad: Those crazeee catholics. http://t.co/C1gtmSJIOV,0
If you miss this I'm going to fly to Barcelona and strangle you.,0
"And the tradition goes on....
#FCB  #RMCF",0
"RT @SATCQuotes: In relationships, is it smarter to follow your heart or your head? - Carrie http://t.co/cDy3M48O",0
RT @syifarmdhni_: Yahanjing penalty?,0
@anyssa_kuba I'm on the road honey!,0
@kirsty_mirandaH @kait_mirandah @leanneerees I CAN HEAR RUTH CRYING,0
RT @MrCarleeezy: Woah the Bank is open 😳😳,0
RT @TheJonahHiII: Rt if you're excited http://t.co/7MtHoNLwL5,0
RT @Jayecane: I want 1 baby and to be married #hopelessromantic,0
Man Wichita State and Kentucky getting it on!!! But I need Kentucky to pull this out for my bracket,0
RT @TheVineBible: When you see you ex in the hallway https://t.co/CAYvxNzNUJ,0
#ElClasico does not fail to deliver on drama,0
"dear future boo,
where you at?",0
Swing as Spidey through the streets of New York in The Amazing Spider-Man 2™ Endless Swing game. #SpiderMan http://t.co/KWw7vEUtrV,0
"Ramos takes down Neymar during a clear cut chance, red for Ramos and PK for Barca",0
Yesss !! Penalty !,0
"#ElClasico games are the most entertaining to watch, nothing in premier league comes close!!",0
Dear karma I don't think regret is a good way to pay back that drunken mistake may I please get another payment plan?,0
I'm all into this game!!!!😳😳😳,0
Doing your eyebrows is haraam. But you probably wouldnt care anyways,0
That wasn't even a penalty tbh,0
RT @Caspar_Lee: The pizza's point of view. https://t.co/G0Lm3zz7PA,0
Our house is booming rn 😂😭😂 my dad is crazy ✊✊✊ #Barcelona,0
RT @luke_brooks: Who wants a follow?? (:,0
RT @WitchyBlTCH: This guy. http://t.co/lYTPPaeWgi,0
The only thing of any value in this world is winning!,0
A man asked a fairy to make him desirable &amp; irresistible to all women. She turned him into a 'credit card'.,0
@Ryan_AMusic are you over your old car yet? #AskRyan,0
@RightOnTV &amp; @ComedyJukeJoint is Joining networks to bring you the best in Urban Entertainment online http://t.co/vetLXcotoy..,0
RT @Chadactyl: Let's go on a date.🌊🐳🐬🐟🐋😍 http://t.co/RcpscHWkUo,0
RT @Zachcomestrue: Retiring in Spain to watch hella soccer.,0
I don't know what to do!!!!!,0
RT @Zackkkk_: Niggas be Shakey borrr,1
RT @Pasta_Bieber: RT IF YOU MISS JUSTIN PERFORMING LIKE I DO ♥,0
"Ok, I'm going to act like an adult and make a good decision.-Liz",0
