text,label
text,0
Yoooo hemp,0
"Oy vey, oh my god, holy cow, wow #macmiller #mmmm",0
"RT @mslaborde: ""Be strong enough to let go and patient enough to wait for what you deserve.""",0
S/o to graham for coming to watch tonight http://t.co/NPXeRn0PrN,0
RT @ad3lineee: @brokenfairytal @truthfulchanges @cruz_michelcruz I was jk 😂 of course u are✊,0
The birthday boy🎂💕#myman #happybirthdaybaby http://t.co/C1bKMWNIOR,0
RT @BabyAnimalPics: this must be what heaven looks like http://t.co/A7sBgrYjIo,0
RT @CHlLDHOODRUINER: rt if you remember this cab driver http://t.co/koqPVIkwBf,0
RT @yoabbaabba: .@Jackson_Harris tonight with my cat drinking regular coffee we are the rebels.,0
"RT @NikoWavy: Ok on God, WHO DID THIS? LMAO http://t.co/ymQ9pB8ucQ",0
RT @MissAmberDines: Don't worry how God is going to solve the problem. Your job is to believe.,0
RT @sampottorff: I woke up like dis😂😂😂 http://t.co/gJslNIVkxq,0
"RT @MarilynMonroeID: Talking to you, laughing with you, being with you, changes my whole mood.",0
"RT @GamecockRadio: This win has to feel special for asst. Matt Figger, who had the scouting report vs. Kentucky. Jenkins, Ky., native. Gian…",0
Everybody wanna be everyone except for themselves,0
RT @rrsaga: Check out this item I found on eBay: http://t.co/DJHqZxi1Br,0
"@ShellyCornish I'm still freezing, but glad we started working on that event. It's going to be awesome :)",0
"RT @TheNetflixLife: What you doing later? 
""Netflix""",0
@iundidputed Aaw yur beautiful! I haf a lot of brindle especially in da sun.,0
After the second time it's not a mistake.,0
who thinks it will ever be possible to top the @NKOTB last tour @DonnieWahlberg IMPOSSIBLE I TELL YOU,0
"When you say 'I love you', you are making a promise with someone else's heart. Try to honor it.",0
Lmfao guys I'm spam! XD,0
I spot a shady bitch 👀🔦 can't hide from me.,1
Impossible http://t.co/LkRVr4bBML,0
RT @HelloBriello: I LOVE THIS,0
"♡♡♡

@luke5sos
luke hemmings
please follow @hemmxheroin
she would do anything for a follow from you but is on tweet limit
5sos

♡♡♡

xx61",0
@lickyoudown69 starting too get that  vibe ngl....😩,0
Does anyone want to hangout?,0
Insidious: Chapter 2. #notthatscary #nothingscaresmeanymore,0
RT @Calum5SOS: 'Why is your name 5 seconds of summer if there's only 4 of you..' http://t.co/BM3nWuoX3A,0
"@Luke5SOS Lukeee, can you follow me back baby? i love you so much&lt;33 if you follow me i'll be very happy:) x101",0
You not suppose to shallow gum,0
Why #JasonCollins is important via Bloomberg. http://t.co/KZLPnq4KbP,0
Last 24 Hours = 2 Followers and 0 Unfollowers get your statistics at http://t.co/1JJG0ckOE2,0
RT @jdbftavon: 3:36 am what,0
left over pizza is so much better then when you first buy it.,0
RT @TeamFollowB__K: #Retweet If You Played Any: Basketball 🏀 Football 🏈 Volleyball 🙌 Baseball ⚾ Hockey 🏆 Soccer ⚽ Tennis 🎾 Golf ⛳ Cheer 🎉 T…,0
I'm sick of everyone treating me like I'm not good enough. Expecislly my coach,0
"RT @dallaswtf: retweet for a DM to Aaron, must be following, liars get blocked(sending him this link)",0
Little white kids are the cutest,0
"@OhsnapitzAGB she surprised me!! I was like ""WOW! ARI IS EVEN MORE PERF THAN I EXPECTED"" lol",0
RT @Drake: I'm done doing interviews for magazines. I just want to give my music to the people. That's the only way my message gets across …,0
Well done baby.,0
