text,label
text,0
"Put ya panties to the side, I'ma make ya feel alrighttt",1
My bracket is looking pretty good this year. 😏,0
Shanice has taken my emojis away for like half a year now &amp; I'm finally getting em back😁,0
It's so sad 😩 y'all be downgrading 😂😂😂,0
#NowPlaying Marc Anthony - I Need To Know :: Tune In: http://t.co/DuHGTyEmlq,0
You just can't get between me &amp; bikes ...... Nuh matta how much time mi drop off a it imma still go back on,0
RT @FIT_MOTlVATlON: Becoming healthy is the best decision I've ever made.,0
RT @ABC7Chicago: Hundreds of students protest at Ottawa Township High School after program is eliminated: http://t.co/DbHOagwp5J http://t.c…,0
@csweeney09 I've had one since 2011 lol,0
@KidCurryy u spell ma naem wrong shawn.,0
If anyone wanted to know I hate my roommate @Kadeewoodward,1
Bring that onion booty here,0
RT @justinbieber: I saw the @shots track listing. U guys are funny. Download it though :),0
"RT @MusclePharm: #MP Candy Apple Assault Contest!
Who wants to win this new flavor?
#mpnation 

RT 2 ENTER!! http://t.co/rDa9x0LHmi",0
@Kevooo_7 hey hey hey. Fuck you bitch!,1
RT @kelshawelsha_: beyond annoyed.,0
I'm so sick I feel like I'm dying 😪,0
"didn't I block u, why are u on my tl?",0
RT @sadierob: Who is Watching #DuckDynasty tonight?!?,0
Accompany my sis coz she's not feeling well,0
"RT @LoveOfCocaine: ""But we can be frie-"" http://t.co/QScTYyHc4A",0
"RT @SandraFellingto: ""@pornostargirls: RT @RZual: RT if this makes you horny! http://t.co/q4u3y0xwim""",0
It's raining like no TM outside wtf??!,0
Bout to be nodded wit my youngin 💤,0
RT @ShawnnMendes: My cat is so annoying,0
"RT @foodlover_69: Ok bs to the side, i beat you at basketball ;) @isee_kicks23",0
@countryrose763 Big Money always try's to get itsway with the money they spend but their names must be known as well !   Sponsors !,0
I'd rather be hurt by the truth than satisfied by a lie ✊,0
@Mirrrrrica i love you too ♥,0
RT @Sagittarius_ht: As a #Sagittarius your sense of humor is the diamond in your crown.,0
"Watching pitch perfect, eating watermelon, and cheezits were the highlights of my day.",0
My porn name gonna be big black,0
@Breazeale_ @Graciep4000 @daviontj20 haha boof girl get an iPhone #loser,0
@allisimpson I hope someday you will notice me and tweet me (: I dream about it and I believe one day I will follow! I Love You x98,0
I just want the simple things,0
RT @_SweetNoSwisher: He Know It's His 😏 He Can Get It Any Time . 👌,0
RT @harmjpg: I wish someone would notice http://t.co/C7rVwWMXme,0
RT @_Zekeee: Focusing on myself 😎,0
RT @LowendFromOBN: DONT EVER STOP RETWEETING God Bless Her http://t.co/O8tOe0ebOd,0
"@lutaylor89 i could bearly stand our hallways, you want me to go to a school that has like 3,000 kids 😫",0
I'm cringing at the word,0
"@WWENetwork @AskWWENetwork Backlash 99 freezes at random. Tends to be 20-30 minute apart. Steady 18mbps connection, PS4",0
RT @MagconEditsTM: RT if you're a part of the #MAGCONFamily :) @MAGCONTOUR http://t.co/L1EMCoGc7D,0
RT @Tak3Ov3Rbeatz: #RT If These Are The WORST Signs 😞😞😞  http://t.co/ZeNTZVBY3A,0
"Want to save up to $15, NO STRINGS ATTACHED? SCAN and SAVE http://t.co/tSDzOBTrry #cellcom,#qrcontest,#quebec",0
Arctic Monkeys // I Wanna Be Yours,0
How does Moses make his tea? Hebrews it,0
RT @WanWomack: Having a girl you can bid wit 😘😎😂,0
