text,label
text,0
RT @_DariusHarrison: Getting sleepy,0
I posted a new photo to Facebook http://t.co/uveF6pynYH,0
RT @SamLSouth: Hate this it's all wrong. #MrSelfridge #teamvictor,0
I like big butts and I can not lie! #HonestHour,1
RT @Sodriaa: Darkskin boys will forever be winning 🙊😍😋,0
@Zordabo I only recognize Neapolitan and Venetian but the whole thing is epic,0
"I think you'll notice when things become different, the good vibes in our life won't feel so consistent.",0
Don't Tell Me How to Be Inspired http://t.co/0jSkqKIFRM,0
RT @AnitaWill_: &lt;3 I love you @mulatta09,0
@rockbath @amaicsaj perfect position!  Shes ready! #curvesrule #perfectbreasts,0
RT @TheQuotePics: Be the.... http://t.co/j1W0YPQVzA,0
@MarkCFC69 I'm Daveys royalty these days! Nah I was given a USB they were giving out,0
Ya we still up 😈 http://t.co/0EMR7vG6JP,0
I love her she's to funny😂 http://t.co/R7yNH6ztwL,0
Shit happens for a reason,1
it was all a dream,0
a bourbon or brand,0
Head over to http://t.co/WTceb4cYxX to know which lipstick is this #makeup #instamakeup #cosmetic #cosmetics… http://t.co/B4vbkO9nNt,0
@DONNY__905 recruit them back!,0
Let me just go to sleep ...,0
RT @PinkButeraxx: But why the brooks brothers are so hot??*-*♥♥★★★ http://t.co/ch7cFTaBxC,0
"RT @BballProblemz: Modern Day MonStars! (Lebron, Durant, Harden, Blake Griffin and Joakim Noah) http://t.co/tewYkvUpKG",0
"Hey, guys! Let me know what y'all think'a this remix! This my favorite one I done so far! Thanks, y'all!  https://t.co/lHrWck9uhI #TheFamily",0
RT @mustsfollowjp: #RETWEETS TO GET MORE FOLLOWS #TFBJP FOLLOW ME &amp; EVERYONE ELSE THAT RETWEETS THIS FOR 50 + FOLLOWERS FAST! GAINS FOLLOWE…,0
RT @whitneyniicolee: it feels so good to take off all your makeup at the end of the day,0
@LuisV006 @BigDaddyChaves alright we'll be there by next week,0
RT @beeyegon: “@Brilliantvalues: They want what you have. Make sure you want what you have.”,0
RT @CokeGirl_BABYYY: @beautyinhell @IndiaMonroee_ Lmaoo Y'all Foolish.,0
Sometimes I read through all my tweets and judge myself,0
@Lidd0l_vee Not my group so no.,0
"G Casino Piccadilly, next door to #CaféDeParis, a bar till 5am, 24hr food, music and fun. Great atmosphere see ya.. http://t.co/LIB6cyjtDC",0
Women- gods version of a Rubik's cube,0
all up I be your with do this rt it this out do I when with to,0
i dont want relationships i just want one night,0
"Gave myself a halo, bitches love perms 😩",1
#SleepIsForTheWeak,0
"im registering for a site just to read something called ""a bender and her bowels""",0
BE BACK AFTERWARDS BYE,0
Viscera report contradicts Autopsy report -&gt; RT @FrankClaire_: Recent development regarding death of Sunanda http://t.co/quY4UErQWe,0
"RT @_o_MARIELLE_o_: 【#RETWEET】 FOLLOW ALL WHO #RT FOR 25+ FOLLOWERS! #TeamFollowBack ✔ #FollowTrick ✔ #AnotherFollowTrain ✔

#FOLLOW ☞ @P_J…",0
Can't Sleep... At All 😒,0
Just studying for FUCKING BIOLOGY,1
@dha_chozen1 chill now Lmaoo,0
Imma have the best sleep now 😼🙏,0
"@CarpeAngela Well for what it's worth, we kinda like you, else we wouldn't be following you",0
RT @TheFactsBook: A 2006 survey found that 1.7% to 3.3% of fathers were unknowingly raising children that weren't biologically theirs.,0
