text,label
text,0
Photoset: oh-my-lulu: I thought I knew you I thought you knew me But i was wrong http://t.co/6M4EiFJMDH,0
The shit me and my bro talk about &gt;&gt;,1
he's mine x rodney atkins is my dad &amp; baby brothers song lol,0
@kangsoras WHAT THE FUCK,1
RT @bionic161: I gotta give it to the people who threw #Project69  🙌😏👏  there's no word in the dictionary to describe it.,0
RT @baesoojiess_: #openfollow for rp,0
"RT @Capricorn_ht: Sometimes #Capricorn fall too fast, crash too hard, forgive too easily, and care too much.",0
When @CameronDallas faved my tweet but didn't follow me ok bye http://t.co/LmTIzAtSz6,0
thankss sbs i love you hwahahaha #MrMr9thWin,0
"LOL. Calabar Arsenal fans be like ""CORNERS for life!""""",0
RT @TATTEDSLUT_XO: Jennifer Lawrence NAKED (Pic #1) :O http://t.co/Wtwvndav2f,0
The Silent City would like to give the biggest Thanks to our fantastic best friend Jaime Belloso for his amazing... http://t.co/ombVBSnF05,0
I just fucking love them😂😂,1
"RT @StellarQuotes: “To give pleasure to a single heart by a single act is better than a thousand heads bowing in prayer.”  
- Mahatma Gandhi",0
"“@pakalupapito: pls can someone lend me a few dollars maybe $10,000”",0
I would take a selfie with it http://t.co/OvBI0XuYpi,0
I didn't know we say here that long,0
New sticker! I Love it :) #LINE #Brown #Cony #Sticker http://t.co/jIOrcnpbb7,0
TV and food type of night,0
CUTE FANARTS MAKE ME WANNA KMS COZ I CAN LITERALLY IMAGINE THEM LIKE THAT IN MY HEAD NOT IN CARTOON FIGURES,0
RT @AdderalIHadMe: Adderall had me planting my body in the ground and growing into a tree,0
Party all night,0
Mabye we're just sleepwalkinggg,0
RT @xxShowTime: There's too much shit on my bed !,1
"#goodfellas ""the HOOF...""",0
Father &amp; daughter moment @Alisonjeppphoto http://t.co/OjWlhEs8m7,0
I ain't tellin you in perfect but for you I'd go to war.,0
Space jam 🐇🐧🐥,0
"RT @garyhaugen: Thx for asking, OKC friends! I'm speaking tomorrow @CrossingsOKC. Topic: what are the things that make God's heart beat fas…",0
RT @Cherfan_67: Well Cher Crew I think that's everything hope your happy I tweeted you guys!,0
"RT @versacemccurdy: ""@: these are stronger than most people's relationships http://t.co/qSpvcQQVFV #votejennette #kca",0
"Thank god for @mindydills tonight. We were each other's wingmen. *me dancing with a guy* ""Is he even cute"" *mindy* ""yeah he's pretty cute"" 😂",0
@LVhanley that's definitely a keeper.,0
Intel returns to its roots with slew of overclocker-friendly desktop CPUs http://t.co/MG6RKtdyq4,0
“@Minions_lol: This is one of the most inspirational picture I have ever seen http://t.co/sKTwokr18J” :'),0
like all I see on my YouTube feed is 'look at who just dissed justin bieber' it's like bitch grow the fuck up http://t.co/UfepBTcizv,0
Oh u don't want it but I do! Lmfao,0
I hitmarkered a definite Quadtage clip. I'm sad :(,0
Politics aka Rockefeller - Would getting away with murder be a final con for the man who posed as Clark Rockefelle... http://t.co/dK0uYebrcp,0
"RT @ivan_mr95: I'm puertorican bruh, we savages nigga.",1
Because I'm happy! #np,0
Im so tired of seeing all these couples attached to the fucking hip. Like ya don't get tired of suffocating each other? So annoying.,1
so bored again wowz,0
You're willing to work hard in order to keep things from falli... More for Aries http://t.co/6zTi0noKyD,0
@KaiConnor_ @ItsMeAgainBradA unblock Kai you bellend,1
They're like Lights and Beau :p,0
