text,label
text,0
All these bitches salty!👐,1
My wrist hurts😁,0
"RT @RockstarMrktng: http://t.co/0awVojUcMw hooked my boy up tonight, I will be using these guys.",0
RT @TopRetweetMax: ➡️ RETWEET ➡️ ONLY ➡️ IF ➡️ YOU ➡️ FOLLOW ➡️ BACK ➡️ #RT2GAIN (Follow @TopRetweetMax) 79.44,0
"@Charley_Art @BBMzansi #bbmzansi let them be lv they can do what ever as long as our boy is crowned the winner,we good",0
THIS PARTY WILL BE LEGENDARY SOOOOOO PLEASE GIVE ME A CHANCE TO COME :D @CloseupPH #DjHelenaAtCloseupForeverSummer #CloseupForeverSummer 44,0
@CB_Sucha thanks.,0
RT @kmichelle: Ima street chick all I do is talk shit!,1
Too awake. 😳😜,0
Breakfast time http://t.co/zNhEfiP9uA,0
RT @Jakexmonster: Little Monsters be like: http://t.co/uG37kkmSAM,0
RT @esradikici1: @sanabieber96 HAPPY BIRTHDAY,0
Send #소녀시대 to +821245 for overseas fans! #소녀시대미스터미스터,0
RT @GridIronSquad: RETWEET if you respect him for fighting for our country. http://t.co/OC0QyXb2Wm,0
RT @crystallied: lady gaga's artpop film is so weird like wtf did i just watched but i love,0
Bitch I'm all you need !,1
@angryoungwoman Irony is inherent in us quoting Amir Khan to say that we don't need saviors. That too after he got paid a lot to say so.,0
RT @Stupendulous_: Islam is a beautiful religion. Being a muslim is a blessing.,0
RT @alissapixie: @darcymarie_ This made me smile :) you're adorable,0
Wide awake. Ugh. #imisssleep,0
"RT @RockstarMrktng: http://t.co/0awVojUcMw hooked my boy up tonight, I will be using these guys.",0
@JoshMistry its NoT really the players in my prospective its Jose Morinho who's the motivator ii mean look at Eto'o he was nothing_,0
Evernote plans in order to hold listed as to the playland bazaar congruent with the scraps in reference to juxt...,0
I remember the little thing,0
How to Make  Money While You Sleep - News - Bubblews http://t.co/tXA4D4A3gc #bubblews,0
Did she mind? I don't think so #CraigDavid #7days,0
You should read Rumplestiltskin: An amazing comic by  on @mangamag http://t.co/obfpox8ped,0
RT @ComedyPosts: how do people rap i cant even talk without messing it up,0
"Wow! I just won this for free, Pentium D CPU LGA775 2.8 Ghz http://t.co/H2b4t2gS87 #listia",0
RT @ReservoirDom: Staines Moor;  Wheatear 2 @SurreyBirdNews @LondonBirdClub #londonbirds,0
Hobbies Confusing You? This Information Will Clear It Up To Suit  http://t.co/cFWoQMEX1D http://t.co/xfCaiY9L05,0
RT @slvm___: happiness is so temporary,0
"RT @SMTownEngSub: Super Junior-M's ""Swing"" Comeback Stage on Inkigayo Next Week! http://t.co/7TFk7mChlM",0
The best dream is which achieved with an open eyes.,0
RT @thatssosoo: have they ever sang this live #소녀시대미스터미스터 #소녀시대,0
RT @TwitTaeMe: !!! RT @Taylor_GangCT: This single shit only hit you at night !!',0
RT @_jaiidoesit: Sometimes I wish I wasn't the way I am,0
"RT @MilitaryHD: Hidden sniper game!

Location : Afghanistan    

Difficultly level : 8.0 / 10 

Retweet if you can find him 👈 http://t.co/5…",0
#GDayCake from brotherland! Celebration Part II http://t.co/zvYlAlqrTf,0
RT @Nanylopezz: “@JayGotTheCrown: Can I live ?”,0
tbh im so disappointed in you at this point im done.,0
"RT @ohteenquotes: The secret to success: stop wishing, start doing.",0
