text,label
text,0
Oh YES. Season 2 kickoff of The Americans is terrific. #tension,0
Duncan Keith cleaning up. #howconsiderate #Blackhawks,0
Why the hell do I feel jealous over small things?,0
"I'm on the shit you can smell baby ,So put down your perfume.",1
@TonyOllerRp hey bro,0
RT @linggalila: Night for @taylorswift13 @Swiftie_IND13 @TaylorSwift13lD @TaylorSwift13lD @taylornation13 and @sherinamunaf @teamsherina @s…,0
Guys with cute butts make me so 😊,1
"RT @alisonjardine: 'Decypher' 46""x46"" oil on canvas - from my Natural Abstractions series (2009)... http://t.co/oLna9ylQmH #art",0
@m_robinson25 thanks bae! Ily 2😘,0
@princesmeina i mean dm,0
just went online here to greet u @milkyoongi! hi beaaaaa! Happy Happy Birthday we haven't talked in like (cont) http://t.co/mitgFV4UGP,0
I heard you have to be a pussy to be on the Penguins,1
RT @BieberUpBelieve: We are now #50MillionBeliebers. RT if you're a part of this family. http://t.co/3ROECky3i1,0
RT @FunnyTexting: Still sick honey? http://t.co/1ltqCgthlk,0
"""I bought you a pizza so you can give me a blowjob"" 😶😶😶😶😶😶😶😶",0
@johvnnaa yea I'm taking it right now what's up ?,0
RT @bigtimerush: Are you ready??? #BigTimeTrivia,0
"Marily always is lonely so she's asks me to come over everyday and today she says ""dude thank you for coming over😄""😂😂😂",0
Happy satnight yoo,0
@Blindfold_Kitty -takes off her clothes- taste me then.,0
"RT @rossymalik1d: #RT if u love:
Justin Bieber
One Direction 
5SOS
Miley Cyrus
Austin Mahone
Demi Lovato
Selena Gomez 
Little Mix

FOLLOW M…",0
RT @TheWantedMinion: Definately #KCA #VoteTheWantedUK http://t.co/nPqRM7ChT3,0
RT @sfarrell_x0: I need something to do,0
@Garrett_Farah24 some dude just got pieced up,0
SHOUTOUT &gt; &gt; &gt; CriselleMolina,0
@jakelampy name one player in their starting lineup,0
"RT @RealHaney: ""That crazy Irishman""@JCLayfield #SmackDown #WWE @WWESheamus",0
#SELFIE -the chainsmokers #np,0
RT @FailSign: Enjoy music in toilet http://t.co/pdhAgCcZGJ,0
"RT @vckyferonika: Morniiinnngg tweeppss... happy weekend, have a great great weekend everyone.. \\^o^/ Meet Up Timeeee ~",0
★#RETWEET★ #TFBJP THIS! FOLLOW ME &amp; EVERYONE ELSE THAT RETWEETS THIS FOR 100+ NEW FOLLOWERS FAST! #GANASEGUIDORES #RetweetsFollowTrain 46,0
New avi like whaaaa 😏,0
whiny characters infuriate me,0
@OwndaBiebs (( pick me in your follow trick ))-,0
RT @AEmmalise: I'm here silently waiting for you,0
"RT @JasminEdeza: Me 😂✌️ “@savxnnasty: hey mom meet my new boyfriend, I think he's the one http://t.co/kcCn5YfCVH”",0
RT @GenvieveAllen: Things Women Should Always Have in Their Handbags http://t.co/lmpIxDBU9f,0
RT @chanelsick_: why fall in love when you could fall on the floor and never get up,0
RT @lissanabil: Tomorrow my lovely sister *dancing* &lt;3 @YasmiinHamza,0
RT @__SheShe: Spitta favorite everything 😂😂😂,0
And you wonder why,1
RT @NBAGuru: Love this! RT @TommyBeer: Of the billion Allen Iverson highlights - this one might be the coolest:  http://t.co/o1Lc0ZFORy,0
Press RT if you like! http://t.co/3v4P8T9S7s,0
I am the ice princess http://t.co/xAyyifGW69,0
