text,label
text,0
This is why I hate having a dad who a security guard he knows what teens do and thinks I'm gonna do it 😒😒,0
Someone text me,0
RT @BriannaLevinson: She did it! This miraculous simple 2 step method helped my friend lost a bunch of belly fats → http://t.co/Z4tUZEg8aA …,0
"Amish White Christmas: Three Complete Novellas (Snowflakes on Goose Pond, Snow Angels, The Gingerbread Haus {A... http://t.co/6BfslJ4h9v",0
"RT @officialJKT48: Grow older with smiles and keep shining with all the rainbow colors. Happy sweet seventeen birthday, @Dena_JKT48  :) htt…",0
"I owe my today to my yesterday's. you live with regrets, you'll probably die with them too.",0
@Shadypenguinn you are bird Jesus to me🙏,0
I swear,0
Happy birthday! You're still my forever 😁💚 have a good 1 @NestorIsSet,0
"Please help support Sa7i Channel, add a #Twibbon now! http://t.co/jlbLlqiqYy",0
I gotta be up early af I need to be sleep,0
RT @BrooksBeau: Twitcam tomorrow 1.30pm LA time :),0
#cjwcc_rob KeyPointers 2 Help Counter Corruption http://t.co/1c36S3xkbE for Pres Obama Enforce the Constitution http://t.co/x7HrTHC201,0
Last: 40 Nail Polishes Perfect for Spring http://t.co/MjHD31JgSb #FashionNews #SololaStyle #Fashion,0
RT @girlposts: basically my life in one picture http://t.co/HsNPwV2wHI,0
@IAmDavante lol this was done by you? http://t.co/KoGt3Uszig,0
"Making my own business card, booking places to start holding events, PR on my team... my vision is slowly becoming true. Alhamdulillah",0
"The text in my MICROeconomics book is too small! Haha, I have so many cats.",0
@mariampirzada post the pics!!!!!! (On fb),0
@DerekHargrove1 not saying it couldn't get you popular,0
RT @kawolinaa: Ahhhh i just wanna dance ☺,0
She keeps asking how they all know they dance moves and words to the song,0
@itsBUTTbitch - Me too.. I gotta play it again lmao.,0
@jbalexramo k ... yeh AVI bhi bht Amazing  hai ...,0
RT @jacksexlinsky: taylor caniff straightens his hair pass it on,0
“@WomanDoItAll: Don't compare your Chapter 1 to someone else's Chapter 20.” @kayexx_ push lng hahaha,0
“@sugar_nation: The next time a doughnut is staring you in the face: http://t.co/qGP8eGoOpO” HA,0
"RT @Loudinger18: ☯Gain followers!
☯RT This
☯MUST FOLLOW ME I FOLLOW BACK
☯Follow everyone who rts
☯Gain
  #FAR #LONE #BACK #AGAIN #MEET 711",0
RT @iamKrayzieBone: On 4-20-2014. CTD  music content will begin streaming all over the universe. 3 Physical &amp; Digital albums will also be r…,0
RT @SamanthaCartel: #RETWEET THIS! FOLLOW ME (@VampLifeBeautys) &amp; EVERYONE ELSE THAT RETWEETS THIS FOR 50+ FOLLOWERS FAST! #TeamFollowBack …,0
"RT @Prezenga1843: ☯Gain followers!
☯RT This
☯MUST FOLLOW ME I FOLLOW BACK
☯Follow everyone who rts
☯Gain
  #aries #7yearsofkidrauhl 522",0
@AdisX3 i will be seeing you soon 💘💘💘,0
@craigsolow rofl I had a strange feeling this is yours http://t.co/cE9nlD5dPj,0
"""@jmmorton21: Fun party but what has happened to western girls? Lol"" on point",0
"RT @yvoneoftheyukon: Ebonay: ""so if I flick it, it'll hurt?"" @_TXO",0
"RT @BethanyMota: Shake, shake, shake
It's all what you make of it, take what you will 💃 

(haiii to the cuties in da… http://t.co/3GoCwCgY4A",0
RT @ItsTheOmen: If she's a keeper keep her.,0
@HaTTeR_BaBy40 @MizzBecky_21 @CuteEmergency @AshleyEvans__ can I come too? I'm in Nash already,0
Most disappointing Midnight Pie run ever. 🚫🍰😭,0
"Yes I'm a rapper 🙌
#5280music #donlago
http://t.co/x0J5EwFt17 .🙌 http://t.co/4ONRS4dQv2",0
"@SuperKawaiiDesu everything, I want to level up hard body and I mean it",0
// The dad followed the son outside to his son’s car because he left with a girl. AKA GALE KEEPING FUTURE MATTY IN CHECK.,0
RT @MgaPinoyPatama: Behind my smile is everything you'll never understand.,0
"@ZaiZaiDaClown hope you got home safe , thanks for letting me DJ ☺️",0
@magcon2014 the feels that made my whole body go numb he's so sweet 😍,0
"RT @Wufan00: ""the dvd is a gift from exo""

A gift? We have to use our money to get that gift? Wow! Everything in this world is not free.",0
@FOLLOW4FANGIRLS I am lol'n so hard right now at this http://t.co/UdVquLR2Et,0
"""@_____diamondE: “@joshLovethatwoa: @_____diamondE @selfmotivatedd_ that's ya'll all day” it is 😩 Lmfao !"" My homies ",0
I get drunk with the idea that you'll actually fall in love with me.,0
"@LOHANTHONY 
Hey Anthony, are you Japanese?
Bc I'm trying to get in japants. 

x634",0
I posted a new photo to Facebook http://t.co/sYP4pDVFWB,0
"RT @rupertmurdoch: World seems transfixed by 777 disappearance.  Maybe no crash but stolen, effectively hidden, perhaps in Northern Pakista…",0
@xLeeHyori_rp awwww I missed you too bestie :) I'm getting kind of busy recently :%,0
Last thing I need is some unnecessary beef...too old for that shit,1
U always have a apology for your tweet 😂 @care_grace22,0
Nothing went as planned today...,0
"Cheating is a choice, not a mistake.",0
@DrewJaylan @larissa_angeles barely seeing this.. Why?,0
"@qimraf lmao u got to see this, its epic http://t.co/nrjdTegOtF",0
@qoutes_of_love lmao I had a weird feeling this is yours http://t.co/GRXGZwQTao,0
Lmao awww I just saw that 😘,0
I pretend that I don't hear them talk #VoteMirandaCosgrove #KCA,0
"you know when you get a sweet text and you make that ""smile""
seeing beau's tweet about the twitcam tomorrow made me do that.",1
"RT @NakedGa: gaga: -shaves legs and accidentally cuts self-
demi: now this is why our society is wrong. glamorizing cutting. how dare you. …",0
"@ILbromo I agree, but I don't really consider open relationships real relationships anyway.",0
Taylor just crushed my dreams,0
RT @PrettyRickyBSF: Make your spouse your best friend because we often treat our best friend better than our spouse.,0
"@JayMcLeanAuthor  HUGE giveaway,$100 Amazon gift card, 40E-books, signed paperbacks, &amp; swag to 4 winners!! #giveaway https://t.co/414liARg1Y",0
Little kisses sweeter than sweet tea 💕☀️😍💍❤️ #SoInLove #LoveOfMyLife #PrettyDay http://t.co/MlIKBeKo8R,0
I pretend that I don't hear them talk #VoteMirandaCosgrove #KCA,0
RT @hellokatyxo: lipstick speaks louder than words,0
@HNConnect lolz this update by you is hilarious http://t.co/JHeBuTzpwK,0
I pretend that I don't hear them talk #VoteMirandaCosgrove #KCA,0
Suh mi leff eediat fi have dem. “@Kikii_Bianca: Man a di least a mi problem”,0
I pretend that I don't hear them talk #VoteMirandaCosgrove #KCA,0
RT @NatalieKerwin1: Seriously f u💁,0
"RT @Paula_White: I pray reversal of everything the enemy has stolen from you and your family! In the name of Jesus, let everything be retur…",0
I need someone to watch netflix with and cuddle. Any takers?,0
They ya daddy's 😂😂😂,1
Danny blows it,0
Soundtrip. 🎶these hoes aint loyal. Nanana 🎶,1
RT @Michelle_Riles: My heart is broken in to a million little pieces...,0
@Patdegraaf omfg this entry by you is so funny http://t.co/cit41GZeAp,0
RT @fxjnsulli: #Openfollow for RP Help RT,0
"""Next time we fuck, I don't want to fuck
I want to make love
Next time we talk, I don't want to just talk, I want to trust.""",1
#botanicalgardens Example Cases&amp;Complaints for PresObama Enforce the Constitution Petition http://t.co/mhKcFeRgZi Read whatsbest4spencer.c…,0
RT @_SpoiledGirl: I just want cuddles and sleep.,0
Why people use Twitter: because updating 100 times a day on Facebook is not socially acceptable. http://t.co/7JyHnOvHrZ,0
@EvEisenhart I can't help it. My B yo,0
@tonyalfaro2013 I'm just a host right now!,0
Squirrel! | Poll: Mentioning Hitler makes Americans more willing to intervene in #Ukraine http://t.co/TZIRjlY9ID &amp; http://t.co/gHbLBTQI5u,0
@Cville_Swagg @AnthonyCucumber Xbox?,0
@TheJetPerry stop it. I'm doing good ✊ 3 weeks without drinking.,0
"RT @vpgshorewood: Come see us, fish fry tonight 🐟🐟🐠🐠",0
Guy at bar wearing Deftones sweatshirt. That's all.,0
"If I buttered both sides of a slice of toast and dropped it, would it spin around until it disintegrated?",0
Well i'll be waiting 😼,0
I'm so bitchy sometimes,1
They don't respect you? Fuck em.. keep it moving.,1
@AkaGemini haha this was posted by you? http://t.co/TFM1cB1jVu,0
@loseitall08 - Wake Up From This Slavery ft. HARDY (OUTRIGHT) (y),0
25 Outfits That Were Dramatically Improved By Converse Sneakers http://t.co/buKetztA6P via @HuffPostStyle,0
I kinda just feel left out of everything. All the time.,0
@Ieorio dude i love fudgecicles,1
"@Kataleyas_Mommy lol I'm pretty sure tho, fingers crossed for ya girl!!!",0
RT @alexmanns1: how most girls sit while driving http://t.co/zOhZ3i6PkX,0
@Kenny_Wallace Family genes?,0
"RT @milesdavis: Miles Davis House At SXSW March 15 Featuring The Davis Family, Live Performances, Special Guests http://t.co/MDB86F2VRN",0
"RT @Hoop_king11: Ion Be Having Time For ""HOES""😴",0
The weather is a bit better. 10 min remaining! #FP3 #AusGP #F1,0
@kingasia___ I went to his elementary school today .,0
RT @TyBurger_: I need a new back with life points 😓,0
"RT @LeBronJames: Warren Buffet told me once and he said always follow your gut. When you have that gut feeling, you have to go with don't g…",0
@taylorcaniff talk dirty to me,0
@MrFerrisWheel  gotta get a girlfriend first 😂,0
RT @JarJarBinks_: HELP ME PLEASE RT ‼️ http://t.co/8H8yy6UXly,0
Thor is awesome!,0
"@PatrickStump Patrick, thank you for making me happy and changing my life.
Ilysm",0
RT @MichelleMarinr: It was real - Elena ♡,0
RT @BriannaLevinson: She did it! This miraculous simple 2 step method helped my friend lost a bunch of belly fats → http://t.co/Z4tUZEg8aA …,0
RT @d_doize: @alexstokes25 my new nigga,1
"RT @thejrdksla: 2Heart 
http://t.co/5H4Vsg0CT9 http://t.co/EGusZxmM03",0
RT @RmRoxann: Relax Mode Before Work.. http://t.co/CUYyLYPgae,0
RT @_yoobreezy: I wanna go home now..I wanna go somewhere tommorow ..feel like I ain't been nowhere in a minute,0
"Why is something that is forbidden, so tempting? The spirit is willing, but the flesh is weak. It's best to be a ""good"" girl.",0
"RT @TheNewSAT: #NewSATQuestions 
Complete the phrase with the correct word.
I've been drinking ________.
A. Iced Tea
B. Coca-Cola
C. Lemona…",0
If you dont know about metal gear you're a fuckin yuppie,1
"🌟🔥🌟🔥🌟🔥🌟
@Luke5SOS 
Luke Hemmings 5sos

Hey Luke I actually exist woah👀

A follow would mean so much to me you have no idea❤️❤️

🌟🔥🌟🔥🌟🔥🌟550",0
"RT @BabyAnimalPics: Zoe, the only 'White Zebra' remaining on Earth. She has blue eyes and golden rays http://t.co/KSA5JO5ihy",0
I've been on Twitter all day,0
“@B_Tys__: It's better to be straight up with someone rather than lie and get caught up.”,0
"RT @chiababyxo: let's smoke
until you're
comfortable enough
to take your 
clothes off",0
RT @ashton_kuttcher: If you text like this we can text forever 😍 http://t.co/DUNkfUkvk6,0
"💙🍬💙🍬💙🍬💙🍬💙🍬💙
@Luke5SOS
💙🍬💙🍬💙🍬💙🍬💙🍬💙
ILYSM BBY
💙🍬💙🍬💙🍬💙🍬💙🍬💙
CAN YOU FOLLOW ME SUNSHINE?
💙🍬💙🍬💙🍬💙🍬💙🍬💙
ITD ME SO MUCH TO ME :-))
73",0
Everybody you don't want to miss this 👌👌👌👌🎉🎉🎉🎉🎉🎉come out an show love 👌👌😏😏⚪️ http://t.co/aOromsEJRb,0
RT @KennyHamilton: This @aloeblacc album is incredible! Congrats @JohnEhmann #LiftYourSpirit,0
im finna be sleep,0
5 Clever Strategy For Newbies To Present Wealth Lying on The Internet Promptly!: .Mia,0
Shazam is def my favorite app of all times 🎶,0
