text,label
text,0
RT @OhDearOOMF: I want to go to prom with #oomf. 😍😩,0
@Degrassi thank you again for having episodes that really matter to our generation and talking about issues everyone needs to hear,0
@justinbieber FOLLOW ME PLEASE x1572,0
@Dxlton why are you in distance,0
"RT @HornyyTweets: Sorry sweetie, but no. Alcohol is not an excuse for being a dirty slut. Nice try though.",1
RT @rachelmae_1: Laughed out loud at @beefswag68 profile photo and new twitter name 😭😂,0
"RT @Fact: Intelligent people tend to care less about the opinions of others, they also enjoy being alone because of great sense of self.",0
RT @KSTiLLS: 👉😂😂😂RT @ThisForCord: @KSTiLLS you an Byrd 😳 mess around an be the best safety combo in the league,0
“@Helen_KeIIer: my kush louder than words lol...,0
Would he freak if he was told that some one is in lov... — Idk why are you asking me questions about my brother ... http://t.co/dAwWzA31F7,0
RT @AustinMahone: Haha thanks @pitbull I can't wait!!! I also saw you put out your lyric video today too. Love that song!,0
"RT @rinarakipi: @FirstPlace_Mute ""Tickle Me Neezus"" now sold at all Kmarts across the nation..you ain't good enough for Walmart",0
He's adorable 😍😍 https://t.co/IWZhppVcND,0
RT @yungturd: how is meth illegal its natural it comes from the earth,0
@ninaxo904 pls get cut,0
RT @_sarymohammed: 😂😂😭😭. “@TweetLikeAGirI: Why I don't delete old messages http://t.co/DMwMZ9BGeg”,0
RT @FBG_MARCO: It's so many goofy hoes 😂,1
"RT @AFerGirl: Toxic. Quinn. Rachel watching her.
#Paradise.",0
Sometimes giving someone a second chance is like giving them a extra bullet for they gun 🔫 because they missed you the first time,0
Good girls swallow,0
I'm using RESAAS - The Social Network for #RealEstate Professionals. Connect with me: http://t.co/A0dmUD553w @RESAAS,0
Collapsing into bed is hands down my favorite part of the day,0
@TooDamnClassy_ lol ion think his ass gone get it... :/,1
@landonscheeler deal! &amp; teach me how to do that without hurting someone..,0
"Did you know that your an amazing person and one grea... — Thanks Sidney, and I know right! What would the world... http://t.co/2NDaYRBRgp",0
That's probably not even expensive to you guys but fuk u guys I'm a cheap ass  motherfucker,1
RT @clmgiudici: Finally something we can rejoice all together. #AndiForBachelorette,0
Fuck hurrrrrry. 😭,1
Just got off,0
RT @morganhughes113: “@WhyILoveTennis: Tag a tennis partner that you can't be beaten with 🎾👌” @Hannah__Hawkins,0
1 month new start,0
"RT @gswstats: Andrew Bogut averages 14.7 points per game vs. Dallas, his highest average against any opponent. He leads all scorers with 8 …",0
@K_Maamari this is on point😱,0
RT @AntLSmith: @anissaandrade you need to stop this fronting shit soon.,1
RT @courtney_milot: Your selfie game may be strong but your real life face is not,0
"@emngrant I did, I have no idea what actually happened, but I know it was bad! Lol",0
"If you focus on things around you, you'll find yourself at your wits end. But keeping focus on what's ahead will keep you traveling forward.",0
No point of talking if you can't walk.,0
"@MattBors Lincoln hated comedy, why else do you think he was assassinated",0
RT @Livipoo_Baby: My heart goes out to the Plas family ❤️,0
"I crushed a 3.5 mi run with a pace of 9'46"" with Nike+ SportBand. #nikeplus: http://t.co/oshXr8D7OG",0
"RT @_loveMAYA_: niggas be like 💂🔫 , 😂😂😂😂😂 !! http://t.co/EK6Zz8chYn",0
Dude had on da yeezys at everglade,0
"I’ve collected 1 Scrolls! http://t.co/bEntB1eu3Y #ipad, #ipadgames, #gameinsight",0
Take all of me,0
