text,label
text,0
#PrayForMH370,0
omg! This has to happen #PricelessSurprises  @iheartradio -,0
@vaporware Taliban says it will not target Musharraf during ceasefire,0
#NowPlaying 'The Final Episode [Let's Change Channel]' by Asking Alexandria on @Soundtracker: http://t.co/KQEeGkQBDf,0
@ShullEllie thank you Ellie!,0
Do Well Balanced Moms Have More Fun? http://t.co/eGyJ2fqc1J,0
Glad I can ride the old lady around as she blabs with her boss...I shall murder at least 8 in titanfall tonight for this injustice,0
City Have Sold How Many Tickets? - Ticket News http://t.co/xVDUFkF0EV,0
"@JSportsnet Maybe by the yr 2050 the NHL will figure out fans want more goals. Until then, they’ll be ignored by casual sports fans",0
RT @justinbieber: So yeah had to show up and surprise the crowd night at the #SBPSundayFunday. U thought I wouldn't? :),0
RT @GB_FollowBack: ★ＲＥＴＷＥＥＴ★ONLY★IF★YOU★WANT★NEW★FOLLOWERS★ #TFB☞#TeamFairyRose ☞#TFBJP ☞#TFR ☞#FOLLOW @GB_FollowBack #GAIN MORE via  http:…,0
@nicolemontanaa maybe cuz we 2 sexy,0
@nikkixsensei @hallelujahjenny @GladiatorAmber @topgooner100 @DonnieRayy i think Tom is actually working with Fitz to feed Jake only the,0
@CanYouKeepUp_ im out foster,0
"“@TSBible: Bayern Munich's last 49 league games:

Won: 43
Drawn: 6
Lost: 0
Goal difference +118” good luck arsenal!!",0
Dad is walking round the house singing 'Single Ladies' #worrying 😳,0
RT @comedyandtruth: my feelings right now 😫😣 http://t.co/xBV7QuDfeR,0
Follow @CultBoxTV and RT for a chance to win 5 x bundles of new BBC drama boxsets – Info: http://t.co/l9RfSqDRbB #BBCdramaCB,0
I'm Good Off Smoking For A Lil Bit. I Was Way Too High These Past Couple Nights 😴 Lol,0
"Not just a pretty face, Jessica Alba interview: From Hollywood superwoman to household product CEO http://t.co/ojOCyPSKQq",0
“@Lotty_world: One thing you should know ...when you at the top you ain't worried about nothing ...”,0
Building on your previous achievements makes much more sense n... More for Scorpio http://t.co/IRlPsR62N8,0
All is fair in love and brostep,0
RT @TFBjapon: ★#RETWEET★ #TFBJP THIS! FOLLOW ME &amp; EVERYONE ELSE THAT RETWEETS THIS FOR 100+ NEW FOLLOWERS FAST! #GANASEGUIDORES #RetweetsFo…,0
"@shilpitewari if u vote modi then RT, if cong then reply &amp; if u vote aap then favorite...dekhe kaun kinhe pani mei hei.",0
“@BrendanGodley: MT @OceansIQ Blobfish caught as bycatch and not very happy about it. via @IFLScience Photo: Grufnik http://t.co/HcqdCUrg2v”,0
S/O to the girls soccer team for looking so hot today,0
"RT @GirlsBooklet: subtweeting? 

bitch u better act like destiny's child and say my name",1
"RT @richie_delaney: .
BEST BILLBOARD EVER !!!

    -- Please Retweet --

. http://t.co/yAy7vNCrKq",0
RT @PCMag: Frememies Forever: Looks like Apple will stick with Samsung for A8 chip production: http://t.co/Ol7qmtuuNz http://t.co/BTAQxlZuFN,0
RT @Michael_Rooker: Too bad I can't be at Walker stalker this weekend in Chicago but unfortunately I had other engagements,0
Football - Same again for Dyche - Burnley boss Sean Dyche has a fully-fit squad available for the trip to Birmingh... http://t.co/jRo2l7jh2d,0
So I was going to take a nap and then the heavens opened up and some kinky rolled out of whits bed! 🙌🙌🙌🙌,1
RT @BestHeeIs: Love this heels! http://t.co/C4amPspGOv,0
@CDonPerignon lmaooo,1
I'm really excited that someone likes my dancing enough to want to choreograph a solo on me,0
Check this out on f6s -  http://t.co/9yaReKndad,0
RT @iReIateLife: I keep a lot of shit to myself because in reality nobody really gives a fuck.,1
I think ima order me one of those ain't Texas shirts. I really like em. 😏,0
All these kids bringing weapons to school need to be punished,0
Probably Kobe RT @Crotin: Russ RT @UchihaHunter: I'm actually gonna say Kobe RT @OnceUponATwime: Who is the NBA's lil wayne?,0
"3... 2... 1... Blastoff! Join us @ GR today for #TeenTechWeek launching of rockets, geysers and more. Register here: http://t.co/lDFVT48ATx",0
RT @MyNiggaEli: Lol I remember Janick said nobody wanna have my babies. When I get on she gon be the first girl I get pregnant and leave,0
@justinbieber I die of intrigue to know what he Justin Bieber is creating.#ImTURKISHBELIEBERSPLEASEFOLLOWMEJUSTIN :(  x532,0
RT @yesworkforce: Our trusty helper @homejamesyes is combating Monday blues with a #giveaway! RT to win £50 of high street vouchers! :) htt…,0
My BTTS Accy// Tonight.. BHA v QPR 11/10 Derby v Bolton 4/6 Stevenage v PNE 8/11 Walsall v Crewe 8/11 Wimb v Ch'field evens @paddypower 21/1,0
RT @ItsSticky: I'm the type of nigga who don't give a fuck,1
"@SamAskwith shiiiiiiiit, i would be! Oh well if we get to final...",0
RT @twhiddleston: This makes me feel warm and fuzzy. http://t.co/ycNg8TesB9,0
@aneeslol Watched Korean LoL player (professional) just replace every song lyric with BBQ because he roasted his competition. Maybe just us,0
Think SAP Software is Too Complex for Your Business? Check out Business One http://t.co/i4U0osO8oo,0
RT @StevieMorris_x: Pervy old men do my nut in,1
it feels so good outside .,0
My hair today. 😜 http://t.co/TH5zBCxwQe,0
RT @SportsPorn_: LA Kiss uniforms 🔥 #SportsPorn http://t.co/QfSgP4Q50t,0
"RT @Gary7chakras: im rollingggg this ode wrong b""@RichesAmbition Bruh I can't fuck with niggas smh 😂😂 https://t.co/ntWdFfbAz3 """,0
RT @LukeBryanLines: I’m still twisted like that old beach roller coaster.,0
That song seriously mean to me :'),0
"Star couples who can't stay apart: 
    
 http://t.co/QytHcRsRcs",0
"#Clerical #Job in #SanFrancisco , CA: Records Manager at Robert Half Legal http://t.co/vvifJ6N3C4 #Jobs #TweetMyJobs",0
RT @BasketballPics: They should thank the Bobcats! http://t.co/cLdui0QtA4,0
RT @AutoWorId: RT if this got you daydreaming http://t.co/tnXhzjmqvp,0
4feed ballista htm 5feed...,0
@MatiiMandaa Alto flash,0
RT @AMCTheatres: 2 @CaptainAmerica films. 1 awesome nite. Report for duty &amp; get a FREE full-sized poster. http://t.co/eLAyVKkIiD http://t.c…,0
Look at ur phone @georgia_idek,0
RT @ThaxtonhtxAkila: Boots and glasses http://t.co/VuM1YEyyHT,0
Obama is coming to The Netherlands in two weeks!!! BRING SOME AMERICAN CANDY WITH YOU BARACKIEE! then you can go.,0
"#Hiring Pizza Hut looking for a Shift Manager in Atlanta,GA http://t.co/L4Y7RjVnzm",0
"RT @ScorpioTerms: If you were to let any astrology sign take control, let it be #Scorpios because they are very good at it",0
RT @SheemKahn: Salute @NS_Frank bruh I would of killed that bitch or beat her ass,1
you wouldn't think I'm as smart as I am bc I'm always doing something dingy😒😩😭,0
#YesPimpmysummerballteesside #YesPimpmysummerballteesside #YesPimpmysummerballteesside #YesPimpmysummerballteesside agffgdf,0
RT @CountryJam: Check out our OFFICIAL Country Jam 2014 playlist!! Can't wait to see all these songs performed LIVE at #CountryJam20… http:…,0
RT @TheenyReeny2311: happybirthday!😊 @MaddyKoppelman,0
@dailabakr so that we wont take a lecture?,0
"""@iStylesTwerks: i don’t understand how some people can look good every single day"" life is so unfair",0
@SouthernBella94 . Lol aight 10 minutes! You can come on,0
RT @CameronDallas: Should've ate breakfast I'm starvinggg,0
“@kyansharshari: Ayyyy Sushi in cooking class http://t.co/NfwRxqiNRl” white schoolactivities,1
"[Map] #Ukrainian Military Bases and #Russian Forces located near #Ukraine’s borders 
http://t.co/WOm8QIMVQJ",0
Your #Skin #Treatment Solution  http://t.co/a7k0bgIarx,0
"Star couples who can't stay apart: 
    
 http://t.co/lCtqmNdyJJ",0
"@ls2008  
Sad. @ArvindKejriwal targets #Namo but forgets the true traitors who ruled and ruined India.",1
Libya PM dismissed over tanker row: Libya's parliament dismisses Prime Minister Ali Zeidan after a tanker laden with oil from a rebel...,0
@AmbitiousRhodes //probably can't help you there haha...,0
happy birthday @shancaponi 🎈❤️😊,0
Now versus then @AlexPinto_Uk @Powyoga ......but I may still have the odd latte :-) http://t.co/tZml5WtVI6,0
Some man sid dung and a gossip me name swear I wouldn't heard it bk bloods ?,0
RT @GuyCodes: If you can say this is true..congrats! http://t.co/p49QAPH6IB,0
Time for a nap . 😴😴😴,0
Sony Vegas Movie Studio HD Platinum 11 [Old Version] by Sony Creative Software  (Jun 7 http://t.co/F95f8I3bi7,0
@DennisMoles sound not should...see this is what i have to work with,0
@EverythingMFC Dat English. *We have,0
Ey Miss Fatty Fatty you a murdah,1
RT @Ellie_0z: @camholloway14 @ConzRobertson dunkno my g 🙌,0
Cypress Hill - Lowrider http://t.co/xekMlHTRLB,0
"""@Slim_Drkskn_Kia: She said who this I said ""Nakia"" she was like oh this john girl I said "" hi john girl r u with him"" 😫😂😂😂""U Gangsta",1
"Walked in my house thinking no one was in so I started talking to myself/the cats and my mum was sat in the front room 

Awkward",0
"RT @Bey_Legion: VIDEO: ""Partition"" Behind The Scenes: Jake Nava. http://t.co/rhFFbHoW5Z",0
"@SimonToyne23 It's getting a bit creepy. There's 14 workstations and  just said I was hot, i heard 'you've been hot for a long time' #cheese",0
RT @veroleroox: I would love to be at nautical mile or the park.,0
RT @WeBleedBlueNYC: .@NHLCanes You guys ready for another beat down tonight? #LetsGoRangers http://t.co/y7Pmft8nWF,0
@ashleymegann_ dude me either I was all mad cause I couldn't go to coachella to see her and now she's coming HERE! actually can't believe it,0
"One child going to an ENT, asthma, and now pulmonary specialist.
Another with a possible broken foot. 
I'm tired....",0
RT @TheRealSLadies: Rethinking your position on an important matter may be necessa... More for Virgo http://t.co/yzVx3D1QgV,0
RT @onedirection: When you download the single you'll also get THREE extra tracks inc. a live version of #StoryOfMyLife ... 1DHQ x http://t…,0
@DB_Walley @GazMDixon omg I have spoke to him ahhah,0
The funny thing is I know I didn't do anything to her but she decides to unfollow and block me. Well so I guess thats how much im hated.,0
@Kourtney_Miller This your iPhone screen?    http://t.co/LAaBGKRNRL,0
How Did 529 College Savings Plan Investors Fare In 2013?: American families are saving for college big time in... http://t.co/TEpKxRk66W,0
@sydneyuhhdoll seriously!!! Lol,0
RT @VineGOLAZO: Neymar gets OWNED by a freestyler! http://t.co/AopycX75iG,0
Shit all fucked up😒😒💯,1
RT @questlove: so....i am @dannypudi (Abed) #CommunityQuiz wonder if @DonaldGlover @GillianJacobs @alisonbrie choose themselves http://t.co…,0
RT @_Deenicee: I'm tired of being tired.,0
RT @haileyyyh: Tenino is famoussss #supportghana,0
RT @girlthatsjayjay: its hot in here,0
"""Mastery is not merely a commitment to a goal, but to a curved-line, constant pursuit"" http://t.co/zjirokc0CB via @brainpickings",0
Im off the Shits,1
#NowPlaying Future f. Drake &amp; Juicy J - Shit (Remix) (Radio Edit) On @Urban365Radio Listen Here http://t.co/wLVlimYzfU,1
I need a drink 💆🍹,0
Such a  good day to play soccer,0
RT @_fuckedyobitch_: my daughter's phone......she ain't sending no nigga a nude 😌😤🙅👌👍 http://t.co/DIhn0cfdwY,0
The official pre-order for John Frusciante's new album Enclosure is now live.,0
Few weeks left to submit application folks @AlisonGlassArt @RossJSW @BelfastArtist http://t.co/wW8tbtQAiV @rhagallery,0
♥ #Capricorn are inspired again &amp; again by the successes of others &amp; will succeed themselves by simply imitating those that they admire ♑ ♥,0
@WalloonDuTrieux should be done around 6 though.,0
"25 Deep Sea Alien Creatures

=&gt; http://t.co/v80gWhylnG",0
@tatixnna haha I have a British  accent I hate it so much. X,0
RT @kieran_makowski: Want a dare to zlatan top,0
@kirsttyygracee you are a nob,1
"@camrynrocks yes Camryn, i'm here only for you :) &lt;3",0
winston gotta look like this tho http://t.co/jbexZ9hmkS,0
@QveenNIQ_ whete you at,0
RT @creditexperts: Do you need a credit score? http://t.co/gXHnSXJTio #credit,0
I'm just in love with you..,0
"PRAYING RIGHT: Despair Should Lead You to Pray Not Doubt

When you're despair, it's a warning sign from God to... http://t.co/XF5MiVxfar",0
University Study Reviews Pistol Red Dots vs. Iron Sights: The first formal university study (that I know of) h... http://t.co/w1yh6eZ6Zi,0
I'm going to the theatres tonight whoop whoop 🙌,0
@tony_toni_ton3 @collegefession @dylvandie that's right! #bowtiesfordays,0
"Berean Group #Database #Job: Business Analyst ( #VirginiaBeach , VA) http://t.co/cGmNQMfhYl #Jobs #TweetMyJobs",0
"You know,id really appreciate it if my psychiatric stopped double booking me",0
Honestly don't wanna get up from my bed today 😖,0
"Take shower Wash face, apply make up get dressed, find and friend I hang out with",0
Going to be a struggle studying for this midterm that's on the day of my bday night.,0
@TimbOdaking787 or guys pay for women lol,1
@mattperspective Twitter is cumbersome (these tweets are case in point) and it'd be nice if the rest of the team got to communicate with you,0
Haha rocks van on Irish barnfinds page #proud haha,0
@MikeCann17 mate it makes me exited for maga like so excited could be the best week of our lives,0
@katthiaaa's snapchat story today&gt;&gt;&gt;&gt; http://t.co/dOW2oM12r7,0
"RT @BOGUSMATE: As if snoop dogg, Bastille and chase and status are at boardmasters!!!! WHY CANT I BE OLDER 😔😔😔😔👎",0
RT @ComedyOrTruth: When I was little http://t.co/aqkoyQv7tP,0
Little Mix - Boy &lt;3,0
"@TootSweetsShrew all GOOD solicitors will do half am hour assessment free. Otherwise try citizen advice, they are very helpful",0
"@n8thandog you should be excited, braces are cute! Lol what time do you get done?",0
They suck my neck tbh o n o,1
RT @Kashay_Spight: @__Reversethat I see the now so HEYYYY ANISSSSAAAA 😘😘😍😉☺️😊😀😃😄😚😗😙😜😝😛😁😌😍😍☝️☝️👐✌️✌️✌️😁😭😭😭👌👊👋👋👋👋👏💔💔❤️💚💜💙💛💛💙💜💚❤️💔💔💗💞💖💕💓💞💖💕💓💚,0
"An average of £125k tax refund from your Commercial Property. Over 4,000 successful claims. What don't you know. http://t.co/Xnrn2BJNLP",0
Diana Hamilton Launches Year of Activities with Free Concert http://t.co/LnHcS9kvu7,0
need tickets to just forget about whats going on in my life right now justinbieber PittsburghTomorrowconsol energy center Beliebe,0
USAT Introduces Age-Group Mixed Team Relay Series - USA Triathlon has announced the five events that have been sel... http://t.co/OB24mJyrE9,0
RT @UberFacts: A baby penguin meeting a baby dolphin. http://t.co/sd6LUryDSG,0
RT @ParkerFrankish: This is actually awesome http://t.co/Dp8DPgMTMQ,0
"@scooterbraun @jsmanson @dankanter @AlfredoFlores @justinbieber @itsRyanButler @CrazyKhalil @john @thatmosheb -&gt; #GermanyNeedsAcousticSet
66",0
The Benefits Of The Group Ride For Triathletes - Photo: Kurt Hoy  Some of the most fun and beneficial training we ... http://t.co/irCNMTwozb,0
@kristenbrooke__  was here. Love you(:,0
RT @MyBieberThought: sorry im scared shit.. http://t.co/mokhdPwiQD,0
You better watch what you tweet,0
"I hate writing introductions and conclusions, like, wtf do I say?!",0
"@BC19XL go home, you're drunk bro. Lol poor cat:/",0
"@jimrome @CBSSportsNet Phil Jackson to the Knicks is a Joe Gibb back to the Skins, a wet dream in the Sahara",0
RT @CauseWereClassy: Today is definitely chubbies weather.,0
Bryce know more about me then I do myself 😂,0
"These niggas cannnot READ ! 
sounding like 3rd graders and shit",1
RT @dbeltwrites: Thanks for the love @TuneCore http://t.co/eqK97xrVks,0
@eRaAmazed I thought I was the only one who got hit offline lol,0
RT @xobabyj_: Its my birthday! @PiscesAreUs #Pisces #HappyBirthdayToMe 👸👯♊,0
RT @greenbergnicole: I don't know why you are constantly trying to find something wrong with me,0
Raw Foods for Breast Cancer Prevention - See on http://t.co/1tqjVAAr7T http://t.co/lHRFoWxHe3,0
"@meg_kloss I found it, you're lovely 💞",0
RT @LittlecBeadles: If a puppy has babies would they'd be baby puppieys,0
@desherrytran love you more 💕😘,0
House Natural Resources Cmte will consider HB328 related to interstate coal mining agreements. Sponsored by Rep. Fitz Steele. #kyga14,0
RT @JJFroberger: Choral director Jamie Spillane rehearsing with @UCDChoral @UConnChoirs @UConn_Music before our concert this evening http:/…,0
RT @WeedCartoons: It's happened to us all... http://t.co/T6sIyAA6k1,0
"Although relationships may bring you emotional satisfaction, s... More for Pisces http://t.co/O0IEub3S96",0
Michelle Duggar's Baby Weight Loss Advice Couldn't Be Easier: When asked by Huffington Post what her secret to... http://t.co/rJhixYacHU,0
"Today stats: One follower, No unfollowers via http://t.co/TiMGdISfW4",0
This week on twitter: One new follower and followed One person  via http://t.co/bBHuQWU9yr,0
I but they one u of out if this have all all this your my but is me are u we a that up rt me so,0
"RT @iamdayanaaaaa_: HAAHAHA😂 ""@_SyahmiAide: Budak budak zaman skrg VS when i was back in 3 yrs old. #malayvines #SGVINES @malayvines https:…",0
I literally just lost 5% battery just by unlocking my phone. iPhones get your shit together.,1
RT @totalfratmove: Down for the count. #TFM http://t.co/YiHZF3TMRF,0
Tea* RT @New_Jack: &lt;--loves lemonade,0
@Michael_Ford9 it's okay if you are Michael ;),0
Makes me feel so old bc they're like 30 now,0
RT @Louis_Tomlinson: Can't thank everyone who voted enough :) had a great night last night !,0
I posted a new photo to Facebook http://t.co/GM8E5pmZze,0
RT @GTMless5: ❤️#ILoveNakedGirls❗️ http://t.co/vS0k37e5oq,0
Ah! It won't be nice to make promises I know won't be kept. You're too far away 😔. “@pweedi_didi: lol..thanks..but am serious  @_iCharles...,0
Keep promising.,0
"@_RaeHawkins You’re the one to told me to keep smiling, because that’s what she wants, you hypocrite.",1
New research on CTRs in European countries shows the potential for RTB in Europe http://t.co/eCGKmCbyoD,0
I am clapping alone because I'm happy,0
@SteveMetcalfeVi Suggestions to Conquer DOMS and Increase your Workouts .www.f4we.com/healthfitness,0
"An average of £125k tax refund from your Commercial Property. Over 4,000 successful claims. What don't you know. http://t.co/GYphyRZRTI",0
RT @TedOfficialPage: anxiety is not cured by forcing a person into the situation that makes them anxious,0
"RT @BadGirIRihanna: Live your life, learn from your mistakes, better yourself with experience.",0
@hydro_vac http://t.co/ZMA5uxoXkJ #Yse8wl,0
Respect our culture and be proud of it! @ohteenquotes #WonderfulPHILIPPINES,0
"RT @neiltyson: When the universe lands in a GQ shoot, you know science is trending in the world. http://t.co/9peq4pkAaL",0
@BreadWinnaLito thank you auntie 💘😝 i love you toooo .,0
Drunk to the point that we stated crying,0
RT @MTVUK: just farted and it smells really bad lol -calum,0
Choking on your alibis,1
@bridwag sad to see you go! Future BBQ attendance will be mandatory however.,0
Laziest day ever today ☀️🌊🌴,0
"I'll never fall for your lies again, you shot me right in the face with a shotgun",0
Aaron Nichols repost 22-Pound Cat Attacks Baby And Holds Family Hostage http://t.co/3EdsQCUp01,0
"RT @chloe_hallidayx: Lads can never just stick to one girl, EVER🙅💦",0
"RT @MilIa_Kunis: ""why dont u have a boyfriend?"" http://t.co/2uwgbTXWzT",0
"RT @James_Yammouni: Hahahaha Luke got undies that say ""papi"" on them 😂😂😂",0
"RT @FactsOfSchool: 1 universe, 8 planets, 7 seas, 7 continents, 809 islands, 204 countries, and I had the unfortunate luck of meeting u",0
RT @RICHIEKIPP: How Deep How Deep How Deep Is Your Love,0
RT @adorelukefriend: 90% of the fandom have met him,0
@Boocy_N Greetings - how are you tonight? :),0
What is this new siri about,0
This is where phones messages get left for us when we're out of office - pinned to munchies from the… http://t.co/jbKDKbtB1a,0
one person followed me // automatically checked by http://t.co/YRPMU21AhE,0
"A positive attitude causes a chain reaction of positive thoughts, events  &amp; outcomes. It is a catalyst that sparks extraordinary results.",0
"Nothing great is ever accomplished without persistence and patience because, in order to be successful, your dreams must translate into...",0
RT @LARRYSANITY: rt for 6 free follow from my saved account mbf bc ffs its 6 motherfucking follows,1
He better be street if he lookin' at me.,1
#OJMarland what does your tattoo say? Your my world:*,0
@JakePottsMUFC you coming to play football?,0
Posey couldn't think straight. She didn't come up with a witty remark to @WorldsCarrier. She didn't even speak,0
Tonight there will be an actual rape live on tv for the world to see #Arsenal,0
"Lesson Plans - Last year, Chalkbeat was formed after a merger between independent new nonprofits GothamSchools in ... http://t.co/KrdvMO3Mm5",0
"@BBBlood @_Phil_Julian @feraltapes HA! Trust you to look into that. Phil - this might be the time to test the ""2 pint rule""...",0
one of the best line ups ever omg London Grammar Haim Arctic Monkeys Biffy Clyro Ed Sheeran Ben Howard Bastille The 1975 Imagine Dragons,0
More than 25% of the US population used a tablet at least monthly in 2012 - a figure expected to rise to 34% this year. #2013CES,0
"I posted 14 photos on Facebook in the album ""Carter  newborn"" http://t.co/Vuq3dar3Sg",0
"Looking for other resources for Lent? @biolau has created a daily Lenten guide. Check it out! 
http://t.co/aeYGwU6OnI",0
#reportBrandonBorman #spam #ifhy,0
RT @__briiawnna: The worst x jhene aiko &gt;&gt;&gt;&gt;&gt;&gt;,0
Anyone eat this big salmon? http://t.co/CPuOAncBau,0
RT @eTeligis: Star Gold to Host Conference Call on Updated Technical Report by Paul Noland: Star Gold Corp. http://t.co/2ccYSBtq7G,0
Came home and munched about 10 somosas #asianlife,0
lol lies I don't try,0
Ready to travel now? Don't miss out on these fantastic cruise savings and book your 2014 Princess vacation today! http://t.co/D6jmzQNPYH,0
RT @SweeetTexter: hold on to them http://t.co/IE9JAb5AqQ,0
