text,label
text,0
"I'm gonna fucking kill all mosquitos I see. Imma give you a good killin, fuckers",1
I'm hungry pretty much all the time.,0
"yo @Brodiesmith21 - its a shame i couldnt snag @KingIcarus594 up and met u in orlando dude, but im sending + thoughts anyway. :) - Lise",0
RT @FreddyAmazin: this would be a cool date 🎥👌 http://t.co/MfQOuEDtMg,0
RT @NaniiBanks: This iOS 7 update makes me mad 😤 wtf is this shit,1
RT @TheGirICode: #ThisCouldBeUsBut you aren't Chuck Bass http://t.co/3WRLASUHUa,0
RT @iKeepItTooReal: Me At School Everyday 😂 http://t.co/Fnc4zqKW61,0
"RT @mamueca: #NewSATQuestions 
What should you not drop?
A. The bass
B. Your newborn baby
C. Your sandwich
D. That thun thun thun",0
Wouldn't be my 20th birthday if I didn't get barred from a club,0
"""@cleke3: You be watching something sexual on tv &amp; ya family member there &amp; you be like ""😰😰""""😂😂😂😂😂",0
My phone b so dry 😒,0
Yo Gotti-F**k You&gt;&gt;&gt;,1
RT @Tyshayla_x3: Myles has me excited to start my career even though I have to wait four years to actually go active duty..,0
@sssarahnicoleee @abbeeykaay @Avery_liza more hate for yah!😂😊,1
#Washington wants to see more from Feliz .. #Rangers #MLB http://t.co/kwNSifPQej,0
True Detective aka Marsh Madness,0
Photo: More you will find on Sexy and Naughty Quotes :-) You can go here for Bonus pictures! http://t.co/wuymvi1zAt,0
I loveeee my new shoes! 😘,0
And that mouf,0
Do I need to have these feelings?,0
RT @vyhunny: Prom blowout sale is tomorrow :-) afterschool at e satellite :-) $50 :-),0
RT @YourAnonNews: The #CIA and the #NSA are the terrorists.,0
RT @KeepIT_GUDDA: Idc if we on the run as long as im next to you,0
@negativepurin plz! FOLLOW my favorite hottest --&gt; @rondanielx,0
RT @RickyPDillon: LOOK WHOS BACK!!! :D http://t.co/WKp42VPDzj,0
RT @Michael5SOS: our lead singer doing what he does! haha http://t.co/Rxsw0OmV,0
@mamabird7   360 unit building - half gone.  lots of accidents and a train fatality. it couldn’t be worse. scratch that. it could.,0
"#anal,#bum #batty,#big,#ass,#clit: Erica Campbell Wishes You Happy Holidays (-•♥http://t.co/xnedwxdFrV♥•-)",0
"@kelsie12000 @DW_GrlStacey @atlautismmom @JeffTimmons @JTsCorruptor Good night all! Or as they say in French, Bonsoir!",0
"The ferry ""Spirit of Brisbane"" is approaching UQ at 12:20 PM",0
"""TWEETS GETTING A LITTLE PERSONAL NOW""",0
RT @RealGM: Lakers To Officially Rule Out Kobe Bryant For Remainder Of Season -- http://t.co/T9TG1M3UAs,0
"@thegamechasers @the8bitericshow @ShadyJay1908 @pxlsicle That's great, then I hope you can fit OLIVE deez nuts in your mouth!!!!",1
Big Nigga Doin Big Shit,1
RT @Mrnate777: @WhyChalk we all know General Tso is too chicken.,0
"RT @kl_bone: My sci-fi novel, The Indoctrination, is now available for download on the Nook  http://t.co/pDzzJLAKab #sciencefiction #books …",0
Would you even notice? Even care?,0
"RT @RyanFischer55: The struggles make you strong, the changes make you wise, and happiness has it's own way of taking it's sweet time",0
RT @TrustInJusticeJ: Crazy females be like 😈😈 http://t.co/YIGmAKME8I”me”,0
@ArendelleAnna @ArendellesQueen Fibber Froggy Anna.,0
nzhx #KCA #VoteUKMahomies,0
RT @TedOfficialPage: Do you ever just wanna do a backflip but realize you cant?,0
