text,label
text,0
Stay blessed.,0
"""alot of people dislike you."" &lt;&lt;&lt;&lt; SOOOOOO??!!?? WTF...&gt;.&lt; i was tooo dead mfs think idgaf ha!",1
"""@DanielRocksss: “@inquirerdotnet: Win ‘meet and greet’ tickets to Daniel Padilla concert | Read: http://t.co/n41y8XXNhE”""",0
1 tweep followed (thank you!) and 2 unfollowed (goodbye!) me in the past day. Thank you http://t.co/16Zdk1Hvcr.,0
RT @RonnieElDiamond: I'm joining the bandwagon and going on mobio.. #thuglife #noregrets http://t.co/WdKQrLJQYX,0
"WHY WONT MY PHONE PLAY MUSIC WITH MY EARPHONES,,, MY EARPHONES R FINE
🆘🆘🆘🆘🆘🆘🆘🆘🆘",0
@jessicamejstrik @kaitlinbachman that doesn't matter! We will all be hammered in Lincoln!,0
RT @GarrettVerdino: So I'm bared from the pearly gates...but fuck it I didn't wanna go anyways*,1
RT @Iczrus: Ana fl life. RT @Marshmeelloow: Ana fl class. http://t.co/vQEvOKYe0p,0
"@kaitlin_2012 yeah but than you'll always  have the ""what if"" feeling .. So it's a lose lose situation :(",0
"@QMxInsider @warehouse_13 So, Make More? Duh! (Ditto, WH13 episodes.)",0
"RT @gooodvibeees: You gotta do what's best for you and your life, not what's best for everyone else.",0
This was just the beginning ... http://t.co/y00njI3Vje,0
RT @chinkster69: “@Jiggy__Peng: BEFORE THE BEAT DROP!!!!! https://t.co/H7Zb6PMiXU” @Aye_DannyBoy35 😂,0
Im late bt ho ever no Ron jus got thrown n tha back of da fuqn wheel so ef u hear frm him let him kno his mans gt... http://t.co/mmt7g7t4r1,0
@Just_Bein_Kita lol it was impromptu. We were going to see the other joint but then we got there in time for 300,0
Stats for the day have arrived. 1 new follower and NO unfollowers :) via http://t.co/9Tn6VeMAta.,0
Cuties are just perfect omg💕🍊,0
RT @Tots_Benway: I just want spring break ☀️🌀🌞,0
@DanielRentie12 don't get me started on belicheat!,0
"@justinbieber I so love your smile, I love you so much, my dream is that you notice me, just that. :( x88",0
RT @commonbandgirl: passing someone in the street that's wearing merch of a band you like and wondering why you're not friends with this pe…,0
@justinbieber RT if u see this justin. please. follow me back. i love you so much. i've been waiting this for 4 years ♥13,0
RT @mr_swag_papi: “@heyo_its_alex: Everyone fell asleep on me 😅😅”RT,0
Happy 21st birthdayy to my favorite twins!!!! Congrats on being legal and have a good birthday @eholey13 @Brendan_Holey ☺️🍺🎈,0
"It's not about the equipment. It's about the person on the other end. Do they get ""it"" and how do they make your clients feel? #24hourlivecs",0
"FAITH is the only substance that can please GOD""",0
@5563_ToTheMAX for sure. It'll be a great time,0
RT @UPGAT: @UPGBaseball warming up in Bradenton for their game against @SHGriffBaseball http://t.co/GpeGzOx2Fu,0
RT @MexicanChorizo: I can never sleep early anymore :(,0
@JROCKET31 @4banginn @KarlosKares catch me there on most sunny days :),0
@kev_sces @sharppattie @mainstreetvibes @MaltbyMVP @lonis119 @AssholeEriksson o wow and you're bitch ass a dude hell naw change your avi,1
Soo this happened 💕 @GrazianoGeorge http://t.co/sEt5bvee2d,0
It's such a soothing song http://t.co/91cNOkrMIQ,0
@Everythings_lo lmao I sure will 😂😋,0
Girls r weird lol real shit,1
This all you gonna see if you from my city 🌆😈🚲💨👊👌💯#Philly http://t.co/pAjYeixtvZ,0
I need a time machine!,0
