text,label
text,0
corn ham brocoli and cheese and Ham Slap,0
RT @indie_andrews: this Relationship shit be stressful 😩,1
Season 2😁,0
http://t.co/0roLZhi2zE Get 1000s followers in 1 day,0
RT @itsRyanButler: Bandit's directorial premiere. Check out @CrazyKhalil new video ft Lil Za #Zone http://t.co/mIIeZuX8HE,0
@YouLoveLenae_ he in his feelings,0
Nigga kept talkin shyt so i decked him the fuk out,1
"""@Infinitehayo: #HayoAsk SISTAR / GIRLS DAY?"" Sistar",0
@AlejandraThoo haha this blog by you is crazy http://t.co/6eXovoQ42l,0
@FrontPaigeCover you missing sleeves homie lol,1
"@JeffLemire In fact, I know a guy with two thumbs that would love to buy that from you at ECCC... Just throwing it out there.",0
RT @caniffsunshine: rt if cameron dallas doesn't follow you,0
"WOW..!! So, now they crucify people too. inhuman savages. #ISIS.#Daa3ish",0
"@OldHollywoodRob TY for saying that. I just picked Marissa up from work, and again she was raving about the two of you, wishing she...",0
Can't fucks with that ✌😅,1
@MikeCDUECE8 it really does bro tbh,1
Im going to bed lol its 2:16 am😂😂,0
Happy Sumday @DjMordu @CoolFMNigeria,0
Someone just pulled my hair to see if it was a wig. I wish I could make these things up.,0
RT @KingPrezzi: eat it 💦👅 eat it 💦👅 eat it 💦👅,0
RT @BasedGod_Gleesh: Cheetah girls are back http://t.co/HOltw28dPt,0
Oh my lord im so tired,0
"@bakaloki no, I take it back, the xmas version is great too lol, I forgot there's this small part where they show a video in the concert",0
I'm feeling dog,0
up at on to all its all when can in in rt its is me be a not and we u you in,0
"Every time i walk in my room in the corner sits my reminder of u ,, this shit is still unreal its not sumn tht i can just make it threw",1
“@AyeKortney: Pretty Little Liars girls were so pretty in high school 😍 http://t.co/EYcGJiciIQ”,0
RT @DeionCapone: @_SheQorgeous1 Lol tf is you talkin bout?,1
Red wine and silk roses,0
@Ssusannn I'm laughing so much right now at this http://t.co/SDsikSJjYi,0
l like seeing your smile.,0
I have completed the Replant the seedlings from the patches quest in The Tribez &amp; Castlez for #iPhone. http://t.co/ztDFxoGo1X...,0
Just posted a photo http://t.co/WtVaqfArxa,0
"RT @ScottMemmel: #Badgers weekend:
@BadgerMBB = Sweet 16
@BadgerMHockey = B1G Tourn. Champs
@BadgerWHockey = Frozen 4
@BadgerWrestling = Gr…",0
"Niall is a fan of Justin Bieber, One Direction and 5SOS
Niall is my favorite fangirl",0
Not holding you back anymore,0
"Most of the time they just say complete bullshit so they could feel better about themselves, which is honestly pathetic. 😤",1
@DJProvoke lmao this was done by you? http://t.co/Klg8kbF00k,0
RT @mdamico10: Promise to break everybody off before I break down,0
RT @kennnaloveee: Playing Tracy on tuesday come watch me sit benchhhhh:),0
@sportsguru334 Im laughing so much right now at this http://t.co/eWsloQbSJ1,0
RT @fnRADICAL: Got a tattoo of my dad today http://t.co/k85TmJPRfC,0
"RT @Dodgers: Aussie, Aussie, Aussie! Dodgers, Dodgers, Dodgers! The #Dodgers defeat the Dbacks, 7-5.",0
"""@leosanchez2010: There is nothing to watch on tv.....i want to see the movie Space Jam."" Dude you should watch dazed and confused!",0
Just played: Live Safe! - SCAD Atlanta Radio - PSA(unknown),0
Anchor Text Linking http://t.co/G641VSPt0w,0
I want a spicy chicken from Carls😭,0
"*looks at bracket*
*sobs*",0
Cause lets be honest no one gives a fuck,1
