text,label
text,0
“ I'm the most miserable person in Bikini Bottom. ” — Squidward,0
RT @hyperbeat_sh: have a sweet day♡ http://t.co/rc1MwOopf7,0
French politicians back Scotland in the EU  #indyref #VoteYes http://t.co/3ghsGn8NuE,0
From the other side. The Mystery: Zen Stories by Dan Glover http://t.co/EfZJYEJkaA via @amazon,0
@87Ballage @UberFacts @FleurMaverley #MindBlown!,0
I see you but I don't feel you.,0
She fucking with the wrong boys she gonna blow it.,1
joyce dominates the ship name,0
Everyone was going on about bbm on iPhones now no one actually uses it,0
One of the realest friends I've had 👌 http://t.co/S2Q2pEW48J,0
#FF for my friends @LuvSig @MicheleMyFairy @Lizones1 @irishamgal @juanitamart47 @annimae9 @JesseVintage @GraphicAllusion @ReneeANDSharon,0
"RT @Bizzleig: ""Laid back in the Maybach"" http://t.co/kL3jvr6KGR",0
all u was find we we get a for me not with be this it for find just u have I u was if just are that are,0
"RT @AprilCampagna: I use""lol"" way to much",0
"@LaureCetin Thanks, Laure. I'm glad you could join. Don't hesitate to get in touch to chat about this further!",0
@JoeyVMartini @DannyDrama04 ill have to go smash soon... this weekend perhaps,0
"RT @dylanwiliam: Playing computer games can improve spatial awareness, mental rotation skills, problem-solving, and attention: http://t.co/…",0
"RT @SherryInk: She must flee when she discovers he is married, is killed by his wife and she is framed for the murder  BookPlugs    http://…",0
I miss my co-stalker,1
I felt like a fatass.,1
Well i try to leave without you but tears fall from my eyes.,0
"#NowPlaying Jimmy Cliff ""Brown Eyes"" http://t.co/gOxaq54qsH #ListenNow",0
"Waited til she went to sleep to put it in tho . I downloaded all new games for her, she wake up I know she gone be HAPPY ! 😍☺️😃",0
Hahaha tf am I doing thinking I am cute. #drunk #goodnight #justoneanddone #straightteeth #onlythose… http://t.co/Y9uNv59EbJ,0
@FaithAlakas hey Morning!,0
"@wwwbigbaldhead please, i'm here for you Norman because i love you so much, make me smile forever, follow me? ♡ x24",0
"Today stats: 2 followers, One unfollower and followed one person via http://t.co/cdIn9MQoov",0
"If it doesn't, well just know that I was coming to see you. And I love you forever",0
“There's nothing like deep breaths after laughing that hard. Nothing in the world like a sore stomach for the right reasons.” 💜💜💜💜,0
RT @SkateGod_: I'm going to be tired af in the morning,0
Jumping into the wild seas of unrepressed thoughts isn't as da... More for Taurus http://t.co/ByNgqsQEpg,0
RT @IggyDash8: Staying up late makes you think deep..,0
Dope night with the Homies @Joe_Roslie @Nate__Mace,0
New Release and Giveaway: Fighting For Love by LP Dover http://t.co/E0DY6mqStl via @BookDrunkBlog,0
Boys with female ways really turn me off,0
RT @KailynBrooks12: I can not wait to go home.,0
RT @kassygangordie: #twitterafterdark or nah? 😈 http://t.co/0aoVAKW9hq,0
RT @michaellegge: All politicians are cunts. We can safely say that now.,1
@ellapolix @esther_drake im not sure whether its cloned or not:/ but well done,0
RT @bill_nizzle: “@DrGilbert90210: @YourHappinesWay Really appreciate  the follow! Let me know how I can be of help @Drgilbert90210”,0
Stare. http://t.co/Awrn2s8U5J,0
I got my eyes on ya 👀,0
RT @AwwLoveNotes: The only thing that stands between you and your dream is the will to try and the belief that it is actually possible,0
"RT @4Gym_Rat8: ""@Chef_BoyImFresh: @4Gym_Rat8 thinking bout it bro""shit let me know big bro!",1
"RT @InspectvhDeck_: “@__aclarke: Zion: can I eat your ass? 
""No"" 
Zion: http://t.co/jOYdqsRh4R”😭😂😭😭",1
RT @jules_bleu: @sighcoombs hahah ikr i was sooo mad at the last episode like Bash is beaaast,0
Tired of being in public second guessing his handsomeness and shit lol,1
@Zeshan7228679 wat? Sorry I don't click on random links.,0
This Night → That Night ↑ This Night ↗ That Night ↓ Aint This Night↘ #INFUZIONSATURDAYS #RVA,0
If You Got This Speeding Ticket in Las Vegas . . . http://t.co/drsFqFHZUS,0
"Can't wait&gt;&lt; RT@sj893l: hae's new drama is about elite doctors wowwww""",0
"It's always the prettiest girls who are the ""wanna be thugs""",1
Only thing I don't like about moving out is nights alone. 😔,0
"Everyone go buy my dad book/its $12&lt;iframe width=""450"" height=""320""  src=""http://t.co/uut8BB4jGi"" frameborder=""1"" allowfullscreen&gt;&lt;/iframe&gt;",0
Ignoring @IZongXianLor because I feel like it,0
"'Radio Star' Girls' Generation, Why Didn't Yoona And Sooyoung Come Out? ""You Would've Ripped Them Apart"" http://t.co/6metgAqFcx",0
"Today stats: 2 followers, No unfollowers via http://t.co/oyWKzapAOf",0
RT @GoogleFacts: Listen carefully to how a person speaks about other people to you. This is probably how they will speak about you to other…,0
"RT @HausofMiren: FUCK YOU POP MUSIC  
THIS IS ARTPOP 
FREE YOURSELF",1
RT @BoblannonUK: Have a great weekend #FF  @JPeacock101 @HornblowBruce @webbywestham1 @ClaretNBlues @slythecat42 @krysiamadcow @Richothevil…,0
"I fangirled to bambo about grace, hana and mamrie coming to Ireland then she called me a queer :^}",1
RT @BBCSuffolk: The bodies of four people who died in a helicopter crash nr Beccles last night are still on the scene. The latest now with …,0
I guess so,0
@ChrisHanksSFO BTW love the before and after pics.  I've thought about SF (and you.)  But want to be in the divine flow.,0
@GSoggie haha dork 😂 and good to know😁😉,0
Waking up feeling sick is just the best ...,0
@CoolStory_HOE_ Lls I'll let you believe that.,0
RT @Harry_Styles: I think I think I think too much.,0
5 people followed me and one person unfollowed me // automatically checked by http://t.co/1BFDBdQlWb,0
"@Patterico Clown show.

Lincoln was anti-slavery. ~ http://t.co/dUT00JQ3Xn ~ cc: @jtLOL @instapundit ~",0
#LawlessAmerica  *Pres Obama Enforce the Constitution -Sign &amp; RT http://t.co/oMdgjEZcDn PLS READ STORY HERE http://t.co/kMtaYsfCw0,0
RT @atli31: Why does your bag deserve a seat on a packed train???,0
AF My vote for #FanArmy goes to #LittleMonsters #iHeartAwards http://t.co/FZBcVMnCJe,0
Not that it matters anyway.,0
RT @Drake__Wisdom: All she wants is a guy who won't play with her heart.,0
"Lol forever when cis dudes tell me to ""broaden my horizons"" in an attempt to fuck me",1
@sonamakapoor very excited to watch ur new film @Bewakoofiyaan i know it will be a blockbuster,0
LaurenJuggs http://t.co/sXqlkr7wkn #bbw #cam #bbw porn #chubby #Fat porn #fat sex #sex #porn,0
I like that lips tho.,0
News - How to manage a surgical drain at home - http://t.co/EgpsYDi,0
"@CollinsJacky @BarryForshaw3 @MarieAskehave Oh, if only I wasn't on the train from Grimsby to Bristol right now :)",0
BEA SCREENSHOTTED A SNAP OF ME SINGING HELP NO,0
@tweeted_now And as I said SBAS has done more good to the popularity of the book than anyone else ever could have,0
ITS SO PRETTY http://t.co/XlVh5vAc1a,0
RT @justinbieber: Write down the things in your life that make u happy. Think about all your blessings. Be in a good place. Stay smiling,0
I wanna fck you all the time .,1
"RT @ChichayTampipi: I fall too fast, crash too hard, forgive too easy, and care too much.",0
Although you may not feel like you're a rock of stability toda... More for Scorpio http://t.co/P8RihpjxJS,0
RT @vivaplaneta: “@ImJonDuhh: Jhene Aiko &amp; 2 Chainz had me turnt up back in the day http://t.co/FeN2cTwmdl” fucking dead 😂😂,1
@JaysMinion pshhhhhhhh🙊💕,0
The Life of a Minor League Broadcaster - ChicagoNow (blog) http://t.co/K1kYgIME9r,0
Texted Adrian so he won't say I don't!☺️,0
"RT @robby305: ""Just sit on it"" hours",0
"@Saamp10 ""Back out on the road where you left it"" #ooooooooooooooooh #inspirationfitnessliiiiife #hashtag",0
9am lectures 🔫🔫🔫🔫🔫🔫🔫🔫🔫🔫,0
RT @fionachiang: @meghanmarkle Minami is delish especially the salmon aburi sushi and the calamari. Kishimoto on commercial has amazing sus…,0
Ma'an News | Egypt 'intentionally' ignored Hamas on #Gaza ceasefire.,0
@helennx_ can you go on your phone??,0
@BigMoeAbbas @AkremN AT LEAST SOOR DIDNT DITCH ME N GO HOME SO ID BE STRANDED WITH NO RIDE HOME HES NOT A SNAKE,1
Wouldn't mind a personal trainer as I give up on the treadmills when I'm bored 😂😂,0
The Dossier: Rooney &amp; Van Persie not fit to lace Suarez &amp; Sturridge’s boots http://t.co/xvx8dNT1MZ,0
"""@HuffingtonPost: 7 tricks to boost your happiness, instantly http://t.co/IwAF6gNf7g"" @dana_khafaji",0
@Musiq_Lover never but chu only kno me once a year so foh,0
@CaitlinBrugnoli @ImRICHardson LOL guys are losers,1
RT @Oprah_World: Life is way better when you're laughing.,0
"I swear if everyone could just mind their own Business, &amp; think of ways to better themselves and get money the world would be a better place",0
Clickbank RSS Feed Generator http://t.co/O2Pj92qi9Z,0
"RT @SouleFacts: #CorruptCongress: In a brazen violation of model code of conduct, MP Cong chief caught on camera distributing cash http://t…",0
"RT @thekhayalan15: Once you've put your hijab on, you shouldn't take it off. It isn't something for you to play with, it's not a game.",0
2 people followed me // automatically checked by http://t.co/qswFP4Yzjq,0
"@MkayZetino no not you, I wasn't trying to be racist",1
Pending home sales fall again,0
RT @ItsLifeFact: Perfect smile. Great hair. Adorable. Amazing eyes. Someone looks like this in everyone's eyes.,0
"Lord, please use me as Your instrument to touch others' lives.",0
love from @pulsatingharry x,0
"People get FAKE, when shit gets REAL..",1
I can still hear the music in my ears lol,0
"I yelled at this nigga to put my socks back in my room &amp; he brings it down here to me tryna be funny, this nigga so lucky moms is right here",1
@JSY9SNSD thankyou &lt;3,0
@ryan_hill_34 that's a subtweet,0
Emotional encounters stir up repressed feelings while the Moon... More for Cancer http://t.co/DVvrahT316,0
Oooowh gah lol @saniiity I forgot that's laailas phone haha,0
@SanjeevKapoor Enjoyed a lot!! Wish to b lucky with you sir!! #HoliSpecial,0
@wifeto1momto2 it's better when you make it :) ππππ,0
Hai Bu Edna... (at Informatics Engineering Dept.  - Faculty of Engineering and Computer Science UNIKOM) — https://t.co/ro6wSh0wMT,0
"RT @critcrim: Hiring #criminology at KPU, Metro #Vancouver. Looking for innovative scholars rethinking/reactivating the discipline http://t…",1
RT @baaby_jackie: i wanna go to the beach :(,0
"WomTown &gt; Apply now to be a Zipcode Promoter &gt;&gt; 62547 Illinois &gt;&gt; Make money online, sell advertising. #womtrader",0
They have me dying over here 😂😂😂,0
Why can't I stop sneezing!?,0
i was such a polite hater and i tweeted the worst puns all of that in spanish with perfect grammar puntuaction and capital letters,0
RT @Cospermkc: #IAdmitThat I fell for someone that I said i'd never fall for.,0
The league is looking more like it should. :) @GoonerCrosby http://t.co/DnoyAqYfrg,0
"@obsessilicious had a couple of really foggy days her early on this week but sunny otherwise, very frosty though this am! Lovely morning tho",0
"""Crack mothers, crack babies and AIDS patients. Youngbloods can't spell, but they could rock you in PlayStation."" #MosDef",0
Can't sleep bc this oxygen monitor keeps going off every time I almost fall asleep 😔,0
@Jay_Gudda to take care of homeless people and I might be moving back soon,0
Why do I care ?,1
"#5: Trans Globe Lighting 5252 WB 1-Light Hanging Lantern, Weathered Bronze: Trans Globe Lighting 5252 WB 1-Lig... http://t.co/iujyCE1Pds",0
"RT @LeBronJames: ""The game is my wife. It demands loyalty and responsibility, and it gives me back fulfillment and peace.""",0
RT @EarlswoodStJohn: Ive just phoned @EnvAgencySE 0800 807060. After yr first call yr details come up when u give your postcode so it's a v…,0
We were never friends✋,0
"""First one that gets knocked out gets raped"" 😂😂😂😂😂😂",1
"Southampton V Norwich City Preview | Key Men, Stats &amp; Team News http://t.co/n2N9yFkLFo",0
"Now she writing me swearing she beat me up but her homegirl had to help her , girls who didn't know me fought me . @EscaJones",0
"RT @2040corea: RETWEET If you want 15,OOO+ new followers #TeamFollowBack | #FollowFriday | #InstantFollowBack #FollowNGain #TFB #FF (Follow…",0
"The Mansion was great before, but now its even better! http://t.co/RRuYwDpXMt #Gameinsight #Androidgames #Android",0
@CantResistGD @jamiechooo @pogsin HAHAHAHA EH I GOT THIS PIC TO REPLY YOUR HEART http://t.co/QGDzGkxRHb,0
@geerfc1690 Ta 4 follow Show support for #RangersFirst by displaying our twibbon http://t.co/UTMjJvE1KQ and #referABear #fanownedfriday,0
RT @MajaboyZ: March 18th at Club Secrets be there or be square! Shout to @yellaboy @YoungBreedCCC #fnf… http://t.co/wCbUoipgq1,0
I liked a @YouTube video http://t.co/6r7aczwDRj Skate Dreams - Marko Arroyo,0
RIP Tony Benn,0
Finally under my covers with Ty !!,0
I hate u,1
"RT @iAppleMustache: Need For Speed spoiler: In the end the good guy wins, the bad guy loses",0
SoReal's Music Video Featuring Siwan Released http://t.co/XazMiPvbGT,0
"Lee Hyun Woo &amp; Park Seo Joon, Cute Picture Together http://t.co/JzWkVKc32I",0
"Christmas Recipes: Breaded Rib Roast: 

4.55 / 5 Stars | 64 Reviews

by Cathy 

""Rib roast breaded with ... http://t.co/xJkVb5YmSb",0
RT @JODYHiGHROLLER: i NEED A iCE COLD CUP OF CODEiNE &amp; CREAM SODA TO SOOTH MY SOUL,0
