text,label
text,0
Twisted over you,0
Why are Asian girls so beautiful?! 😍,0
"In other words, what prosecution needs to prove is whether his statement was seditious; however true &amp; justified.",0
@2Slim_ Your Welcome Gee =),0
RT @CanadianTxBoys: A Round Of Applause to all the @MTVteenwolf Cast,0
@tiff_Spex OMG!!! LMMFAO! This nigga @made4tvgecko is wildfor this one lmao.this  how u get #REVENGE lol,1
@TaylorOshiro there's no taste tea in NY...,0
RT @kayy_montana: @Ayeek_ you get rich the squad get rich,0
"Co ask""@ezuma_chez: Do people who sleep RT?""@LiLdavid29: RT This If You're Sleeping""""",0
@The_wolf_Wizard okay i actually go to school,0
"Ahhh I miss my niggas !! SQUAAAAAAAAD, Row14 http://t.co/ScJ2Ck9YV7",0
Going early to varsity for the first time in my life,0
"Subjects of the kingdom are delighted with the Paved Road! http://t.co/PcZ6ZLDZKs #android,#androidgames,#gameinsight",0
"RT @LilTrill_Little: I'll be the biggest home wrecker there is! Ion gaf about no bitch happyness , reason being cause bitches didn't care a…",1
Why does no one like to go on late night adventures anymore?,0
@ryangodling @adoredstyles don't talk about my dad like that,0
@iissamarie I'm awake 🌝,0
RT @TopRetweetMax: ➡️ RETWEET ➡️ ONLY ➡️ IF ➡️ YOU ➡️ FOLLOW ➡️ BACK ➡️ #RT2GAIN (Follow @TopRetweetPro) 83.66,0
Twitter just had to get monk just now acting like fb &amp; shit smfh take that shit somewhere else,1
I posted a new photo to Facebook http://t.co/sI261sKxJO,0
What's on your mind http://t.co/zMQiYfdi7q http://t.co/97ea7GkULe,0
@thekatvond so beautiful and perfect,0
Ass over titts ANY day!!,1
what y'all don't know is imm real deal stoned right now,0
"I think it's only fitting that after that OT #byuhoops game that @HBO is showing Melissa Joan Hart's ""Drive Me Crazy..."" #6thFan #BYU",0
"I've harvested 180 of food! http://t.co/hDIHqZae7b #android, #androidgames, #gameinsight",0
"""While n*** had a gf earlier this year he got head from a sophomore and he has a curved dick""",1
@rodrigen7695 No 😓 I didn't get to I have to watch it tomorrow. Was it good?,0
if I had 20 baby mommas one would def be @ashleyalldaaay,0
"RT @NickvLodeon: New orleans, La🌃 
    Born and Raised💯👌",0
I have to work tomorrow and I can't sleep. :(,0
Be happy for justin okay?,0
"Dream big, work hard, stay focused, and surround yourself with good people.",0
"RT @24_7_TNMRadio: #TNM Southern Mischief: 

Southern Mischief
        Country
        Covington, GA

Year A... http://t.co/aungqBOdeo #Mus…",0
"Goodnight homos, see you in the morning xx",1
Public hearing on traffic decongestion in #Nairobi City http://t.co/OuikzkIMIy http://t.co/0XIEHsMrB9,0
RT @parthesh_99: RG the one &amp; only leader and the icon of million want to build a young India!He is the leader of today and tomorrow! #Katt…,0
Election announcement a reminder of the last - my daughter and I found ourselves in the same booth debating who we should vote for. #toldoff,0
Meanwhile he wuld loose it i b chattn😩😂,1
"RT @LoveQuotes: A person who truly loves you, is someone who sees the pain in your eyes, while everyone else believes in the smile on your …",0
"I've collected 11,620 gold coins! http://t.co/bs5eESV6aR #iphone, #iphonegames, #gameinsight",0
'Send me a gift please ;-)' - prettyrozay1 on The Angel Network http://t.co/ubuoxh9Gd2,0
"RT @faeriequeeneb: So much shit on my mind, get it out get it out",1
@Cocoliciousss you ain't missing much. 😂,0
here we go again,0
RT @serg_801: @navarro_slc @StillBlazingCuh what champs?,0
