text,label
text,0
Trusting ways unto donate samson trafficking online: PwytcYzDY,0
RT @PicswithStory: Led Zeppelin in 1970 http://t.co/Cd01qgsEbg,0
"#Woodbury , MN #Healthcare #Job: Direct Support Professional at The MENTOR Network http://t.co/rVqxC0XU64 #Jobs #TweetMyJobs",0
Wtf dude from Carolina was thinking ?! #weak lol,0
my friend is ten minutes from where they're filming glee i'm so angry,0
yeah me too!!! we wont let it happen again im :( fluffs you up and rolls you in lots of data!,0
Elizabeth Smart speaking to the media before she speaks to MU tonight #abc17news - @DanaABC17,0
If not then I'm not talking to you for 3 days,0
RT @footyology: IM NOT TAKING ANY CHANCES http://t.co/TD5ewgJkhn,0
@KesleyMariam99 I can't handle💦💦💦💦💦,0
"RT @LifeFacts: If you don't like where you are, move on. You're not a tree.",0
@lMAGlNATIONS And do you know why this happens....the person who made you sad...that person you fully dropped your wall...allowing to B hurt,0
pretty little liars is becoming a soap opera,0
"@LittlecBeadles  Follow me, Argentina loves you♥ beso, te amo",0
We have a fun Leo Moon in your #dailyforecast as well as a Mercury and Mars trine that will put a bo http://t.co/USsjFbX4mO,0
RT @BadAdviceRock: Clear you sinuses by pouring sand down your throat,0
@Iukeocd Are you in this video Search ur name on this site and skip to 1:02   http://t.co/zwIuvuCPs7,0
"RT @CheekDaily: stepping on a person toes cuz you think they weak, but they really just being humble. tread lightly",0
Hope this weekend is sunny sunny sunny for the rugby 🏈🌞,0
Hahahaha frees throws,0
"RT @biebertaffy: BELIEBERS, GUESS WHAT? I don't mothafucking recall bitches lol",1
$EA - Is This Game Developer Set to Lead the Industry Again? -&gt; http://t.co/J6f0OUC4ns #stock #stocks #stockaction,0
"@MegElwardDuffy Please accept our apologies as well as our thanks for alerting us, as someone has accesssed our account illegally.",0
"RT @mrcline8: If you've never considered moving to Oregon, you probably should.",0
RT @YoshikiOfficial Join the Official Street #TeamYoshiki! - http://t.co/zF8Y9VH6MS,0
RT @CuntsWatching: how fucking EPIC. http://t.co/jBj3PI5CmR,0
RT @RandomCorkStuff: Ryanair's BOD tribute will take some beating. #thirteen http://t.co/ZVBqL842G8,0
gonna have a wild Friday night in bed watching the wwe network. (I'm actually way too thrilled about this),0
RT @Lifebooker: Last chance to win $100 LB reward dollars in honor of our Spring It On sale! RT this &amp; follow to enter. http://t.co/QcM1Kfv…,0
"@BurgerKing I deserve to #WatchLikeaKing because I always take care of everybody else, now it's my turn to be taken care of.",0
*saves all pictures of niall with a fan to photoshop later*,0
I Lost My Glasses.. My Mom Gone Kick My Ass.,1
WAITING FOR THAT 5 O CLOCK,0
"First images of Samsung’s unannounced fitness tracker leak: Samsung is preparing its second-generation S Band,... http://t.co/9JZnIN8jSI",0
Number crunching for the past day - 2 new followers and NO unfollowers. Stats via http://t.co/8kAqi4yCQE,0
LOS ANGELES. YES. FINALLY. 😄,0
RT @tsunvmi: i'm so fucking childish lmao,1
RT @Haunted_Danny: $25 amazon gift card giveaway(Must RT and Follow to enter!) http://t.co/SBo7z4JESx,0
