text,label
text,0
"RT ""@kylegbrown: Thank you to everyone for your positive messages, disappointed but proud. We're so grateful to have supporters like you!""",0
"5 Wetin a day? Im confused lol RT @Slikim: @DizzleHxC looool , hw u sef ? Wassup with d 5 - a - day ? Lool",0
I've collected $249442! Think you can do better? http://t.co/rWvOmnzPZd #Android #Gameinsight #Androidgames,0
weirdo http://t.co/QYM6buO201,0
"RT @SASSYWlFI: ""the one direction fandom will lose to the wanted""

we are losing by 500k to the wanted

they dONT EVEN EXIST AS A BAND OMG
…",0
Damn this period cramp is killing me.,0
"@amandajpanda haha since you specified which version, I'm now picturing you in a backwards fitted Wings hat singing it LimpBizkit style😂👍🐙❤️",0
RT @footyfacts37: Nasty rumor going around about Todd Carney punching a 17 year old at Cronulla. Hope it's not true,0
I liked a @YouTube video http://t.co/WnrsDvvfuZ Lyrics: John Newman - Love Me Again,0
i wish that you could be the one i die with 💕,0
RT @Ezrafil_Peace: Tmr school start and I am happy to meet my friend and make some silly things at school,0
Being reduced to watching Africa Magic movie (._.'). Lawd save me,0
The more you value relationship... The more valuable your life becomes.,0
RT @MaxwellRoxwell: Work will be a struggle today... I need this Easter half term to hurry up quick time,0
@swegharold Proud of you&lt;3 x,0
"I'm so bored, I wish I had a sex life",0
"You're My Everything for Me.
Love u my parents :)
#AyahIbu.",0
You normally think things all the way through before you say w... More for Taurus http://t.co/mNmFnGUhQR,0
RT @justinbieber: get this inspiring book now and all proceeds go to help kids. http://t.co/6xMaxdtOrZ this book is incredible @AdamBraun. …,0
"Dnt read success storis, Read only failure storis. Failure storis prepare u abundantly to succeed. Where success storis only gve u a message",0
When you see me. Hahahahaha shitbrix http://t.co/y3Ap8VFpVb,0
"RT @maximaxoo: #Future #Tech: the amazing #Aerogel, see the ghostly #supermaterial in action
►http://t.co/sG77Dxy6Ok via @gizmodo http://t.…",0
i have so many mosquito bites and I dont want to scratch it,0
So far from where i used to be,0
@CrazyKhalil I hope someday you will notice me and follow me (: I dream about it and I believe one day I will follow! I Love You 16,0
