text,label
text,0
man deon come hold me .,1
"Music is about passion, love, and fun. If you do it for any other reason, you're doing it wrong.",0
@MaliQTDA did you get what I sent you yesterday?,0
Severely disappointed with @CharlesWaikiki's lack of drunken tweets and social network activity today,0
#ClockIssues,0
okaaay goodnight i'm so excited for tomorrow oooooh,0
"RT @OnceABC: Charming stumbles upon #Rapunzel, who is trapped inside a tower. #OnceUponATime starts in 1 hour!",0
@CasHasPie oh.. Do I look good..? *smiles*,0
RT @_theskinnygirl: You're crazy and I'm out of mind 🎶,0
"RT @heathersper: Cumin, coriander and sumac galore at @ZaytinyaDC. Want these flavors every day. http://t.co/HW3SAaPkLd",0
Gods Not Dead is a good movie!!,0
Game over.,0
@LittlecBeadles PLEASE???????,0
Had jimmy John's for the first time today.,0
why are boobs such a big deal,1
@OhSnap_itsAshh IT'S NOT A NIGHT LIGHT!!!,0
how in the hell does the clock not start there?,0
THEYRE NOT HAVING MEET AND GREETS IN EUROPE FUCKING DICKHEAD SUFKC YOU,1
YES !!!! GAME OVER,0
"RT @lostin_paradise: apparently the 1975 has been on the radio, don't know how to feel about this",0
RT @Dtikitakabitch: I LOVE YOU SO SO MUCH #MESSI #BARCA http://t.co/ikBwf9idHi,0
@StovallBobby I got you bro,0
“@CloydRivers: The most Merican flowchart ever. http://t.co/PPXoopG99P”,0
RT @Joey7Barton: @kirsty_milligan Not gonna argue. You look like an expert. Bet you've seen a few thousand in your time.,0
@WildThingMLBN and  @MLBNetwork just gave perfect breakdown of  #Dodgers Puig dilemma. #learnthegame,0
"RT @Danielleforgets: Very fun weekend in Orlando, now saying goodbye to Matt as he heads to San Diego and I go to NYC- where it might snow …",0
Kane is the real deal,0
anyone seen madmen? or deadwood?,0
"Join us for our #privacy symposium on Mon., April 7th @ UC @uchastingslaw; learn more http://t.co/RW3K7IKQwT",0
Lol gets mad over every little thing,0
knees weak arms spaghetti,0
And my ancle is bleeding,0
"Christian Louboutin CL Shoes http://t.co/O7XpjLEJuB, Oakley Sunglasses only $16 http://t.co/Jj4lA66DuQ, B013-Cheapest, 91.013% off !",0
I have successfully completed the Guards of the Kingdom quest in The Tribez &amp; Castlez for #Android. http://t.co/YUD9eEzGS3 #androidga...,0
RT @ladivaza: LET IT GOO.... LET IT GOOOOOOOOOOOOOOOO http://t.co/eSyhOpBqlN,0
Fuck Iowa state I hate you all,1
"RT @ImLeslieChow: I turned my phone on ""AIRPLANE MODE"" and threw it into the air. Worst transformer ever.",0
The motivation to work is slowly fading away,0
RT @ElizaaNettee: Gotta work harder in chemistry if I wanna emulate Walter White,0
RT @__BaseballStud: My motto http://t.co/pTwuozCjff,0
RT @crazietalker: The clock didn't even start!,0
OHMYOHMYOHMYOHMY,0
Kiro 7 you suck,0
Clock didn't start!,0
@_3hhhuuunnnaaa thanks,0
"RT @PrayInFaith: Smile, things are working out. You may not see it now, but just know God is directing you.",0
When girls try n get away with having their boobs up to their neck implying they naturally sit like that.. Nice push up bra 😂😩😩,1
Life is like gymnastic ❤️ http://t.co/JzUW8018u1,0
"Today stats: One follower, No unfollowers via http://t.co/5Fwb14VHq3",0
Puppy code for come home Auntie @LizGillies I ♡u I miss u so does Mommy RT @ArianaGrande: http://t.co/IYyPMk4zxX http://t.co/umTqeNM82m,0
