text,label
text,0
Imagine they're cannibals,0
I know I should start my history homework but netflix,0
"It's Sunday night, 10 pm. I still haven't started my homework",0
"RT @itsfeefs_: “@Kamilah230: @itsfeefs_ well damn,you done fooled everyone”😂😂😂 the entertainment was needed, I'm sorry!",0
"Uggggghhhh sometimes, I just really hate black ppl",1
@RitaBrikho wait.. R u calling me a model😏😏,0
@_cHeLs_cHeLs what you don't know is I bought her a backup for situations like that,0
RT @GB_FollowBack: &gt;&gt;.&gt;&gt; Retweet if you Follow Back &lt;&lt;.&lt;&lt;,0
wayyyy too hype for the next couple weeks #satrang #formal #raasrev,0
"history lesson no. one, england tryed to tax ink",1
"Suddenly, I find myself thinking of both Johnny AND Mikey although, while Johnny would do this kinda stuff to his... http://t.co/p7ndFmbAKx",0
RT @OhMyDearOomf: This with #oomf 🙏👫 http://t.co/wPudpNDlKH,0
RT @ZonaZooOfficial: This place is rocking. LET'S GO!!!!,0
RT @AustinMahone: Nobody ever made me feel this way 😁 https://t.co/wLykwp106z,0
I posted a new photo to Facebook http://t.co/xXF958jx4H,0
"RT @AaronStaccato: @SlateStoneMusic @PhenomRadio Got my tape in Lubbock,Texas s/o to the whole Texas fwm salute from Staccato Nation http:/…",0
http://t.co/AThv55JiSP #Milf #TwitterAfterDark #NSFW http://t.co/HIu354vJzh http://t.co/YCQ75MQ1Uv,0
RT @Marco_Paredes92: I wish that there were more hours in a day sometimes.,0
i literally always want berries,0
RT @JudiU883: Word. http://t.co/yceTitxN9w,0
"@ShareTheHoes Whoa Whoa Whoa there buddy, you are out of line",1
RT @jeni_kane: If you're a boy and you give a girl your sweatshirt and spray it with cologne you're going straight to heaven 👼 #blessyourso…,0
Don't trust it,0
😍☺👏 you be tryna make me mad but it doesn't work shawty ✌,0
"@KrizzlePie Oh my god, I have to hear it! I bet it's amazing &lt;3",0
RT @cosmicdaydream: what if my soulmate is from the future or the past,0
So happy I don't work at all this week but that just means I get a sucky paycheck next week.,0
RT @OhMyDearOomf: This with #oomf 🙏👫 http://t.co/wPudpNDlKH,0
@__AmourBee oh you turning up ? 😫😹,0
RT @yo_camdallas: Tbh I hate following sprees. I never get a follow and all they do is make me jealous so,0
RT @FunnyVines: Winter https://t.co/HQjCXBfwHO,0
@jeremy_11_23 why were you in dunes park the other day?,0
RT @MawtyMaw: When You Grt GameBreaker on NBA Street😂💀 https://t.co/HOlSE4Dsb2,0
RT @TanaeBenton: All Of Me Loves All Of Her👧💜 http://t.co/GUk8V95u5n,0
"""@clinton_kelly: In a zombie apocalypse, who would make the better BF for me, Glenn or Daryl? (Yes, I'm drinking.)"" #TeamDaryl ❤❤❤❤❤",0
RT @mctruffat: 🔥👅👄 you're the hottest 13 year old ever so glad i met you this year bb,0
I'm dreading this week fr,0
@boseay @MDenham8 @Kyle_Pressma @itsnaiser and is run like a dog park,0
RT @Leo_Tweets: #Leo's care too much.,0
@Crainepain9 i just did that except mines on a book i don't even own,0
"""@JuzBeinReal: how can niggas turn gay knowing that this shit exist 🐱💦💦💦😩😻😻😈 http://t.co/oOnXOJTbzn""",0
RT @beastyfrank: Nicknames are cute,0
Just realized I still haven't written my intro paragraph for Mrs. Koch's class oh my,0
INFOGRAPHIC: Steve Smith Monster Stats - http://t.co/auLYXxBEQw,0
