text,label
text,0
RT @AustinMahone: @ImCrazyMahone no teach me some,0
I did not ask for this. RT @lovebscott: Watch: Drake Covers Rihanna’s ‘Stay’ in Belgium [Video] http://t.co/W70HOne1FP via @lovebscott,0
Harden gotta take over,0
RT @MayaMye: I suck at parking but at least I have my license 😌 lol,0
I love rock and roll!!,0
@tyler_schemkes right... #smh 😑,1
"RT @HistoricalPics: The Beatles giving their final public performance, on the roof of the Apple building in London, 1969. http://t.co/STbXd…",0
@_obliqqq I think I should be able to come thru there for a day,0
@PSOG96 yes mom,0
RT @hellotannuh: trying really hard to not hate you but you're not making it very easy so,0
RT @Dee_Renae: UR BAD 4LYF3 🙊 “@Karizma_Harris: now I'm just.... normal.....”,0
- Be Honest Or Be Forreal,0
"RT @Country_Voices: I ain't no angel, I still got a few more dances with the devil. #TimMcGraw",0
RT @jstines3: MT @Sagesavant: Hillary then and now http://t.co/Op56SEeKqg #tcot #Benghazi #JusticeForBenghazi4 http://t.co/lntW4ugyrj #RedM…,0
@UpTownPantsDown haha good to know....,0
Successful senior skip day✔️☺️👏 #CO14💙,0
I miss @ashlyn_424 a lot http://t.co/JwHhlaoDnb,0
"“@5SOSHotel: Quote RT with your fav 🌹 

#ASHTONDOAFOLLOWSPREE” http://t.co/TRDyDQyrbe",0
ain't no one tripping boo. ;),0
"Tawendy, me parece bien. &lt;3 — 4EverR aNd EvVeR. http://t.co/VY74JTJLdj",0
RT @UberFacts: Men who masturbate more have a lower chance of getting prostate cancer.,1
"RT @DaniellaArvizu: Girls, this could make your life a lot better. Try this out with me!   -&gt;&gt;
http://t.co/6p5Wc4gvHZ http://t.co/lJG4JO2TFh",0
RT @CherChezLaJay: My timeline before Abel tweets is always like 😒 then he tweets and it's all like 😍😁😄😭😅,0
WOW my grades are actually not terrible!!,0
"BASEBALL FINAL: The Woodlands 12 Conroe 2, @twhsbaseball now 14-3 overall 1-0 in district #highlandernation",0
Now Playing Concrete City by Jessie Rose,0
RT @gloriacalzada: “@WOWPicsOfLife: Just a piglet in a sweater and socks. http://t.co/e48nOiHEWP”/ que es esta belleza!,0
"""I may not be the sharpest tool in the shed, but I'm prettyyyyy."" LOL #RHONY",0
"RT @5SOS: Very very excited to go to Europe for the first time in a few weeks, and we know you guys will be behind us every step of the way…",0
Rents brought me Krispy Kreme and Cheesecake Factory back from buffalo  #blessed #fattyfatfat  http://t.co/GSR79JChTb,0
"RT @iTameLightSkins: That couch look comfortable af
“@BryanxDabs: Bae has new socks 💕 http://t.co/WXkjOqS8mS”",0
RT @AshleiM_: I love you #nialong 😩😩,0
RT @KMO_xoxo: @Stephanie_143_ @_caylashay14 she gone tweet like she bad then say she done and confess .. Wtf !?,0
@SophiaBush @yursar this is your first one on one scene together!! #ChicagoPD #ChicagoFire,0
#morning,0
Since i gave up junk food i feel so much better i never have like random pains and i wake up so much easier,0
S/O to baby Gahvin for pulling his top feefers out by himself finally like a champ 💪😁 http://t.co/XsVB5hSB7I,0
I expect to much from people that don't even care,0
I TOLD YOU I WAS WEAK FOR LOVE,0
@tysimpsonjones thanks for joining the party! Can't wait to help with your next casting call ! You Rock! Let's go!,0
RT @raileypaige: is there anymore room for me in those jeans?,0
