text,label
text,0
Let Me Get Myself Together #ICleansUpNice,0
its gonna be me I have a good feeling about it - and #PricelessSurprises  @iheartradio -,0
"RT @EchoArena: Who's excited for @thewanted, @TheVampsband and @ElyarFox tonight at @EchoArena?!",0
"Ray Ban Sunglasses $19.99 http://t.co/3qWTNX4kl6, NFL, NHL, MLB Jerseys http://t.co/DspwUDJO3u, H40-Best Buy, 78.040% off !",0
that guy in the red speedo with the big ass in @jlo l luh ya papi video &gt;&gt;&gt; lords,1
RT @mateo_pina: @wordtosandra you damn tootsie pop.,1
RT @mike_carr: @DIYDroneSafety @3DRobotics I think it was-windy day n I was playing w/ APM planr (waypoints n geofence) really didnt now wh…,0
★#BellaBuxom★#MostWanted★@UnCapado @TetasPerfectas_ @blade1105 @TETASPERFECTAS ★#BellaBuxom★#MostWanted★@sexy__teens,0
My boss is putting me in charge of his worm farm. Sweeeeet.,0
"Darling you gotta let me know 
Should I stay or should I go? 
If you say that you are mine 
I'll be here til the en… http://t.co/6morrDGYfe",0
RT @BiebsHeaven: no words http://t.co/zzv3Qd8JAh,0
You did it! MPs vote against badger cull! http://t.co/KuhcWenZYw,0
RT @James_Yammouni: Jacob! I leave you for one day and my phone cuts off... Fix it pleaaaseeeeeeeeeee :) @AuthorityJacob love you :),0
So tired of looking at apts and houses - my head hurts. I just want to move already!,0
2014: Dairy Queen charges ya boi $6 for the shittiest meal ever,1
RT @raachaelmaarie: “@TeamWGW: Quote this tweet with your favorite pic 📷 for #whitegirlweek #wgw” http://t.co/CeK9N1cFLU,0
"RT @Ashton5SOS: Vote for us for the orange blimp, 
I wish it was an actual blimp I could ride http://t.co/zgjXrnwIyr",0
@SynergyFZaa hahaha that used to be Youthful OG,0
RT @shaikhaalsaqaby: “@AmourParadise: iPhone or Galaxy? #Answerthis”iPhone,0
show me what I'm looking for,0
"Home At Last (HAL) Attendant - VON Canada: ( #London , ON) http://t.co/sVTx1iQXtI #Job #Jobs #TweetMyJobs",0
#IrrefutableEvidence that #IRS &amp; #TIGTA sanction embezzlement of #GovtTrustFunds as legitimate #BizPractice. http://t.co/cpC6dZP1rl *ad,0
RT @HarithIskander: @Khairykj If anyone is wondering what a crocodile slap actually is http://t.co/2jT5HMJMVE,0
"@AresLaRue well, I knew a gypsy once who told me that a black rose meant death and stuff... Just curious...",0
I just want some chick fil a 😪,0
"RT @justinbieber: THIS IS WHY I DO IT! Not for headlines but for the fans, for the music! For #mybeliebers. This is what is real! :)  http:…",0
@jacknicholls96 what are you going on about nicholls haha,0
