text,label
text,0
panas kuping gua you don't say bro,0
#MyVoteForModi because he's the only Indian leader whom Pakistan is fearing!,0
"Raise your words, not your voice. It is rain that grows flowers, not thunder.",0
RT @DYLANOMELETTE: IF YOU TOUCH MY NECK THERE WILL BE A 99% CHANCE OF YOU NEVER HAVING A FACE AGAIN,0
@tydollasign  2.K Hotspot X Blood In The Rain[Official Music Video] http://t.co/j6E3XnuQIb,0
up so to u was find do rt its was u are me its its when it on rt out all get for up just on just it this,0
#chillingsaturday😄 http://t.co/xTETDATBrx,0
@EmblemThree comes back to Chicago pleaseee it's been a month since,0
Gatsby http://t.co/ImoZr1jsPc,0
Gatsby  ,0
Purchase tips because florida moneymaking imaginary number category: rmDjaTF,0
@ShySamy I am lol'n so hard right now at this http://t.co/B9lHm3gvVb,0
"i get 1025 new followers=&gt;&gt;http://t.co/bhv0YokJX6

✔#WhoIsIndonesian,#NobitaKepoDeh,#HBD13thCassieWinxs,#RemajaIndonesiaSmile,#MentionToSom",0
RT @will_bourdow: Aliens abducted the shit out of flight 370,1
"In the end you'll see who's fake, who's true, and who will risk it all for you.",0
@Ruindell SHHHH I'm sure they'll understand how you get sick easily,0
😂😂 I know oomf seen that,0
We suggest you follow @Jstebz_ for a hilarious live tweet of one of the worst movies ever made #BattleFieldEarth damn you @mattydub604,0
@EllzyGSE haha this was posted by you? http://t.co/fgRF7zTU2I,0
@TommyDamiani I'm laughing so hard right now at this http://t.co/LYSLzf7sa5,0
RT @cfccreates: Indie Filmmakers: Why Building Your Audience Is More Valuable Than Promoting Your Film http://t.co/RlaNrbhr1j,0
Fuck it no power,1
RT @BirthdayFreebie: Best wishes from BF Eva Longoria: Eva Longoria is 39 years old today. http://t.co/mwdXOf1V6K,0
"I have completed the quest 'Dire Threat' in the #Android game The Tribez. http://t.co/RlnP2e0vMD #androidgames, #gameinsight",0
@daviesboy593 I am laughing so much right now at this http://t.co/V7JQzUWh0e,0
@niqueeuqin yes! my goal for college is to get into a study abroad program.,0
No. 13 Cincinnati Loses 58-56 to No. 21 UConn: Kilpatrick's layup bounces away as No. 13 Cincinnati loses 58-5... http://t.co/zd5BvWrE7J,0
do get me you have a u they and I is all can out just in me all with do it its was one me are this be get,0
"The Hot dog stand was great before, but now its even better! http://t.co/xe0s2mMFMa #Androidgames #Android #Gameinsight",0
harry's at LAX is he on his way home finally im screaming,0
@iCJenkins you would stay home for a while and let me cool down 😂😂,0
RT @AgnesMonicaCore: GO FOLLOW @VEVO to get will more expectation about AGNEZ MO VEVO first debut. Share if you care!,0
The only thing I've done this spring break that I don't do during school days is sleep in late. How exciting..,0
That Aint Nothing..,0
"@NickGroff_ 
Nick,  awesome pics of Fear Factory looking forward to watching the episode tomorrow night",0
@Hugoo_Cee @Pinche_Carlitos then why did you quit? 😂😂,0
"RT @metalchick_: I'm so sexy, it hurts",0
Custy ting!!,0
RT @SarcasmTxts: someone could literally marry me and i would still wonder if they secretly found me annoying,0
How could something so sought after scare someone so much? I'm losing my logic and it feels too good doing it...,0
RT @jonnycuellar1: I have your booty so shut up,1
"Siri calls """,0
"RT @gswstats: Warriors led by as many as 18 points in tonight's game, meaning the Cavs win is the largest comeback by a Golden State oppone…",0
RT @deyseemeJOLIN: Why the fuck am I not a kardashian. Actually fucking pissed about it. Fuck this. Night.,1
