text,label
text,0
"Rainbows and butterflies on the outside
Dark skies and devils on the inside",0
#MarchMadness #MercerMadness 6-0 run,0
#goingdeep,0
RT @RollingStone: The unbelievable true story of how cat-loving cybersleuths caught an accused killer sadist: http://t.co/l8W3HylWme #longr…,0
"Yesterday morning was a bad hair AND skin day, but today is pretty good for both, if i do say so myself. http://t.co/fJ2ijVJ3Iu",0
@IanLaveryMP @WOWpetition Can you still get a hearing if you are willing to speak for yourself?,0
Holy cow.  Ive never had to unbutton my jeans to sit comfortably. This 2 week sickness + #springbreak took a toll on my body. #fatass,1
RT @BobbyCNorris: #TOWIE time!! @itv2,0
I hate that feeling you get in your throat when you're trying to talk when you're about to cry.,0
RT @Beauty_OMG: the team poppin tho😋🍫💕 http://t.co/mbcmk0qgLa,0
@BladimirMunoz26 oh true my bad!!,0
Ugh people really blow me 😒,0
@SRosandi182 this is la liga... Not bundes liga :),0
@Angy_Jbelieber really good &amp; you ?,0
@EmilyCollins14 YES. are you home yet. I want Em and galaxy 😍💕,0
@youthfuIstyles also can i have a burger,0
RT @xoxo_danielle3: I want @4eyMechie for my birthday 😍😉😘😩😋🙈,0
RT @DIVERGENTDRXWS: I'm not even sure if this even works but @justinbieber if this gets 20 retweets will you notice me? It's been 4 years a…,0
My first snow fight 😍 @ Lachen http://t.co/8l6UkOg2tt,0
#PrayerAtThePole this monday and Tuesday @ tchs @ 8am! Be there! 😁🚩👐,0
Nun stuns judges on 'The Voice of Italy': The judges of 'The Voice of Italy' were stunned to discover a ... http://t.co/BDuc9eHRda #mesa,0
RT @OhSoArrogantT: When your momma tries to whoop yo ass but you're too old for that shit http://t.co/45vz1Weonh,0
"RT @Sir_Strange: Hiccups are just life's way of saying, ""You my bitch.""",1
RT @ShesProbGayIf: HEY I CAN GET MARRIED IN MY HOME STATE NOW 👭🌈☺️👌💕💘❤️,0
RT @BasedLordJesus: My nigga Kanye look like a BBQ rib and shit.. http://t.co/1HL1HyzBrD,0
RT @ComedyTruth: I laughed way too hard at this scene http://t.co/7S19pAo2KE,0
RT @_kaylax: I really hate texting people first,0
"RT @Courtneyyy_Jo: Seriously though, I could be in GR w/ my bff, @_carlyyy. But instead I'm doing anatomy homework. What's wrong with me? 🙈",0
@Lukekeenx depends on the funds nearer the time and if I can find a ticket,0
RT @NiallOfficial: Jesus! That El Classico never fails does it? Incredible game,0
MSc in Psychotherapy Studies. Meets all the academic requirements of the European Certificate for Psychotherapy.  http://t.co/7DMsrvUogO,0
Homework flow,0
that pool would be COLOURFUL if they dipped their heads under,0
I cannot wait to go home and get into bed 😩🙌,0
@FIFA14WagerPage i'll let u know by tmw;),0
lol @ my entire fave peeling from sunburn,0
"RT @OhMyDxze: @FxckdUpAlgerian If you want my Comeback, you better start wiping it off your mums tits",1
RT @Manstagram_: Teachers be like.. http://t.co/euKrZqM4Lw,0
RT @morgannleblanc: wish you were here // pink floyd,0
"New day, new tweets, new stats. 2 followers, 0 unfollowers. Via good old http://t.co/OkdACORDde",0
In a bad mood...,0
@Beth950 I don't even know!!  this seems to be her only role in the programme 😂🙈,0
"RT @careerexpo2014: The Brave May Fall but Never Yeild.
#step2success",0
Still cleaning my room. But it's time for a nap 😴,0
"Very welcoming, again #not",0
